Freq.	V(9)/I(RDC_9_10)
8.72971368387881e+05	(3.46765595166873e+01dB,8.40916509411229e+01°)
8.74983775227205e+05	(3.46997078972041e+01dB,8.40758874308241e+01°)
8.77000821143403e+05	(3.47228718107588e+01dB,8.40600700720940e+01°)
8.79022516830652e+05	(3.47460513387864e+01dB,8.40441986011343e+01°)
8.81048873007782e+05	(3.47692465631948e+01dB,8.40282727523294e+01°)
8.83079900418330e+05	(3.47924575663659e+01dB,8.40122922582079e+01°)
8.85115609830602e+05	(3.48156844311601e+01dB,8.39962568493733e+01°)
8.87156012037727e+05	(3.48389272409213e+01dB,8.39801662545255e+01°)
8.89201117857713e+05	(3.48621860794805e+01dB,8.39640202004922e+01°)
8.91250938133510e+05	(3.48854610311578e+01dB,8.39478184121734e+01°)
8.93305483733059e+05	(3.49087521807603e+01dB,8.39315606124663e+01°)
8.95364765549357e+05	(3.49320596135949e+01dB,8.39152465222780e+01°)
8.97428794500511e+05	(3.49553834154693e+01dB,8.38988758606459e+01°)
8.99497581529798e+05	(3.49787236726889e+01dB,8.38824483444931e+01°)
9.01571137605719e+05	(3.50020804720642e+01dB,8.38659636887456e+01°)
9.03649473722063e+05	(3.50254539009206e+01dB,8.38494216063393e+01°)
9.05732600897960e+05	(3.50488440470921e+01dB,8.38328218080478e+01°)
9.07820530177946e+05	(3.50722509989242e+01dB,8.38161640026946e+01°)
9.09913272632011e+05	(3.50956748452939e+01dB,8.37994478969199e+01°)
9.12010839355668e+05	(3.51191156755883e+01dB,8.37826731952155e+01°)
9.14113241470008e+05	(3.51425735797290e+01dB,8.37658396000560e+01°)
9.16220490121757e+05	(3.51660486481689e+01dB,8.37489468116516e+01°)
9.18332596483338e+05	(3.51895409718861e+01dB,8.37319945280992e+01°)
9.20449571752927e+05	(3.52130506424057e+01dB,8.37149824452503e+01°)
9.22571427154519e+05	(3.52365777517885e+01dB,8.36979102567862e+01°)
9.24698173937978e+05	(3.52601223926443e+01dB,8.36807776541910e+01°)
9.26829823379104e+05	(3.52836846581244e+01dB,8.36635843265307e+01°)
9.28966386779690e+05	(3.53072646419437e+01dB,8.36463299607797e+01°)
9.31107875467584e+05	(3.53308624383616e+01dB,8.36290142414891e+01°)
9.33254300796743e+05	(3.53544781422051e+01dB,8.36116368509471e+01°)
9.35405674147304e+05	(3.53781118488656e+01dB,8.35941974691013e+01°)
9.37562006925632e+05	(3.54017636542971e+01dB,8.35766957735311e+01°)
9.39723310564389e+05	(3.54254336550312e+01dB,8.35591314393736e+01°)
9.41889596522591e+05	(3.54491219481710e+01dB,8.35415041394326e+01°)
9.44060876285673e+05	(3.54728286314019e+01dB,8.35238135440560e+01°)
9.46237161365542e+05	(3.54965538029911e+01dB,8.35060593211395e+01°)
9.48418463300645e+05	(3.55202975617975e+01dB,8.34882411361015e+01°)
9.50604793656029e+05	(3.55440600072681e+01dB,8.34703586518412e+01°)
9.52796164023399e+05	(3.55678412394512e+01dB,8.34524115287590e+01°)
9.54992586021182e+05	(3.55916413589874e+01dB,8.34343994247334e+01°)
9.57194071294590e+05	(3.56154604671290e+01dB,8.34163219949886e+01°)
9.59400631515678e+05	(3.56392986657327e+01dB,8.33981788922286e+01°)
9.61612278383409e+05	(3.56631560572741e+01dB,8.33799697664946e+01°)
9.63829023623714e+05	(3.56870327448391e+01dB,8.33616942652525e+01°)
9.66050878989556e+05	(3.57109288321424e+01dB,8.33433520332298e+01°)
9.68277856260992e+05	(3.57348444235164e+01dB,8.33249427124073e+01°)
9.70509967245231e+05	(3.57587796239336e+01dB,8.33064659421753e+01°)
9.72747223776706e+05	(3.57827345389953e+01dB,8.32879213591165e+01°)
9.74989637717127e+05	(3.58067092749417e+01dB,8.32693085970056e+01°)
9.77237220955550e+05	(3.58307039386652e+01dB,8.32506272868971e+01°)
9.79489985408438e+05	(3.58547186376944e+01dB,8.32318770569088e+01°)
9.81747943019723e+05	(3.58787534802210e+01dB,8.32130575323998e+01°)
9.84011105760872e+05	(3.59028085750913e+01dB,8.31941683357596e+01°)
9.86279485630948e+05	(3.59268840318154e+01dB,8.31752090865861e+01°)
9.88553094656675e+05	(3.59509799605654e+01dB,8.31561794014300e+01°)
9.90831944892503e+05	(3.59750964721948e+01dB,8.31370788938996e+01°)
9.93116048420669e+05	(3.59992336782242e+01dB,8.31179071746380e+01°)
9.95405417351261e+05	(3.60233916908684e+01dB,8.30986638512878e+01°)
9.97700063822287e+05	(3.60475706230119e+01dB,8.30793485283153e+01°)
9.99999999999733e+05	(3.60717705882459e+01dB,8.30599608072437e+01°)
1.00230523807763e+06	(3.60959917008507e+01dB,8.30405002863669e+01°)
1.00461579027813e+06	(3.61202340758095e+01dB,8.30209665609461e+01°)
1.00693166885154e+06	(3.61444978288150e+01dB,8.30013592229732e+01°)
1.00925288607641e+06	(3.61687830762626e+01dB,8.29816778612392e+01°)
1.01157945425963e+06	(3.61930899352756e+01dB,8.29619220613170e+01°)
1.01391138573641e+06	(3.62174185236958e+01dB,8.29420914055831e+01°)
1.01624869287042e+06	(3.62417689600862e+01dB,8.29221854729364e+01°)
1.01859138805384e+06	(3.62661413637528e+01dB,8.29022038391122e+01°)
1.02093948370741e+06	(3.62905358547324e+01dB,8.28821460764036e+01°)
1.02329299228048e+06	(3.63149525538006e+01dB,8.28620117536127e+01°)
1.02565192625113e+06	(3.63393915824971e+01dB,8.28418004363025e+01°)
1.02801629812620e+06	(3.63638530631018e+01dB,8.28215116863699e+01°)
1.03038612044134e+06	(3.63883371186552e+01dB,8.28011450623034e+01°)
1.03276140576112e+06	(3.64128438729727e+01dB,8.27807001190770e+01°)
1.03514216667907e+06	(3.64373734506316e+01dB,8.27601764079617e+01°)
1.03752841581773e+06	(3.64619259769864e+01dB,8.27395734767546e+01°)
1.03992016582878e+06	(3.64865015781780e+01dB,8.27188908695137e+01°)
1.04231742939302e+06	(3.65111003811306e+01dB,8.26981281266353e+01°)
1.04472021922052e+06	(3.65357225135689e+01dB,8.26772847848369e+01°)
1.04712854805062e+06	(3.65603681040049e+01dB,8.26563603769530e+01°)
1.04954242865204e+06	(3.65850372817682e+01dB,8.26353544321558e+01°)
1.05196187382294e+06	(3.66097301769962e+01dB,8.26142664757121e+01°)
1.05438689639098e+06	(3.66344469206409e+01dB,8.25930960289656e+01°)
1.05681750921338e+06	(3.66591876444782e+01dB,8.25718426094574e+01°)
1.05925372517700e+06	(3.66839524811162e+01dB,8.25505057306545e+01°)
1.06169555719844e+06	(3.67087415639912e+01dB,8.25290849020249e+01°)
1.06414301822403e+06	(3.67335550273953e+01dB,8.25075796291383e+01°)
1.06659612122997e+06	(3.67583930064596e+01dB,8.24859894133557e+01°)
1.06905487922237e+06	(3.67832556371666e+01dB,8.24643137519439e+01°)
1.07151930523732e+06	(3.68081430563673e+01dB,8.24425521379789e+01°)
1.07398941234096e+06	(3.68330554017740e+01dB,8.24207040604017e+01°)
1.07646521362955e+06	(3.68579928119755e+01dB,8.23987690037605e+01°)
1.07894672222954e+06	(3.68829554264428e+01dB,8.23767464485188e+01°)
1.08143395129765e+06	(3.69079433855304e+01dB,8.23546358705763e+01°)
1.08392691402091e+06	(3.69329568304851e+01dB,8.23324367415732e+01°)
1.08642562361677e+06	(3.69579959034589e+01dB,8.23101485286696e+01°)
1.08893009333314e+06	(3.69830607475102e+01dB,8.22877706946017e+01°)
1.09144033644846e+06	(3.70081515066049e+01dB,8.22653026974519e+01°)
1.09395636627180e+06	(3.70332683256398e+01dB,8.22427439909438e+01°)
1.09647819614289e+06	(3.70584113504291e+01dB,8.22200940238993e+01°)
1.09900583943223e+06	(3.70835807277279e+01dB,8.21973522406946e+01°)
1.10153930954112e+06	(3.71087766052335e+01dB,8.21745180808855e+01°)
1.10407861990178e+06	(3.71339991315942e+01dB,8.21515909792964e+01°)
1.10662378397737e+06	(3.71592484564003e+01dB,8.21285703658682e+01°)
1.10917481526210e+06	(3.71845247302272e+01dB,8.21054556657106e+01°)
1.11173172728129e+06	(3.72098281046027e+01dB,8.20822462990295e+01°)
1.11429453359143e+06	(3.72351587320425e+01dB,8.20589416809906e+01°)
1.11686324778026e+06	(3.72605167660499e+01dB,8.20355412217603e+01°)
1.11943788346685e+06	(3.72859023611087e+01dB,8.20120443264364e+01°)
1.12201845430166e+06	(3.73113156727210e+01dB,8.19884503949683e+01°)
1.12460497396662e+06	(3.73367568573836e+01dB,8.19647588220623e+01°)
1.12719745617521e+06	(3.73622260726157e+01dB,8.19409689972646e+01°)
1.12979591467249e+06	(3.73877234769623e+01dB,8.19170803047264e+01°)
1.13240036323525e+06	(3.74132492299916e+01dB,8.18930921232887e+01°)
1.13501081567201e+06	(3.74388034923181e+01dB,8.18690038262966e+01°)
1.13762728582312e+06	(3.74643864256118e+01dB,8.18448147817324e+01°)
1.14024978756086e+06	(3.74899981925781e+01dB,8.18205243518800e+01°)
1.14287833478946e+06	(3.75156389570088e+01dB,8.17961318935412e+01°)
1.14551294144523e+06	(3.75413088837533e+01dB,8.17716367578246e+01°)
1.14815362149657e+06	(3.75670081387444e+01dB,8.17470382900750e+01°)
1.15080038894413e+06	(3.75927368890133e+01dB,8.17223358298725e+01°)
1.15345325782078e+06	(3.76184953026757e+01dB,8.16975287109572e+01°)
1.15611224219179e+06	(3.76442835489623e+01dB,8.16726162611686e+01°)
1.15877735615481e+06	(3.76701017982106e+01dB,8.16475978022303e+01°)
1.16144861384003e+06	(3.76959502218902e+01dB,8.16224726500025e+01°)
1.16412602941018e+06	(3.77218289926004e+01dB,8.15972401141050e+01°)
1.16680961706065e+06	(3.77477382840740e+01dB,8.15718994979670e+01°)
1.16949939101955e+06	(3.77736782712067e+01dB,8.15464500989042e+01°)
1.17219536554781e+06	(3.77996491300385e+01dB,8.15208912077001e+01°)
1.17489755493921e+06	(3.78256510377947e+01dB,8.14952221089539e+01°)
1.17760597352049e+06	(3.78516841728574e+01dB,8.14694420805776e+01°)
1.18032063565141e+06	(3.78777487148148e+01dB,8.14435503941604e+01°)
1.18304155572484e+06	(3.79038448444344e+01dB,8.14175463145182e+01°)
1.18576874816684e+06	(3.79299727437011e+01dB,8.13914290998593e+01°)
1.18850222743670e+06	(3.79561325958074e+01dB,8.13651980015796e+01°)
1.19124200802705e+06	(3.79823245851759e+01dB,8.13388522643776e+01°)
1.19398810446395e+06	(3.80085488974534e+01dB,8.13123911257372e+01°)
1.19674053130692e+06	(3.80348057195415e+01dB,8.12858138164941e+01°)
1.19949930314905e+06	(3.80610952395921e+01dB,8.12591195601878e+01°)
1.20226443461709e+06	(3.80874176470177e+01dB,8.12323075732532e+01°)
1.20503594037147e+06	(3.81137731325039e+01dB,8.12053770648828e+01°)
1.20781383510645e+06	(3.81401618880236e+01dB,8.11783272369800e+01°)
1.21059813355015e+06	(3.81665841068416e+01dB,8.11511572839824e+01°)
1.21338885046465e+06	(3.81930399835286e+01dB,8.11238663929417e+01°)
1.21618600064604e+06	(3.82195297139654e+01dB,8.10964537432232e+01°)
1.21898959892454e+06	(3.82460534953662e+01dB,8.10689185065683e+01°)
1.22179966016454e+06	(3.82726115262747e+01dB,8.10412598469989e+01°)
1.22461619926472e+06	(3.82992040065803e+01dB,8.10134769205857e+01°)
1.22743923115807e+06	(3.83258311375341e+01dB,8.09855688756420e+01°)
1.23026877081205e+06	(3.83524931217507e+01dB,8.09575348522746e+01°)
1.23310483322857e+06	(3.83791901632319e+01dB,8.09293739826018e+01°)
1.23594743344417e+06	(3.84059224673580e+01dB,8.09010853904711e+01°)
1.23879658653003e+06	(3.84326902409168e+01dB,8.08726681913167e+01°)
1.24165230759207e+06	(3.84594936921133e+01dB,8.08441214923911e+01°)
1.24451461177105e+06	(3.84863330305692e+01dB,8.08154443922905e+01°)
1.24738351424260e+06	(3.85132084673457e+01dB,8.07866359809646e+01°)
1.25025903021738e+06	(3.85401202149506e+01dB,8.07576953397951e+01°)
1.25314117494108e+06	(3.85670684873469e+01dB,8.07286215411552e+01°)
1.25602996369453e+06	(3.85940534999747e+01dB,8.06994136486334e+01°)
1.25892541179382e+06	(3.86210754697521e+01dB,8.06700707168336e+01°)
1.26182753459033e+06	(3.86481346150974e+01dB,8.06405917911264e+01°)
1.26473634747081e+06	(3.86752311559276e+01dB,8.06109759076546e+01°)
1.26765186585750e+06	(3.87023653136827e+01dB,8.05812220932093e+01°)
1.27057410520820e+06	(3.87295373113346e+01dB,8.05513293651415e+01°)
1.27350308101631e+06	(3.87567473734031e+01dB,8.05212967312857e+01°)
1.27643880881100e+06	(3.87839957259543e+01dB,8.04911231895677e+01°)
1.27938130415718e+06	(3.88112825966323e+01dB,8.04608077283735e+01°)
1.28233058265567e+06	(3.88386082146634e+01dB,8.04303493259527e+01°)
1.28528665994327e+06	(3.88659728108629e+01dB,8.03997469506248e+01°)
1.28824955169278e+06	(3.88933766176558e+01dB,8.03689995604643e+01°)
1.29121927361318e+06	(3.89208198690889e+01dB,8.03381061031901e+01°)
1.29419584144963e+06	(3.89483028008500e+01dB,8.03070655163235e+01°)
1.29717927098360e+06	(3.89758256502624e+01dB,8.02758767265488e+01°)
1.30016957803294e+06	(3.90033886563211e+01dB,8.02445386501340e+01°)
1.30316677845194e+06	(3.90309920596925e+01dB,8.02130501923223e+01°)
1.30617088813148e+06	(3.90586361027290e+01dB,8.01814102474962e+01°)
1.30918192299905e+06	(3.90863210294919e+01dB,8.01496176990303e+01°)
1.31219989901884e+06	(3.91140470857538e+01dB,8.01176714189395e+01°)
1.31522483219188e+06	(3.91418145190213e+01dB,8.00855702680006e+01°)
1.31825673855605e+06	(3.91696235785454e+01dB,8.00533130953781e+01°)
1.32129563418621e+06	(3.91974745153377e+01dB,8.00208987387501e+01°)
1.32434153519430e+06	(3.92253675821797e+01dB,7.99883260238686e+01°)
1.32739445772938e+06	(3.92533030336466e+01dB,7.99555937645548e+01°)
1.33045441797773e+06	(3.92812811261184e+01dB,7.99227007626626e+01°)
1.33352143216296e+06	(3.93093021177867e+01dB,7.98896458076920e+01°)
1.33659551654608e+06	(3.93373662686823e+01dB,7.98564276768260e+01°)
1.33967668742557e+06	(3.93654738406860e+01dB,7.98230451346696e+01°)
1.34276496113750e+06	(3.93936250975389e+01dB,7.97894969330655e+01°)
1.34586035405558e+06	(3.94218203048605e+01dB,7.97557818111394e+01°)
1.34896288259128e+06	(3.94500597301743e+01dB,7.97218984948567e+01°)
1.35207256319391e+06	(3.94783436429050e+01dB,7.96878456969719e+01°)
1.35518941235067e+06	(3.95066723144080e+01dB,7.96536221170250e+01°)
1.35831344658678e+06	(3.95350460179807e+01dB,7.96192264408117e+01°)
1.36144468246558e+06	(3.95634650288866e+01dB,7.95846573406229e+01°)
1.36458313658855e+06	(3.95919296243483e+01dB,7.95499134746855e+01°)
1.36772882559547e+06	(3.96204400836010e+01dB,7.95149934872798e+01°)
1.37088176616448e+06	(3.96489966878762e+01dB,7.94798960083915e+01°)
1.37404197501214e+06	(3.96775997204280e+01dB,7.94446196535660e+01°)
1.37720946889357e+06	(3.97062494665624e+01dB,7.94091630237915e+01°)
1.38038426460251e+06	(3.97349462136374e+01dB,7.93735247051939e+01°)
1.38356637897140e+06	(3.97636902510907e+01dB,7.93377032688499e+01°)
1.38675582887151e+06	(3.97924818704531e+01dB,7.93016972707508e+01°)
1.38995263121297e+06	(3.98213213653641e+01dB,7.92655052514287e+01°)
1.39315680294492e+06	(3.98502090315935e+01dB,7.92291257357836e+01°)
1.39636836105555e+06	(3.98791451670654e+01dB,7.91925572329473e+01°)
1.39958732257223e+06	(3.99081300718545e+01dB,7.91557982361235e+01°)
1.40281370456157e+06	(3.99371640482267e+01dB,7.91188472220856e+01°)
1.40604752412953e+06	(3.99662474006503e+01dB,7.90817026513158e+01°)
1.40928879842149e+06	(3.99953804358093e+01dB,7.90443629676732e+01°)
1.41253754462237e+06	(4.00245634626259e+01dB,7.90068265980507e+01°)
1.41579377995669e+06	(4.00537967922787e+01dB,7.89690919522759e+01°)
1.41905752168870e+06	(4.00830807382238e+01dB,7.89311574227441e+01°)
1.42232878712243e+06	(4.01124156162148e+01dB,7.88930213844618e+01°)
1.42560759360180e+06	(4.01418017443106e+01dB,7.88546821944889e+01°)
1.42889395851071e+06	(4.01712394429073e+01dB,7.88161381918774e+01°)
1.43218789927315e+06	(4.02007290347573e+01dB,7.87773876974939e+01°)
1.43548943335326e+06	(4.02302708449797e+01dB,7.87384290134857e+01°)
1.43879857825545e+06	(4.02598652010892e+01dB,7.86992604233793e+01°)
1.44211535152447e+06	(4.02895124330128e+01dB,7.86598801915463e+01°)
1.44543977074553e+06	(4.03192128731059e+01dB,7.86202865631602e+01°)
1.44877185354436e+06	(4.03489668561806e+01dB,7.85804777637980e+01°)
1.45211161758734e+06	(4.03787747195262e+01dB,7.85404519992061e+01°)
1.45545908058156e+06	(4.04086368029060e+01dB,7.85002074549336e+01°)
1.45881426027495e+06	(4.04385534486264e+01dB,7.84597422962650e+01°)
1.46217717445632e+06	(4.04685250015091e+01dB,7.84190546679108e+01°)
1.46554784095551e+06	(4.04985518089363e+01dB,7.83781426933510e+01°)
1.46892627764346e+06	(4.05286342208762e+01dB,7.83370044750842e+01°)
1.47231250243231e+06	(4.05587725898818e+01dB,7.82956380939867e+01°)
1.47570653327549e+06	(4.05889672711391e+01dB,7.82540416091005e+01°)
1.47910838816780e+06	(4.06192186224767e+01dB,7.82122130573803e+01°)
1.48251808514554e+06	(4.06495270043788e+01dB,7.81701504532133e+01°)
1.48593564228660e+06	(4.06798927800259e+01dB,7.81278517884169e+01°)
1.48936107771050e+06	(4.07103163152974e+01dB,7.80853150315090e+01°)
1.49279440957858e+06	(4.07407979788200e+01dB,7.80425381278952e+01°)
1.49623565609402e+06	(4.07713381419526e+01dB,7.79995189988847e+01°)
1.49968483550196e+06	(4.08019371788546e+01dB,7.79562555420823e+01°)
1.50314196608961e+06	(4.08325954664670e+01dB,7.79127456303293e+01°)
1.50660706618633e+06	(4.08633133845665e+01dB,7.78689871120805e+01°)
1.51008015416373e+06	(4.08940913157564e+01dB,7.78249778102398e+01°)
1.51356124843579e+06	(4.09249296455376e+01dB,7.77807155227314e+01°)
1.51705036745892e+06	(4.09558287622786e+01dB,7.77361980212035e+01°)
1.52054752973208e+06	(4.09867890572812e+01dB,7.76914230514006e+01°)
1.52405275379687e+06	(4.10178109247726e+01dB,7.76463883322654e+01°)
1.52756605823765e+06	(4.10488947619601e+01dB,7.76010915560299e+01°)
1.53108746168161e+06	(4.10800409690343e+01dB,7.75555303872817e+01°)
1.53461698279887e+06	(4.11112499491919e+01dB,7.75097024630270e+01°)
1.53815464030261e+06	(4.11425221086736e+01dB,7.74636053921346e+01°)
1.54170045294913e+06	(4.11738578567829e+01dB,7.74172367547290e+01°)
1.54525443953799e+06	(4.12052576059062e+01dB,7.73705941022026e+01°)
1.54881661891205e+06	(4.12367217715425e+01dB,7.73236749562708e+01°)
1.55238700995765e+06	(4.12682507723297e+01dB,7.72764768090545e+01°)
1.55596563160464e+06	(4.12998450300653e+01dB,7.72289971221612e+01°)
1.55955250282652e+06	(4.13315049697350e+01dB,7.71812333266346e+01°)
1.56314764264052e+06	(4.13632310195335e+01dB,7.71331828223071e+01°)
1.56675107010771e+06	(4.13950236109032e+01dB,7.70848429773464e+01°)
1.57036280433312e+06	(4.14268831785396e+01dB,7.70362111277596e+01°)
1.57398286446578e+06	(4.14588101604312e+01dB,7.69872845770355e+01°)
1.57761126969891e+06	(4.14908049978883e+01dB,7.69380605956160e+01°)
1.58124803926994e+06	(4.15228681355462e+01dB,7.68885364201036e+01°)
1.58489319246067e+06	(4.15550000214345e+01dB,7.68387092534387e+01°)
1.58854674859734e+06	(4.15872011069467e+01dB,7.67885762636431e+01°)
1.59220872705073e+06	(4.16194718469160e+01dB,7.67381345837506e+01°)
1.59587914723629e+06	(4.16518126996220e+01dB,7.66873813111356e+01°)
1.59955802861422e+06	(4.16842241268098e+01dB,7.66363135070184e+01°)
1.60324539068960e+06	(4.17167065937243e+01dB,7.65849281958179e+01°)
1.60694125301243e+06	(4.17492605691397e+01dB,7.65332223646919e+01°)
1.61064563517782e+06	(4.17818865253899e+01dB,7.64811929628970e+01°)
1.61435855682604e+06	(4.18145849383797e+01dB,7.64288369013994e+01°)
1.61808003764262e+06	(4.18473562876250e+01dB,7.63761510519099e+01°)
1.62181009735848e+06	(4.18802010562743e+01dB,7.63231322466029e+01°)
1.62554875575003e+06	(4.19131197311393e+01dB,7.62697772775238e+01°)
1.62929603263927e+06	(4.19461128027175e+01dB,7.62160828956579e+01°)
1.63305194789388e+06	(4.19791807652257e+01dB,7.61620458106105e+01°)
1.63681652142735e+06	(4.20123241166112e+01dB,7.61076626897563e+01°)
1.64058977319908e+06	(4.20455433586150e+01dB,7.60529301577963e+01°)
1.64437172321447e+06	(4.20788389967429e+01dB,7.59978447958206e+01°)
1.64816239152505e+06	(4.21122115403466e+01dB,7.59424031408355e+01°)
1.65196179822856e+06	(4.21456615026211e+01dB,7.58866016849823e+01°)
1.65576996346907e+06	(4.21791894006476e+01dB,7.58304368749410e+01°)
1.65958690743710e+06	(4.22127957553953e+01dB,7.57739051109882e+01°)
1.66341265036971e+06	(4.22464810917766e+01dB,7.57170027464322e+01°)
1.66724721255060e+06	(4.22802459386603e+01dB,7.56597260868737e+01°)
1.67109061431024e+06	(4.23140908289102e+01dB,7.56020713895557e+01°)
1.67494287602597e+06	(4.23480162993815e+01dB,7.55440348620493e+01°)
1.67880401812209e+06	(4.23820228909816e+01dB,7.54856126622747e+01°)
1.68267406107000e+06	(4.24161111486886e+01dB,7.54268008971022e+01°)
1.68655302538827e+06	(4.24502816215573e+01dB,7.53675956216739e+01°)
1.69044093164279e+06	(4.24845348627743e+01dB,7.53079928387500e+01°)
1.69433780044686e+06	(4.25188714296606e+01dB,7.52479884976109e+01°)
1.69824365246127e+06	(4.25532918837097e+01dB,7.51875784934414e+01°)
1.70215850839448e+06	(4.25877967906192e+01dB,7.51267586661668e+01°)
1.70608238900265e+06	(4.26223867202941e+01dB,7.50655247999069e+01°)
1.71001531508981e+06	(4.26570622468990e+01dB,7.50038726217473e+01°)
1.71395730750795e+06	(4.26918239488531e+01dB,7.49417978008721e+01°)
1.71790838715711e+06	(4.27266724088945e+01dB,7.48792959478748e+01°)
1.72186857498553e+06	(4.27616082140619e+01dB,7.48163626135218e+01°)
1.72583789198972e+06	(4.27966319557420e+01dB,7.47529932877065e+01°)
1.72981635921462e+06	(4.28317442296983e+01dB,7.46891833988182e+01°)
1.73380399775365e+06	(4.28669456360725e+01dB,7.46249283122952e+01°)
1.73780082874889e+06	(4.29022367794444e+01dB,7.45602233299818e+01°)
1.74180687339113e+06	(4.29376182688047e+01dB,7.44950636887196e+01°)
1.74582215292002e+06	(4.29730907176063e+01dB,7.44294445594013e+01°)
1.74984668862417e+06	(4.30086547437966e+01dB,7.43633610459660e+01°)
1.75388050184127e+06	(4.30443109698125e+01dB,7.42968081841645e+01°)
1.75792361395820e+06	(4.30800600226211e+01dB,7.42297809405039e+01°)
1.76197604641114e+06	(4.31159025337188e+01dB,7.41622742109791e+01°)
1.76603782068567e+06	(4.31518391391737e+01dB,7.40942828198984e+01°)
1.77010895831693e+06	(4.31878704796227e+01dB,7.40258015186964e+01°)
1.77418948088967e+06	(4.32239972003152e+01dB,7.39568249848588e+01°)
1.77827941003842e+06	(4.32602199510982e+01dB,7.38873478204184e+01°)
1.78237876744759e+06	(4.32965393864475e+01dB,7.38173645506052e+01°)
1.78648757485155e+06	(4.33329561655073e+01dB,7.37468696230863e+01°)
1.79060585403479e+06	(4.33694709520546e+01dB,7.36758574058957e+01°)
1.79473362683202e+06	(4.34060844145560e+01dB,7.36043221865607e+01°)
1.79887091512828e+06	(4.34427972261609e+01dB,7.35322581706690e+01°)
1.80301774085906e+06	(4.34796100647074e+01dB,7.34596594801801e+01°)
1.80717412601042e+06	(4.35165236127558e+01dB,7.33865201523065e+01°)
1.81134009261909e+06	(4.35535385575782e+01dB,7.33128341379608e+01°)
1.81551566277263e+06	(4.35906555911674e+01dB,7.32385953000807e+01°)
1.81970085860947e+06	(4.36278754102571e+01dB,7.31637974123488e+01°)
1.82389570231913e+06	(4.36651987163175e+01dB,7.30884341574359e+01°)
1.82810021614223e+06	(4.37026262155460e+01dB,7.30124991253967e+01°)
1.83231442237070e+06	(4.37401586189114e+01dB,7.29359858124604e+01°)
1.83653834334783e+06	(4.37777966421139e+01dB,7.28588876188776e+01°)
1.84077200146844e+06	(4.38155410055904e+01dB,7.27811978472461e+01°)
1.84501541917896e+06	(4.38533924345398e+01dB,7.27029097013177e+01°)
1.84926861897756e+06	(4.38913516588927e+01dB,7.26240162837071e+01°)
1.85353162341429e+06	(4.39294194133039e+01dB,7.25445105941773e+01°)
1.85780445509118e+06	(4.39675964371716e+01dB,7.24643855282007e+01°)
1.86208713666234e+06	(4.40058834745951e+01dB,7.23836338746560e+01°)
1.86637969083415e+06	(4.40442812743909e+01dB,7.23022483141328e+01°)
1.87068214036527e+06	(4.40827905900584e+01dB,7.22202214170404e+01°)
1.87499450806689e+06	(4.41214121797765e+01dB,7.21375456414662e+01°)
1.87931681680274e+06	(4.41601468063688e+01dB,7.20542133312841e+01°)
1.88364908948927e+06	(4.41989952373069e+01dB,7.19702167141589e+01°)
1.88799134909576e+06	(4.42379582446539e+01dB,7.18855478991285e+01°)
1.89234361864444e+06	(4.42770366050830e+01dB,7.18001988750702e+01°)
1.89670592121061e+06	(4.43162310997981e+01dB,7.17141615078952e+01°)
1.90107827992276e+06	(4.43555425145230e+01dB,7.16274275384895e+01°)
1.90546071796271e+06	(4.43949716394878e+01dB,7.15399885808626e+01°)
1.90985325856570e+06	(4.44345192693361e+01dB,7.14518361190821e+01°)
1.91425592502055e+06	(4.44741862031519e+01dB,7.13629615058402e+01°)
1.91866874066975e+06	(4.45139732443385e+01dB,7.12733559589665e+01°)
1.92309172890962e+06	(4.45538812006274e+01dB,7.11830105598736e+01°)
1.92752491319039e+06	(4.45939108840068e+01dB,7.10919162508050e+01°)
1.93196831701638e+06	(4.46340631106379e+01dB,7.10000638317857e+01°)
1.93642196394606e+06	(4.46743387008301e+01dB,7.09074439587024e+01°)
1.94088587759223e+06	(4.47147384789506e+01dB,7.08140471401518e+01°)
1.94536008162211e+06	(4.47552632733651e+01dB,7.07198637350539e+01°)
1.94984459975749e+06	(4.47959139163516e+01dB,7.06248839495666e+01°)
1.95433945577484e+06	(4.48366912440248e+01dB,7.05290978344982e+01°)
1.95884467350544e+06	(4.48775960962466e+01dB,7.04324952822274e+01°)
1.96336027683549e+06	(4.49186293165473e+01dB,7.03350660240811e+01°)
1.96788628970629e+06	(4.49597917519885e+01dB,7.02367996266116e+01°)
1.97242273611430e+06	(4.50010842531187e+01dB,7.01376854895614e+01°)
1.97696964011130e+06	(4.50425076738059e+01dB,7.00377128417934e+01°)
1.98152702580454e+06	(4.50840628711569e+01dB,6.99368707385774e+01°)
1.98609491735681e+06	(4.51257507053813e+01dB,6.98351480582709e+01°)
1.99067333898662e+06	(4.51675720396570e+01dB,6.97325334988925e+01°)
1.99526231496832e+06	(4.52095277399943e+01dB,6.96290155746177e+01°)
1.99986186963218e+06	(4.52516186751085e+01dB,6.95245826128740e+01°)
2.00447202736459e+06	(4.52938457162272e+01dB,6.94192227498978e+01°)
2.00909281260816e+06	(4.53362097369797e+01dB,6.93129239280477e+01°)
2.01372424986182e+06	(4.53787116131677e+01dB,6.92056738914419e+01°)
2.01836636368099e+06	(4.54213522226331e+01dB,6.90974601824853e+01°)
2.02301917867770e+06	(4.54641324450559e+01dB,6.89882701382021e+01°)
2.02768271952071e+06	(4.55070531617287e+01dB,6.88780908858080e+01°)
