Freq.	V(9,10)/V(A)
5.75439937337011e+05	(-6.63845694553728e-01dB,-1.30159028518059e-01°)
5.76766463392104e+05	(-6.63777059798266e-01dB,-1.30704256820156e-01°)
5.78096047405571e+05	(-6.63708107853403e-01dB,-1.31250191522983e-01°)
5.79428696426734e+05	(-6.63638837249324e-01dB,-1.31796835615874e-01°)
5.80764417521164e+05	(-6.63569246509353e-01dB,-1.32344192088732e-01°)
5.82103217770723e+05	(-6.63499334150002e-01dB,-1.32892263939630e-01°)
5.83445104273596e+05	(-6.63429098680845e-01dB,-1.33441054169365e-01°)
5.84790084144332e+05	(-6.63358538604547e-01dB,-1.33990565783524e-01°)
5.86138164513880e+05	(-6.63287652416821e-01dB,-1.34540801791672e-01°)
5.87489352529627e+05	(-6.63216438606402e-01dB,-1.35091765210351e-01°)
5.88843655355439e+05	(-6.63144895654977e-01dB,-1.35643459056292e-01°)
5.90201080171694e+05	(-6.63073022037187e-01dB,-1.36195886354428e-01°)
5.91561634175323e+05	(-6.63000816220608e-01dB,-1.36749050133226e-01°)
5.92925324579849e+05	(-6.62928276665655e-01dB,-1.37302953425010e-01°)
5.94292158615421e+05	(-6.62855401825617e-01dB,-1.37857599267505e-01°)
5.95662143528859e+05	(-6.62782190146587e-01dB,-1.38412990702993e-01°)
5.97035286583685e+05	(-6.62708640067464e-01dB,-1.38969130777246e-01°)
5.98411595060167e+05	(-6.62634750019833e-01dB,-1.39526022543014e-01°)
5.99791076255356e+05	(-6.62560518428025e-01dB,-1.40083669055889e-01°)
6.01173737483125e+05	(-6.62485943709065e-01dB,-1.40642073377204e-01°)
6.02559586074204e+05	(-6.62411024272581e-01dB,-1.41201238572102e-01°)
6.03948629376226e+05	(-6.62335758520828e-01dB,-1.41761167710699e-01°)
6.05340874753759e+05	(-6.62260144848646e-01dB,-1.42321863869484e-01°)
6.06736329588351e+05	(-6.62184181643390e-01dB,-1.42883330127390e-01°)
6.08135001278563e+05	(-6.62107867284947e-01dB,-1.43445569569409e-01°)
6.09536897240013e+05	(-6.62031200145634e-01dB,-1.44008585285504e-01°)
6.10942024905416e+05	(-6.61954178590229e-01dB,-1.44572380369118e-01°)
6.12350391724617e+05	(-6.61876800975897e-01dB,-1.45136957921194e-01°)
6.13762005164637e+05	(-6.61799065652175e-01dB,-1.45702321046624e-01°)
6.15176872709711e+05	(-6.61720970960916e-01dB,-1.46268472852582e-01°)
6.16595001861325e+05	(-6.61642515236259e-01dB,-1.46835416454826e-01°)
6.18016400138258e+05	(-6.61563696804606e-01dB,-1.47403154971819e-01°)
6.19441075076623e+05	(-6.61484513984584e-01dB,-1.47971691528653e-01°)
6.20869034229905e+05	(-6.61404965086976e-01dB,-1.48541029254385e-01°)
6.22300285169000e+05	(-6.61325048414732e-01dB,-1.49111171282932e-01°)
6.23734835482260e+05	(-6.61244762262910e-01dB,-1.49682120754891e-01°)
6.25172692775526e+05	(-6.61164104918605e-01dB,-1.50253880813239e-01°)
6.26613864672175e+05	(-6.61083074660988e-01dB,-1.50826454607795e-01°)
6.28058358813157e+05	(-6.61001669761205e-01dB,-1.51399845295168e-01°)
6.29506182857036e+05	(-6.60919888482371e-01dB,-1.51974056032871e-01°)
6.30957344480032e+05	(-6.60837729079498e-01dB,-1.52549089987599e-01°)
6.32411851376057e+05	(-6.60755189799508e-01dB,-1.53124950329196e-01°)
6.33869711256764e+05	(-6.60672268881150e-01dB,-1.53701640232629e-01°)
6.35330931851581e+05	(-6.60588964554996e-01dB,-1.54279162879430e-01°)
6.36795520907753e+05	(-6.60505275043359e-01dB,-1.54857521455009e-01°)
6.38263486190385e+05	(-6.60421198560314e-01dB,-1.55436719153441e-01°)
6.39734835482484e+05	(-6.60336733311597e-01dB,-1.56016759167158e-01°)
6.41209576584997e+05	(-6.60251877494619e-01dB,-1.56597644701116e-01°)
6.42687717316855e+05	(-6.60166629298390e-01dB,-1.57179378961925e-01°)
6.44169265515012e+05	(-6.60080986903495e-01dB,-1.57761965162769e-01°)
6.45654229034490e+05	(-6.59994948482044e-01dB,-1.58345406520949e-01°)
6.47142615748417e+05	(-6.59908512197648e-01dB,-1.58929706260517e-01°)
6.48634433548072e+05	(-6.59821676205389e-01dB,-1.59514867611187e-01°)
6.50129690342924e+05	(-6.59734438651741e-01dB,-1.60100893806892e-01°)
6.51628394060675e+05	(-6.59646797674549e-01dB,-1.60687788088055e-01°)
6.53130552647305e+05	(-6.59558751403002e-01dB,-1.61275553700254e-01°)
6.54636174067107e+05	(-6.59470297957574e-01dB,-1.61864193894325e-01°)
6.56145266302737e+05	(-6.59381435450008e-01dB,-1.62453711928558e-01°)
6.57657837355251e+05	(-6.59292161983214e-01dB,-1.63044111062386e-01°)
6.59173895244152e+05	(-6.59202475651322e-01dB,-1.63635394566993e-01°)
6.60693448007426e+05	(-6.59112374539544e-01dB,-1.64227565715021e-01°)
6.62216503701592e+05	(-6.59021856724219e-01dB,-1.64820627784666e-01°)
6.63743070401738e+05	(-6.58930920272697e-01dB,-1.65414584061973e-01°)
6.65273156201570e+05	(-6.58839563243347e-01dB,-1.66009437837376e-01°)
6.66806769213450e+05	(-6.58747783685483e-01dB,-1.66605192407068e-01°)
6.68343917568443e+05	(-6.58655579639344e-01dB,-1.67201851074927e-01°)
6.69884609416354e+05	(-6.58562949136043e-01dB,-1.67799417146724e-01°)
6.71428852925779e+05	(-6.58469890197535e-01dB,-1.68397893938155e-01°)
6.72976656284144e+05	(-6.58376400836550e-01dB,-1.68997284767941e-01°)
6.74528027697748e+05	(-6.58282479056545e-01dB,-1.69597592961013e-01°)
6.76082975391808e+05	(-6.58188122851719e-01dB,-1.70198821851622e-01°)
6.77641507610500e+05	(-6.58093330206891e-01dB,-1.70800974775201e-01°)
6.79203632617009e+05	(-6.57998099097516e-01dB,-1.71404055074675e-01°)
6.80769358693566e+05	(-6.57902427489607e-01dB,-1.72008066101080e-01°)
6.82338694141494e+05	(-6.57806313339707e-01dB,-1.72613011207295e-01°)
6.83911647281253e+05	(-6.57709754594835e-01dB,-1.73218893757141e-01°)
6.85488226452485e+05	(-6.57612749192454e-01dB,-1.73825717117198e-01°)
6.87068440014055e+05	(-6.57515295060400e-01dB,-1.74433484661410e-01°)
6.88652296344098e+05	(-6.57417390116880e-01dB,-1.75042199767001e-01°)
6.90239803840064e+05	(-6.57319032270381e-01dB,-1.75651865822848e-01°)
6.91830970918758e+05	(-6.57220219419642e-01dB,-1.76262486218400e-01°)
6.93425806016390e+05	(-6.57120949453630e-01dB,-1.76874064353335e-01°)
6.95024317588617e+05	(-6.57021220251459e-01dB,-1.77486603631681e-01°)
6.96626514110589e+05	(-6.56921029682349e-01dB,-1.78100107462517e-01°)
6.98232404076991e+05	(-6.56820375605615e-01dB,-1.78714579263044e-01°)
6.99841996002093e+05	(-6.56719255870583e-01dB,-1.79330022457586e-01°)
7.01455298419790e+05	(-6.56617668316543e-01dB,-1.79946440473734e-01°)
7.03072319883652e+05	(-6.56515610772740e-01dB,-1.80563836748509e-01°)
7.04693068966965e+05	(-6.56413081058274e-01dB,-1.81182214723895e-01°)
7.06317554262779e+05	(-6.56310076982077e-01dB,-1.81801577846123e-01°)
7.07945784383955e+05	(-6.56206596342899e-01dB,-1.82421929572893e-01°)
7.09577767963205e+05	(-6.56102636929188e-01dB,-1.83043273362012e-01°)
7.11213513653145e+05	(-6.55998196519112e-01dB,-1.83665612685045e-01°)
7.12853030126335e+05	(-6.55893272880448e-01dB,-1.84288951012258e-01°)
7.14496326075328e+05	(-6.55787863770599e-01dB,-1.84913291827165e-01°)
7.16143410212717e+05	(-6.55681966936481e-01dB,-1.85538638616162e-01°)
7.17794291271176e+05	(-6.55575580114529e-01dB,-1.86164994872171e-01°)
7.19448978003513e+05	(-6.55468701030591e-01dB,-1.86792364097934e-01°)
7.21107479182713e+05	(-6.55361327399948e-01dB,-1.87420749796967e-01°)
7.22769803601983e+05	(-6.55253456927194e-01dB,-1.88050155486001e-01°)
7.24435960074802e+05	(-6.55145087306215e-01dB,-1.88680584684175e-01°)
7.26105957434966e+05	(-6.55036216220164e-01dB,-1.89312040918641e-01°)
7.27779804536635e+05	(-6.54926841341374e-01dB,-1.89944527723315e-01°)
7.29457510254379e+05	(-6.54816960331313e-01dB,-1.90578048638507e-01°)
7.31139083483228e+05	(-6.54706570840533e-01dB,-1.91212607210250e-01°)
7.32824533138714e+05	(-6.54595670508663e-01dB,-1.91848206995513e-01°)
7.34513868156924e+05	(-6.54484256964280e-01dB,-1.92484851554086e-01°)
7.36207097494545e+05	(-6.54372327824905e-01dB,-1.93122544452215e-01°)
7.37904230128909e+05	(-6.54259880696948e-01dB,-1.93761289267611e-01°)
7.39605275058046e+05	(-6.54146913175655e-01dB,-1.94401089580265e-01°)
7.41310241300725e+05	(-6.54033422845032e-01dB,-1.95041948978729e-01°)
7.43019137896508e+05	(-6.53919407277821e-01dB,-1.95683871058911e-01°)
7.44731973905795e+05	(-6.53804864035443e-01dB,-1.96326859425152e-01°)
7.46448758409872e+05	(-6.53689790667926e-01dB,-1.96970917685129e-01°)
7.48169500510960e+05	(-6.53574184713858e-01dB,-1.97616049455844e-01°)
7.49894209332261e+05	(-6.53458043700346e-01dB,-1.98262258361162e-01°)
7.51622894018010e+05	(-6.53341365142953e-01dB,-1.98909548034215e-01°)
7.53355563733521e+05	(-6.53224146545636e-01dB,-1.99557922110723e-01°)
7.55092227665237e+05	(-6.53106385400712e-01dB,-2.00207384237972e-01°)
7.56832895020777e+05	(-6.52988079188785e-01dB,-2.00857938066907e-01°)
7.58577575028986e+05	(-6.52869225378681e-01dB,-2.01509587258661e-01°)
7.60326276939984e+05	(-6.52749821427425e-01dB,-2.02162335480021e-01°)
7.62079010025213e+05	(-6.52629864780156e-01dB,-2.02816186405427e-01°)
7.63835783577492e+05	(-6.52509352870092e-01dB,-2.03471143717447e-01°)
7.65596606911057e+05	(-6.52388283118454e-01dB,-2.04127211103314e-01°)
7.67361489361619e+05	(-6.52266652934426e-01dB,-2.04784392262133e-01°)
7.69130440286409e+05	(-6.52144459715077e-01dB,-2.05442690897065e-01°)
7.70903469064229e+05	(-6.52021700845344e-01dB,-2.06102110717682e-01°)
7.72680585095501e+05	(-6.51898373697914e-01dB,-2.06762655446872e-01°)
7.74461797802317e+05	(-6.51774475633228e-01dB,-2.07424328807867e-01°)
7.76247116628489e+05	(-6.51650003999385e-01dB,-2.08087134536110e-01°)
7.78036551039601e+05	(-6.51524956132101e-01dB,-2.08751076372723e-01°)
7.79830110523055e+05	(-6.51399329354630e-01dB,-2.09416158067796e-01°)
7.81627804588126e+05	(-6.51273120977722e-01dB,-2.10082383376889e-01°)
7.83429642766007e+05	(-6.51146328299574e-01dB,-2.10749756066626e-01°)
7.85235634609867e+05	(-6.51018948605734e-01dB,-2.11418279907987e-01°)
7.87045789694893e+05	(-6.50890979169094e-01dB,-2.12087958680737e-01°)
7.88860117618348e+05	(-6.50762417249768e-01dB,-2.12758796173748e-01°)
7.90678627999618e+05	(-6.50633260095095e-01dB,-2.13430796180945e-01°)
7.92501330480265e+05	(-6.50503504939510e-01dB,-2.14103962509496e-01°)
7.94328234724074e+05	(-6.50373149004568e-01dB,-2.14778298967781e-01°)
7.96159350417111e+05	(-6.50242189498780e-01dB,-2.15453809373846e-01°)
7.97994687267768e+05	(-6.50110623617655e-01dB,-2.16130497558453e-01°)
7.99834255006819e+05	(-6.49978448543565e-01dB,-2.16808367354771e-01°)
8.01678063387469e+05	(-6.49845661445707e-01dB,-2.17487422604335e-01°)
8.03526122185407e+05	(-6.49712259480059e-01dB,-2.18167667162104e-01°)
8.05378441198856e+05	(-6.49578239789273e-01dB,-2.18849104884238e-01°)
8.07235030248627e+05	(-6.49443599502666e-01dB,-2.19531739641028e-01°)
8.09095899178170e+05	(-6.49308335736103e-01dB,-2.20215575305127e-01°)
8.10961057853628e+05	(-6.49172445591985e-01dB,-2.20900615760677e-01°)
8.12830516163886e+05	(-6.49035926159127e-01dB,-2.21586864899946e-01°)
8.14704284020626e+05	(-6.48898774512766e-01dB,-2.22274326624456e-01°)
8.16582371358378e+05	(-6.48760987714434e-01dB,-2.22963004840624e-01°)
8.18464788134575e+05	(-6.48622562811916e-01dB,-2.23652903465863e-01°)
8.20351544329603e+05	(-6.48483496839177e-01dB,-2.24344026424691e-01°)
8.22242649946855e+05	(-6.48343786816338e-01dB,-2.25036377649982e-01°)
8.24138115012786e+05	(-6.48203429749529e-01dB,-2.25729961086384e-01°)
8.26037949576962e+05	(-6.48062422630914e-01dB,-2.26424780679899e-01°)
8.27942163712117e+05	(-6.47920762438549e-01dB,-2.27120840392539e-01°)
8.29850767514205e+05	(-6.47778446136366e-01dB,-2.27818144188863e-01°)
8.31763771102453e+05	(-6.47635470674073e-01dB,-2.28516696045367e-01°)
8.33681184619415e+05	(-6.47491832987107e-01dB,-2.29216499947893e-01°)
8.35603018231029e+05	(-6.47347529996578e-01dB,-2.29917559887604e-01°)
8.37529282126663e+05	(-6.47202558609140e-01dB,-2.30619879865613e-01°)
8.39459986519177e+05	(-6.47056915717013e-01dB,-2.31323463893701e-01°)
8.41395141644974e+05	(-6.46910598197817e-01dB,-2.32028315990482e-01°)
8.43334757764054e+05	(-6.46763602914608e-01dB,-2.32734440181155e-01°)
8.45278845160068e+05	(-6.46615926715697e-01dB,-2.33441840506336e-01°)
8.47227414140374e+05	(-6.46467566434682e-01dB,-2.34150521007523e-01°)
8.49180475036090e+05	(-6.46318518890299e-01dB,-2.34860485739782e-01°)
8.51138038202153e+05	(-6.46168780886404e-01dB,-2.35571738768083e-01°)
8.53100114017365e+05	(-6.46018349211867e-01dB,-2.36284284160848e-01°)
8.55066712884458e+05	(-6.45867220640539e-01dB,-2.36998126002553e-01°)
8.57037845230144e+05	(-6.45715391931143e-01dB,-2.37713268379728e-01°)
8.59013521505170e+05	(-6.45562859827210e-01dB,-2.38429715394182e-01°)
8.60993752184374e+05	(-6.45409621057031e-01dB,-2.39147471152731e-01°)
8.62978547766743e+05	(-6.45255672333547e-01dB,-2.39866539771378e-01°)
8.64967918775465e+05	(-6.45101010354316e-01dB,-2.40586925376797e-01°)
8.66961875757988e+05	(-6.44945631801422e-01dB,-2.41308632105987e-01°)
8.68960429286073e+05	(-6.44789533341381e-01dB,-2.42031664101949e-01°)
8.70963589955851e+05	(-6.44632711625094e-01dB,-2.42756025520668e-01°)
8.72971368387881e+05	(-6.44475163287770e-01dB,-2.43481720521625e-01°)
8.74983775227205e+05	(-6.44316884948827e-01dB,-2.44208753280433e-01°)
8.77000821143403e+05	(-6.44157873211868e-01dB,-2.44937127978666e-01°)
8.79022516830652e+05	(-6.43998124664537e-01dB,-2.45666848806775e-01°)
8.81048873007782e+05	(-6.43837635878525e-01dB,-2.46397919966678e-01°)
8.83079900418330e+05	(-6.43676403409382e-01dB,-2.47130345666310e-01°)
8.85115609830602e+05	(-6.43514423796571e-01dB,-2.47864130127933e-01°)
8.87156012037727e+05	(-6.43351693563290e-01dB,-2.48599277579642e-01°)
8.89201117857713e+05	(-6.43188209216440e-01dB,-2.49335792260686e-01°)
8.91250938133510e+05	(-6.43023967246532e-01dB,-2.50073678420535e-01°)
8.93305483733059e+05	(-6.42858964127643e-01dB,-2.50812940315949e-01°)
8.95364765549357e+05	(-6.42693196317272e-01dB,-2.51553582216749e-01°)
8.97428794500511e+05	(-6.42526660256329e-01dB,-2.52295608398323e-01°)
8.99497581529798e+05	(-6.42359352369001e-01dB,-2.53039023151309e-01°)
9.01571137605719e+05	(-6.42191269062714e-01dB,-2.53783830770046e-01°)
9.03649473722063e+05	(-6.42022406728042e-01dB,-2.54530035564028e-01°)
9.05732600897960e+05	(-6.41852761738612e-01dB,-2.55277641850950e-01°)
9.07820530177946e+05	(-6.41682330451015e-01dB,-2.56026653954704e-01°)
9.09913272632011e+05	(-6.41511109204771e-01dB,-2.56777076216527e-01°)
9.12010839355668e+05	(-6.41339094322213e-01dB,-2.57528912981921e-01°)
9.14113241470008e+05	(-6.41166282108382e-01dB,-2.58282168607997e-01°)
9.16220490121757e+05	(-6.40992668851007e-01dB,-2.59036847463059e-01°)
9.18332596483338e+05	(-6.40818250820383e-01dB,-2.59792953924447e-01°)
9.20449571752927e+05	(-6.40643024269272e-01dB,-2.60550492378828e-01°)
9.22571427154519e+05	(-6.40466985432860e-01dB,-2.61309467225796e-01°)
9.24698173937978e+05	(-6.40290130528649e-01dB,-2.62069882873860e-01°)
9.26829823379104e+05	(-6.40112455756366e-01dB,-2.62831743743061e-01°)
9.28966386779690e+05	(-6.39933957297900e-01dB,-2.63595054257784e-01°)
9.31107875467584e+05	(-6.39754631317223e-01dB,-2.64359818864511e-01°)
9.33254300796743e+05	(-6.39574473960239e-01dB,-2.65126042008243e-01°)
9.35405674147304e+05	(-6.39393481354795e-01dB,-2.65893728150856e-01°)
9.37562006925632e+05	(-6.39211649610512e-01dB,-2.66662881763843e-01°)
9.39723310564389e+05	(-6.39028974818755e-01dB,-2.67433507328399e-01°)
9.41889596522591e+05	(-6.38845453052497e-01dB,-2.68205609339103e-01°)
9.44060876285673e+05	(-6.38661080366292e-01dB,-2.68979192296130e-01°)
9.46237161365542e+05	(-6.38475852796107e-01dB,-2.69754260714359e-01°)
9.48418463300645e+05	(-6.38289766359316e-01dB,-2.70530819120150e-01°)
9.50604793656029e+05	(-6.38102817054542e-01dB,-2.71308872047015e-01°)
9.52796164023399e+05	(-6.37915000861621e-01dB,-2.72088424041095e-01°)
9.54992586021182e+05	(-6.37726313741471e-01dB,-2.72869479659509e-01°)
9.57194071294590e+05	(-6.37536751636022e-01dB,-2.73652043472398e-01°)
9.59400631515678e+05	(-6.37346310468146e-01dB,-2.74436120056838e-01°)
9.61612278383409e+05	(-6.37154986141496e-01dB,-2.75221714005387e-01°)
9.63829023623714e+05	(-6.36962774540500e-01dB,-2.76008829916497e-01°)
9.66050878989556e+05	(-6.36769671530212e-01dB,-2.76797472405533e-01°)
9.68277856260992e+05	(-6.36575672956228e-01dB,-2.77587646094112e-01°)
9.70509967245231e+05	(-6.36380774644632e-01dB,-2.78379355617348e-01°)
9.72747223776706e+05	(-6.36184972401814e-01dB,-2.79172605621976e-01°)
9.74989637717127e+05	(-6.35988262014505e-01dB,-2.79967400765632e-01°)
9.77237220955550e+05	(-6.35790639249548e-01dB,-2.80763745716404e-01°)
9.79489985408438e+05	(-6.35592099853899e-01dB,-2.81561645155395e-01°)
9.81747943019723e+05	(-6.35392639554480e-01dB,-2.82361103774391e-01°)
9.84011105760872e+05	(-6.35192254058114e-01dB,-2.83162126275897e-01°)
9.86279485630948e+05	(-6.34990939051415e-01dB,-2.83964717374639e-01°)
9.88553094656675e+05	(-6.34788690200677e-01dB,-2.84768881797743e-01°)
9.90831944892503e+05	(-6.34585503151806e-01dB,-2.85574624284160e-01°)
9.93116048420669e+05	(-6.34381373530199e-01dB,-2.86381949583251e-01°)
9.95405417351261e+05	(-6.34176296940643e-01dB,-2.87190862454931e-01°)
9.97700063822287e+05	(-6.33970268967262e-01dB,-2.88001367674646e-01°)
9.99999999999733e+05	(-6.33763285173331e-01dB,-2.88813470025141e-01°)
1.00230523807763e+06	(-6.33555341101262e-01dB,-2.89627174308393e-01°)
1.00461579027813e+06	(-6.33346432272473e-01dB,-2.90442485328548e-01°)
1.00693166885154e+06	(-6.33136554187250e-01dB,-2.91259407908424e-01°)
1.00925288607641e+06	(-6.32925702324704e-01dB,-2.92077946881046e-01°)
1.01157945425963e+06	(-6.32713872142659e-01dB,-2.92898107094550e-01°)
1.01391138573641e+06	(-6.32501059077482e-01dB,-2.93719893401812e-01°)
1.01624869287042e+06	(-6.32287258544077e-01dB,-2.94543310675946e-01°)
1.01859138805384e+06	(-6.32072465935729e-01dB,-2.95368363798167e-01°)
1.02093948370741e+06	(-6.31856676623985e-01dB,-2.96195057661677e-01°)
1.02329299228048e+06	(-6.31639885958599e-01dB,-2.97023397173734e-01°)
1.02565192625113e+06	(-6.31422089267380e-01dB,-2.97853387252832e-01°)
1.02801629812620e+06	(-6.31203281856136e-01dB,-2.98685032832516e-01°)
1.03038612044134e+06	(-6.30983459008501e-01dB,-2.99518338853794e-01°)
1.03276140576112e+06	(-6.30762615985885e-01dB,-3.00353310275539e-01°)
1.03514216667907e+06	(-6.30540748027349e-01dB,-3.01189952066237e-01°)
1.03752841581773e+06	(-6.30317850349500e-01dB,-3.02028269209220e-01°)
1.03992016582878e+06	(-6.30093918146361e-01dB,-3.02868266696348e-01°)
1.04231742939302e+06	(-6.29868946589304e-01dB,-3.03709949538849e-01°)
1.04472021922052e+06	(-6.29642930826889e-01dB,-3.04553322752949e-01°)
1.04712854805062e+06	(-6.29415865984828e-01dB,-3.05398391375506e-01°)
1.04954242865204e+06	(-6.29187747165767e-01dB,-3.06245160450853e-01°)
1.05196187382294e+06	(-6.28958569449284e-01dB,-3.07093635036804e-01°)
1.05438689639098e+06	(-6.28728327891722e-01dB,-3.07943820207951e-01°)
1.05681750921338e+06	(-6.28497017526073e-01dB,-3.08795721049006e-01°)
1.05925372517700e+06	(-6.28264633361875e-01dB,-3.09649342657905e-01°)
1.06169555719844e+06	(-6.28031170385112e-01dB,-3.10504690148017e-01°)
1.06414301822403e+06	(-6.27796623558120e-01dB,-3.11361768644350e-01°)
1.06659612122997e+06	(-6.27560987819363e-01dB,-3.12220583283220e-01°)
1.06905487922237e+06	(-6.27324258083489e-01dB,-3.13081139217679e-01°)
1.07151930523732e+06	(-6.27086429241050e-01dB,-3.13943441613402e-01°)
1.07398941234096e+06	(-6.26847496158499e-01dB,-3.14807495647228e-01°)
1.07646521362955e+06	(-6.26607453678018e-01dB,-3.15673306515331e-01°)
1.07894672222954e+06	(-6.26366296617437e-01dB,-3.16540879420163e-01°)
1.08143395129765e+06	(-6.26124019770067e-01dB,-3.17410219584272e-01°)
1.08392691402091e+06	(-6.25880617904619e-01dB,-3.18281332239775e-01°)
1.08642562361677e+06	(-6.25636085765094e-01dB,-3.19154222633901e-01°)
1.08893009333314e+06	(-6.25390418070624e-01dB,-3.20028896028102e-01°)
1.09144033644846e+06	(-6.25143609515379e-01dB,-3.20905357696833e-01°)
1.09395636627180e+06	(-6.24895654768449e-01dB,-3.21783612928565e-01°)
1.09647819614289e+06	(-6.24646548473697e-01dB,-3.22663667028491e-01°)
1.09900583943223e+06	(-6.24396285249683e-01dB,-3.23545525314378e-01°)
1.10153930954112e+06	(-6.24144859689476e-01dB,-3.24429193116081e-01°)
1.10407861990178e+06	(-6.23892266360582e-01dB,-3.25314675777160e-01°)
1.10662378397737e+06	(-6.23638499804816e-01dB,-3.26201978660972e-01°)
1.10917481526210e+06	(-6.23383554538156e-01dB,-3.27091107140630e-01°)
1.11173172728129e+06	(-6.23127425050647e-01dB,-3.27982066605688e-01°)
1.11429453359143e+06	(-6.22870105806204e-01dB,-3.28874862457283e-01°)
1.11686324778026e+06	(-6.22611591242616e-01dB,-3.29769500116857e-01°)
1.11943788346685e+06	(-6.22351875771269e-01dB,-3.30665985013705e-01°)
1.12201845430166e+06	(-6.22090953777133e-01dB,-3.31564322595751e-01°)
1.12460497396662e+06	(-6.21828819618569e-01dB,-3.32464518324316e-01°)
1.12719745617521e+06	(-6.21565467627242e-01dB,-3.33366577676199e-01°)
1.12979591467249e+06	(-6.21300892107973e-01dB,-3.34270506144808e-01°)
1.13240036323525e+06	(-6.21035087338574e-01dB,-3.35176309232941e-01°)
1.13501081567201e+06	(-6.20768047569782e-01dB,-3.36083992464961e-01°)
1.13762728582312e+06	(-6.20499767025084e-01dB,-3.36993561375669e-01°)
1.14024978756086e+06	(-6.20230239900589e-01dB,-3.37905021517863e-01°)
1.14287833478946e+06	(-6.19959460364930e-01dB,-3.38818378458944e-01°)
1.14551294144523e+06	(-6.19687422559064e-01dB,-3.39733637779269e-01°)
1.14815362149657e+06	(-6.19414120596194e-01dB,-3.40650805074968e-01°)
1.15080038894413e+06	(-6.19139548561629e-01dB,-3.41569885963016e-01°)
1.15345325782078e+06	(-6.18863700512621e-01dB,-3.42490886068992e-01°)
1.15611224219179e+06	(-6.18586570478234e-01dB,-3.43413811035328e-01°)
1.15877735615481e+06	(-6.18308152459234e-01dB,-3.44338666523503e-01°)
1.16144861384003e+06	(-6.18028440427932e-01dB,-3.45265458208591e-01°)
1.16412602941018e+06	(-6.17747428328033e-01dB,-3.46194191780146e-01°)
1.16680961706065e+06	(-6.17465110074513e-01dB,-3.47124872947518e-01°)
1.16949939101955e+06	(-6.17181479553478e-01dB,-3.48057507427571e-01°)
1.17219536554781e+06	(-6.16896530622050e-01dB,-3.48992100965512e-01°)
1.17489755493921e+06	(-6.16610257108144e-01dB,-3.49928659310994e-01°)
1.17760597352049e+06	(-6.16322652810412e-01dB,-3.50867188236403e-01°)
1.18032063565141e+06	(-6.16033711498061e-01dB,-3.51807693527036e-01°)
1.18304155572484e+06	(-6.15743426910727e-01dB,-3.52750180987204e-01°)
1.18576874816684e+06	(-6.15451792758309e-01dB,-3.53694656436831e-01°)
1.18850222743670e+06	(-6.15158802720816e-01dB,-3.54641125710068e-01°)
1.19124200802705e+06	(-6.14864450448275e-01dB,-3.55589594657004e-01°)
1.19398810446395e+06	(-6.14568729560529e-01dB,-3.56540069152612e-01°)
1.19674053130692e+06	(-6.14271633647105e-01dB,-3.57492555076007e-01°)
1.19949930314905e+06	(-6.13973156267098e-01dB,-3.58447058329710e-01°)
1.20226443461709e+06	(-6.13673290948960e-01dB,-3.59403584833610e-01°)
1.20503594037147e+06	(-6.13372031190411e-01dB,-3.60362140524137e-01°)
1.20781383510645e+06	(-6.13069370458242e-01dB,-3.61322731352582e-01°)
1.21059813355015e+06	(-6.12765302188211e-01dB,-3.62285363287740e-01°)
1.21338885046465e+06	(-6.12459819784843e-01dB,-3.63250042317035e-01°)
1.21618600064604e+06	(-6.12152916621308e-01dB,-3.64216774442108e-01°)
1.21898959892454e+06	(-6.11844586039270e-01dB,-3.65185565685374e-01°)
1.22179966016454e+06	(-6.11534821348698e-01dB,-3.66156422084372e-01°)
1.22461619926472e+06	(-6.11223615827760e-01dB,-3.67129349693493e-01°)
1.22743923115807e+06	(-6.10910962722623e-01dB,-3.68104354586303e-01°)
1.23026877081205e+06	(-6.10596855247328e-01dB,-3.69081442852783e-01°)
1.23310483322857e+06	(-6.10281286583597e-01dB,-3.70060620601757e-01°)
1.23594743344417e+06	(-6.09964249880746e-01dB,-3.71041893957102e-01°)
1.23879658653003e+06	(-6.09645738255428e-01dB,-3.72025269063037e-01°)
1.24165230759207e+06	(-6.09325744791543e-01dB,-3.73010752080903e-01°)
1.24451461177105e+06	(-6.09004262540072e-01dB,-3.73998349189387e-01°)
1.24738351424260e+06	(-6.08681284518858e-01dB,-3.74988066584294e-01°)
1.25025903021738e+06	(-6.08356803712547e-01dB,-3.75979910482398e-01°)
1.25314117494108e+06	(-6.08030813072300e-01dB,-3.76973887116709e-01°)
1.25602996369453e+06	(-6.07703305515743e-01dB,-3.77970002738464e-01°)
1.25892541179382e+06	(-6.07374273926724e-01dB,-3.78968263618633e-01°)
1.26182753459033e+06	(-6.07043711155186e-01dB,-3.79968676043373e-01°)
1.26473634747081e+06	(-6.06711610016986e-01dB,-3.80971246321566e-01°)
1.26765186585750e+06	(-6.06377963293736e-01dB,-3.81975980777101e-01°)
1.27057410520820e+06	(-6.06042763732621e-01dB,-3.82982885753223e-01°)
1.27350308101631e+06	(-6.05706004046256e-01dB,-3.83991967613975e-01°)
1.27643880881100e+06	(-6.05367676912471e-01dB,-3.85003232741790e-01°)
1.27938130415718e+06	(-6.05027774974191e-01dB,-3.86016687535728e-01°)
1.28233058265567e+06	(-6.04686290839235e-01dB,-3.87032338415860e-01°)
