Freq.	V(9)/I(RDC_9_10)
5.54625712957770e+05	(-4.16855503488273e+00dB,8.69541411211096e+01°)
5.55904257270263e+05	(-4.14861145391027e+00dB,8.69610858818537e+01°)
5.57185748931789e+05	(-4.12866745916060e+00dB,8.69680147688968e+01°)
5.58470194736689e+05	(-4.10872305178670e+00dB,8.69749278173383e+01°)
5.59757601494968e+05	(-4.08877823293250e+00dB,8.69818250622068e+01°)
5.61047976032328e+05	(-4.06883300373380e+00dB,8.69887065384551e+01°)
5.62341325190207e+05	(-4.04888736531819e+00dB,8.69955722809672e+01°)
5.63637655825812e+05	(-4.02894131880446e+00dB,8.70024223245514e+01°)
5.64936974812159e+05	(-4.00899486530321e+00dB,8.70092567039435e+01°)
5.66239289038110e+05	(-3.98904800591656e+00dB,8.70160754538076e+01°)
5.67544605408403e+05	(-3.96910074173827e+00dB,8.70228786087361e+01°)
5.68852930843697e+05	(-3.94915307385400e+00dB,8.70296662032486e+01°)
5.70164272280603e+05	(-3.92920500334057e+00dB,8.70364382717944e+01°)
5.71478636671722e+05	(-3.90925653126716e+00dB,8.70431948487455e+01°)
5.72796030985684e+05	(-3.88930765869409e+00dB,8.70499359684089e+01°)
5.74116462207182e+05	(-3.86935838667397e+00dB,8.70566616650157e+01°)
5.75439937337011e+05	(-3.84940871625054e+00dB,8.70633719727247e+01°)
5.76766463392104e+05	(-3.82945864845985e+00dB,8.70700669256296e+01°)
5.78096047405571e+05	(-3.80950818432976e+00dB,8.70767465577434e+01°)
5.79428696426734e+05	(-3.78955732487944e+00dB,8.70834109030141e+01°)
5.80764417521164e+05	(-3.76960607112046e+00dB,8.70900599953156e+01°)
5.82103217770723e+05	(-3.74965442405580e+00dB,8.70966938684556e+01°)
5.83445104273596e+05	(-3.72970238468062e+00dB,8.71033125561630e+01°)
5.84790084144332e+05	(-3.70974995398191e+00dB,8.71099160921012e+01°)
5.86138164513880e+05	(-3.68979713293867e+00dB,8.71165045098655e+01°)
5.87489352529627e+05	(-3.66984392252159e+00dB,8.71230778429712e+01°)
5.88843655355439e+05	(-3.64989032369337e+00dB,8.71296361248710e+01°)
5.90201080171694e+05	(-3.62993633740889e+00dB,8.71361793889487e+01°)
5.91561634175323e+05	(-3.60998196461478e+00dB,8.71427076685092e+01°)
5.92925324579849e+05	(-3.59002720624983e+00dB,8.71492209967973e+01°)
5.94292158615421e+05	(-3.57007206324483e+00dB,8.71557194069750e+01°)
5.95662143528859e+05	(-3.55011653652244e+00dB,8.71622029321478e+01°)
5.97035286583685e+05	(-3.53016062699765e+00dB,8.71686716053476e+01°)
5.98411595060167e+05	(-3.51020433557746e+00dB,8.71751254595298e+01°)
5.99791076255356e+05	(-3.49024766316066e+00dB,8.71815645275871e+01°)
6.01173737483125e+05	(-3.47029061063850e+00dB,8.71879888423402e+01°)
6.02559586074204e+05	(-3.45033317889412e+00dB,8.71943984365397e+01°)
6.03948629376226e+05	(-3.43037536880323e+00dB,8.72007933428708e+01°)
6.05340874753759e+05	(-3.41041718123285e+00dB,8.72071735939472e+01°)
6.06736329588351e+05	(-3.39045861704315e+00dB,8.72135392223115e+01°)
6.08135001278563e+05	(-3.37049967708593e+00dB,8.72198902604386e+01°)
6.09536897240013e+05	(-3.35054036220535e+00dB,8.72262267407384e+01°)
6.10942024905416e+05	(-3.33058067323735e+00dB,8.72325486955468e+01°)
6.12350391724617e+05	(-3.31062061101111e+00dB,8.72388561571329e+01°)
6.13762005164637e+05	(-3.29066017634717e+00dB,8.72451491576980e+01°)
6.15176872709711e+05	(-3.27069937005867e+00dB,8.72514277293756e+01°)
6.16595001861325e+05	(-3.25073819295085e+00dB,8.72576919042303e+01°)
6.18016400138258e+05	(-3.23077664582136e+00dB,8.72639417142572e+01°)
6.19441075076623e+05	(-3.21081472946037e+00dB,8.72701771913864e+01°)
6.20869034229905e+05	(-3.19085244465022e+00dB,8.72763983674784e+01°)
6.22300285169000e+05	(-3.17088979216543e+00dB,8.72826052743246e+01°)
6.23734835482260e+05	(-3.15092677277295e+00dB,8.72887979436514e+01°)
6.25172692775526e+05	(-3.13096338723238e+00dB,8.72949764071127e+01°)
6.26613864672175e+05	(-3.11099963629525e+00dB,8.73011406963047e+01°)
6.28058358813157e+05	(-3.09103552070584e+00dB,8.73072908427459e+01°)
6.29506182857036e+05	(-3.07107104120066e+00dB,8.73134268778925e+01°)
6.30957344480032e+05	(-3.05110619850873e+00dB,8.73195488331339e+01°)
6.32411851376057e+05	(-3.03114099335137e+00dB,8.73256567397905e+01°)
6.33869711256764e+05	(-3.01117542644279e+00dB,8.73317506291184e+01°)
6.35330931851581e+05	(-2.99120949848902e+00dB,8.73378305323057e+01°)
6.36795520907753e+05	(-2.97124321018901e+00dB,8.73438964804718e+01°)
6.38263486190385e+05	(-2.95127656223391e+00dB,8.73499485046738e+01°)
6.39734835482484e+05	(-2.93130955530782e+00dB,8.73559866358966e+01°)
6.41209576584997e+05	(-2.91134219008688e+00dB,8.73620109050652e+01°)
6.42687717316855e+05	(-2.89137446723998e+00dB,8.73680213430355e+01°)
6.44169265515012e+05	(-2.87140638742853e+00dB,8.73740179805962e+01°)
6.45654229034490e+05	(-2.85143795130649e+00dB,8.73800008484723e+01°)
6.47142615748417e+05	(-2.83146915952045e+00dB,8.73859699773199e+01°)
6.48634433548072e+05	(-2.81150001270949e+00dB,8.73919253977327e+01°)
6.50129690342924e+05	(-2.79153051150504e+00dB,8.73978671402373e+01°)
6.51628394060675e+05	(-2.77156065653157e+00dB,8.74037952352966e+01°)
6.53130552647305e+05	(-2.75159044840607e+00dB,8.74097097133009e+01°)
6.54636174067107e+05	(-2.73161988773794e+00dB,8.74156106045871e+01°)
6.56145266302737e+05	(-2.71164897512912e+00dB,8.74214979394169e+01°)
6.57657837355251e+05	(-2.69167771117492e+00dB,8.74273717479924e+01°)
6.59173895244152e+05	(-2.67170609646230e+00dB,8.74332320604482e+01°)
6.60693448007426e+05	(-2.65173413157161e+00dB,8.74390789068546e+01°)
6.62216503701592e+05	(-2.63176181707563e+00dB,8.74449123172161e+01°)
6.63743070401738e+05	(-2.61178915353959e+00dB,8.74507323214774e+01°)
6.65273156201570e+05	(-2.59181614152181e+00dB,8.74565389495142e+01°)
6.66806769213450e+05	(-2.57184278157332e+00dB,8.74623322311369e+01°)
6.68343917568443e+05	(-2.55186907423761e+00dB,8.74681121960953e+01°)
6.69884609416354e+05	(-2.53189502005094e+00dB,8.74738788740735e+01°)
6.71428852925779e+05	(-2.51192061954210e+00dB,8.74796322946906e+01°)
6.72976656284144e+05	(-2.49194587323344e+00dB,8.74853724875030e+01°)
6.74528027697748e+05	(-2.47197078163899e+00dB,8.74910994820041e+01°)
6.76082975391808e+05	(-2.45199534526642e+00dB,8.74968133076191e+01°)
6.77641507610500e+05	(-2.43201956461568e+00dB,8.75025139937176e+01°)
6.79203632617009e+05	(-2.41204344017971e+00dB,8.75082015695981e+01°)
6.80769358693566e+05	(-2.39206697244385e+00dB,8.75138760644987e+01°)
6.82338694141494e+05	(-2.37209016188692e+00dB,8.75195375075975e+01°)
6.83911647281253e+05	(-2.35211300897991e+00dB,8.75251859280029e+01°)
6.85488226452485e+05	(-2.33213551418706e+00dB,8.75308213547656e+01°)
6.87068440014055e+05	(-2.31215767796534e+00dB,8.75364438168697e+01°)
6.88652296344098e+05	(-2.29217950076424e+00dB,8.75420533432380e+01°)
6.90239803840064e+05	(-2.27220098302651e+00dB,8.75476499627355e+01°)
6.91830970918758e+05	(-2.25222212518753e+00dB,8.75532337041530e+01°)
6.93425806016390e+05	(-2.23224292767536e+00dB,8.75588045962335e+01°)
6.95024317588617e+05	(-2.21226339091144e+00dB,8.75643626676444e+01°)
6.96626514110589e+05	(-2.19228351530950e+00dB,8.75699079469977e+01°)
6.98232404076991e+05	(-2.17230330127663e+00dB,8.75754404628430e+01°)
6.99841996002093e+05	(-2.15232274921240e+00dB,8.75809602436665e+01°)
7.01455298419790e+05	(-2.13234185950957e+00dB,8.75864673178943e+01°)
7.03072319883652e+05	(-2.11236063255366e+00dB,8.75919617138858e+01°)
7.04693068966965e+05	(-2.09237906872307e+00dB,8.75974434599469e+01°)
7.06317554262779e+05	(-2.07239716838920e+00dB,8.76029125843143e+01°)
7.07945784383955e+05	(-2.05241493191640e+00dB,8.76083691151679e+01°)
7.09577767963205e+05	(-2.03243235966152e+00dB,8.76138130806234e+01°)
7.11213513653145e+05	(-2.01244945197521e+00dB,8.76192445087377e+01°)
7.12853030126335e+05	(-1.99246620920008e+00dB,8.76246634275038e+01°)
7.14496326075328e+05	(-1.97248263167218e+00dB,8.76300698648575e+01°)
7.16143410212717e+05	(-1.95249871972058e+00dB,8.76354638486692e+01°)
7.17794291271176e+05	(-1.93251447366712e+00dB,8.76408454067521e+01°)
7.19448978003513e+05	(-1.91252989382659e+00dB,8.76462145668584e+01°)
7.21107479182713e+05	(-1.89254498050682e+00dB,8.76515713566772e+01°)
7.22769803601983e+05	(-1.87255973400847e+00dB,8.76569158038383e+01°)
7.24435960074802e+05	(-1.85257415462546e+00dB,8.76622479359143e+01°)
7.26105957434966e+05	(-1.83258824264451e+00dB,8.76675677804127e+01°)
7.27779804536635e+05	(-1.81260199834504e+00dB,8.76728753647833e+01°)
7.29457510254379e+05	(-1.79261542199986e+00dB,8.76781707164163e+01°)
7.31139083483228e+05	(-1.77262851387471e+00dB,8.76834538626398e+01°)
7.32824533138714e+05	(-1.75264127422796e+00dB,8.76887248307259e+01°)
7.34513868156924e+05	(-1.73265370331159e+00dB,8.76939836478834e+01°)
7.36207097494545e+05	(-1.71266580137009e+00dB,8.76992303412629e+01°)
7.37904230128909e+05	(-1.69267756864110e+00dB,8.77044649379564e+01°)
7.39605275058046e+05	(-1.67268900535524e+00dB,8.77096874649937e+01°)
7.41310241300725e+05	(-1.65270011173616e+00dB,8.77148979493498e+01°)
7.43019137896508e+05	(-1.63271088800059e+00dB,8.77200964179378e+01°)
7.44731973905795e+05	(-1.61272133435815e+00dB,8.77252828976106e+01°)
7.46448758409872e+05	(-1.59273145101154e+00dB,8.77304574151641e+01°)
7.48169500510960e+05	(-1.57274123815657e+00dB,8.77356199973357e+01°)
7.49894209332261e+05	(-1.55275069598196e+00dB,8.77407706708034e+01°)
7.51622894018010e+05	(-1.53275982466932e+00dB,8.77459094621846e+01°)
7.53355563733521e+05	(-1.51276862439363e+00dB,8.77510363980428e+01°)
7.55092227665237e+05	(-1.49277709532268e+00dB,8.77561515048791e+01°)
7.56832895020777e+05	(-1.47278523761728e+00dB,8.77612548091384e+01°)
7.58577575028986e+05	(-1.45279305143129e+00dB,8.77663463372085e+01°)
7.60326276939984e+05	(-1.43280053691181e+00dB,8.77714261154148e+01°)
7.62079010025213e+05	(-1.41280769419859e+00dB,8.77764941700287e+01°)
7.63835783577492e+05	(-1.39281452342484e+00dB,8.77815505272603e+01°)
7.65596606911057e+05	(-1.37282102471653e+00dB,8.77865952132675e+01°)
7.67361489361619e+05	(-1.35282719819239e+00dB,8.77916282541466e+01°)
7.69130440286409e+05	(-1.33283304396534e+00dB,8.77966496759356e+01°)
7.70903469064229e+05	(-1.31283856213977e+00dB,8.78016595046191e+01°)
7.72680585095501e+05	(-1.29284375281427e+00dB,8.78066577661202e+01°)
7.74461797802317e+05	(-1.27284861608013e+00dB,8.78116444863052e+01°)
7.76247116628489e+05	(-1.25285315202144e+00dB,8.78166196909874e+01°)
7.78036551039601e+05	(-1.23285736071569e+00dB,8.78215834059195e+01°)
7.79830110523055e+05	(-1.21286124223307e+00dB,8.78265356567986e+01°)
7.81627804588126e+05	(-1.19286479663756e+00dB,8.78314764692636e+01°)
7.83429642766007e+05	(-1.17286802398487e+00dB,8.78364058688998e+01°)
7.85235634609867e+05	(-1.15287092432514e+00dB,8.78413238812307e+01°)
7.87045789694893e+05	(-1.13287349770051e+00dB,8.78462305317318e+01°)
7.88860117618348e+05	(-1.11287574414692e+00dB,8.78511258458120e+01°)
7.90678627999618e+05	(-1.09287766369282e+00dB,8.78560098488325e+01°)
7.92501330480265e+05	(-1.07287925635999e+00dB,8.78608825660949e+01°)
7.94328234724074e+05	(-1.05288052216308e+00dB,8.78657440228435e+01°)
7.96159350417111e+05	(-1.03288146110971e+00dB,8.78705942442693e+01°)
7.97994687267768e+05	(-1.01288207320110e+00dB,8.78754332555070e+01°)
7.99834255006819e+05	(-9.92882358430699e-01dB,8.78802610816333e+01°)
8.01678063387469e+05	(-9.72882316785551e-01dB,8.78850777476723e+01°)
8.03526122185407e+05	(-9.52881948245339e-01dB,8.78898832785897e+01°)
8.05378441198856e+05	(-9.32881252783380e-01dB,8.78946776993017e+01°)
8.07235030248627e+05	(-9.12880230365166e-01dB,8.78994610346595e+01°)
8.09095899178170e+05	(-8.92878880950121e-01dB,8.79042333094695e+01°)
8.10961057853628e+05	(-8.72877204489999e-01dB,8.79089945484754e+01°)
8.12830516163886e+05	(-8.52875200929721e-01dB,8.79137447763702e+01°)
8.14704284020626e+05	(-8.32872870207629e-01dB,8.79184840177902e+01°)
8.16582371358378e+05	(-8.12870212254524e-01dB,8.79232122973180e+01°)
8.18464788134575e+05	(-7.92867226994708e-01dB,8.79279296394796e+01°)
8.20351544329603e+05	(-7.72863914344871e-01dB,8.79326360687482e+01°)
8.22242649946855e+05	(-7.52860274215329e-01dB,8.79373316095452e+01°)
8.24138115012786e+05	(-7.32856306509185e-01dB,8.79420162862309e+01°)
8.26037949576962e+05	(-7.12852011122426e-01dB,8.79466901231172e+01°)
8.27942163712117e+05	(-6.92847387944122e-01dB,8.79513531444612e+01°)
8.29850767514205e+05	(-6.72842436856306e-01dB,8.79560053744610e+01°)
8.31763771102453e+05	(-6.52837157733990e-01dB,8.79606468372685e+01°)
8.33681184619415e+05	(-6.32831550445145e-01dB,8.79652775569767e+01°)
8.35603018231029e+05	(-6.12825614851059e-01dB,8.79698975576240e+01°)
8.37529282126663e+05	(-5.92819350805281e-01dB,8.79745068632001e+01°)
8.39459986519177e+05	(-5.72812758154971e-01dB,8.79791054976359e+01°)
8.41395141644974e+05	(-5.52805836739987e-01dB,8.79836934848149e+01°)
8.43334757764054e+05	(-5.32798586393203e-01dB,8.79882708485604e+01°)
8.45278845160068e+05	(-5.12791006940184e-01dB,8.79928376126474e+01°)
8.47227414140374e+05	(-4.92783098199947e-01dB,8.79973938007959e+01°)
8.49180475036090e+05	(-4.72774859983949e-01dB,8.80019394366747e+01°)
8.51138038202153e+05	(-4.52766292096973e-01dB,8.80064745438974e+01°)
8.53100114017365e+05	(-4.32757394336519e-01dB,8.80109991460263e+01°)
8.55066712884458e+05	(-4.12748166492844e-01dB,8.80155132665709e+01°)
8.57037845230144e+05	(-3.92738608349449e-01dB,8.80200169289856e+01°)
8.59013521505170e+05	(-3.72728719682738e-01dB,8.80245101566782e+01°)
8.60993752184374e+05	(-3.52718500261844e-01dB,8.80289929729996e+01°)
8.62978547766743e+05	(-3.32707949848819e-01dB,8.80334654012471e+01°)
8.64967918775465e+05	(-3.12697068198490e-01dB,8.80379274646709e+01°)
8.66961875757988e+05	(-2.92685855058920e-01dB,8.80423791864646e+01°)
8.68960429286073e+05	(-2.72674310170721e-01dB,8.80468205897719e+01°)
8.70963589955851e+05	(-2.52662433267559e-01dB,8.80512516976853e+01°)
8.72971368387881e+05	(-2.32650224075836e-01dB,8.80556725332460e+01°)
8.74983775227205e+05	(-2.12637682314755e-01dB,8.80600831194389e+01°)
8.77000821143403e+05	(-1.92624807696660e-01dB,8.80644834792025e+01°)
8.79022516830652e+05	(-1.72611599926431e-01dB,8.80688736354222e+01°)
8.81048873007782e+05	(-1.52598058702041e-01dB,8.80732536109311e+01°)
8.83079900418330e+05	(-1.32584183713767e-01dB,8.80776234285128e+01°)
8.85115609830602e+05	(-1.12569974645396e-01dB,8.80819831108979e+01°)
8.87156012037727e+05	(-9.25554311729841e-02dB,8.80863326807668e+01°)
8.89201117857713e+05	(-7.25405529657418e-02dB,8.80906721607495e+01°)
8.91250938133510e+05	(-5.25253396853101e-02dB,8.80950015734249e+01°)
8.93305483733059e+05	(-3.25097909863709e-02dB,8.80993209413208e+01°)
8.95364765549357e+05	(-1.24939065164057e-02dB,8.81036302869138e+01°)
8.97428794500511e+05	(7.52231408453303e-03dB,8.81079296326311e+01°)
8.99497581529798e+05	(2.75388711836258e-02dB,8.81122190008492e+01°)
9.01571137605719e+05	(4.75557651551774e-02dB,8.81164984138941e+01°)
9.03649473722063e+05	(6.75729963809568e-02dB,8.81207678940393e+01°)
9.05732600897960e+05	(8.75905652499311e-02dB,8.81250274635142e+01°)
9.07820530177946e+05	(1.07608472158057e-01dB,8.81292771444916e+01°)
9.09913272632011e+05	(1.27626717509153e-01dB,8.81335169590976e+01°)
9.12010839355668e+05	(1.47645301713778e-01dB,8.81377469294070e+01°)
9.14113241470008e+05	(1.67664225190476e-01dB,8.81419670774480e+01°)
9.16220490121757e+05	(1.87683488364520e-01dB,8.81461774251953e+01°)
9.18332596483338e+05	(2.07703091668761e-01dB,8.81503779945743e+01°)
9.20449571752927e+05	(2.27723035543413e-01dB,8.81545688074650e+01°)
9.22571427154519e+05	(2.47743320436199e-01dB,8.81587498856934e+01°)
9.24698173937978e+05	(2.67763946801804e-01dB,8.81629212510375e+01°)
9.26829823379104e+05	(2.87784915102845e-01dB,8.81670829252287e+01°)
9.28966386779690e+05	(3.07806225809152e-01dB,8.81712349299460e+01°)
9.31107875467584e+05	(3.27827879397487e-01dB,8.81753772868203e+01°)
9.33254300796743e+05	(3.47849876352734e-01dB,8.81795100174356e+01°)
9.35405674147304e+05	(3.67872217166790e-01dB,8.81836331433244e+01°)
9.37562006925632e+05	(3.87894902339462e-01dB,8.81877466859725e+01°)
9.39723310564389e+05	(4.07917932377299e-01dB,8.81918506668141e+01°)
9.41889596522591e+05	(4.27941307794878e-01dB,8.81959451072394e+01°)
9.44060876285673e+05	(4.47965029114495e-01dB,8.82000300285876e+01°)
9.46237161365542e+05	(4.67989096865131e-01dB,8.82041054521503e+01°)
9.48418463300645e+05	(4.88013511583781e-01dB,8.82081713991688e+01°)
9.50604793656029e+05	(5.08038273815156e-01dB,8.82122278908374e+01°)
9.52796164023399e+05	(5.28063384111166e-01dB,8.82162749483046e+01°)
9.54992586021182e+05	(5.48088843031499e-01dB,8.82203125926706e+01°)
9.57194071294590e+05	(5.68114651143189e-01dB,8.82243408449837e+01°)
9.59400631515678e+05	(5.88140809021056e-01dB,8.82283597262482e+01°)
9.61612278383409e+05	(6.08167317247513e-01dB,8.82323692574204e+01°)
9.63829023623714e+05	(6.28194176412579e-01dB,8.82363694594069e+01°)
9.66050878989556e+05	(6.48221387113755e-01dB,8.82403603530697e+01°)
9.68277856260992e+05	(6.68248949956270e-01dB,8.82443419592229e+01°)
9.70509967245231e+05	(6.88276865553273e-01dB,8.82483142986295e+01°)
9.72747223776706e+05	(7.08305134525203e-01dB,8.82522773920109e+01°)
9.74989637717127e+05	(7.28333757500505e-01dB,8.82562312600385e+01°)
9.77237220955550e+05	(7.48362735115180e-01dB,8.82601759233376e+01°)
9.79489985408438e+05	(7.68392068012684e-01dB,8.82641114024853e+01°)
9.81747943019723e+05	(7.88421756844781e-01dB,8.82680377180124e+01°)
9.84011105760872e+05	(8.08451802270712e-01dB,8.82719548904035e+01°)
9.86279485630948e+05	(8.28482204957496e-01dB,8.82758629400974e+01°)
9.88553094656675e+05	(8.48512965579779e-01dB,8.82797618874848e+01°)
9.90831944892503e+05	(8.68544084820453e-01dB,8.82836517529109e+01°)
9.93116048420669e+05	(8.88575563369746e-01dB,8.82875325566733e+01°)
9.95405417351261e+05	(9.08607401926095e-01dB,8.82914043190245e+01°)
9.97700063822287e+05	(9.28639601195569e-01dB,8.82952670601719e+01°)
9.99999999999733e+05	(9.48672161892109e-01dB,8.82991208002746e+01°)
1.00230523807763e+06	(9.68705084737848e-01dB,8.83029655594454e+01°)
1.00461579027813e+06	(9.88738370462625e-01dB,8.83068013577552e+01°)
1.00693166885154e+06	(1.00877201980406e+00dB,8.83106282152251e+01°)
1.00925288607641e+06	(1.02880603350805e+00dB,8.83144461518323e+01°)
1.01157945425963e+06	(1.04884041232831e+00dB,8.83182551875064e+01°)
1.01391138573641e+06	(1.06887515702623e+00dB,8.83220553421366e+01°)
1.01624869287042e+06	(1.08891026837183e+00dB,8.83258466355584e+01°)
1.01859138805384e+06	(1.10894574714269e+00dB,8.83296290875714e+01°)
1.02093948370741e+06	(1.12898159412476e+00dB,8.83334027179216e+01°)
1.02329299228048e+06	(1.14901781011172e+00dB,8.83371675463160e+01°)
1.02565192625113e+06	(1.16905439590524e+00dB,8.83409235924117e+01°)
1.02801629812620e+06	(1.18909135231591e+00dB,8.83446708758257e+01°)
1.03038612044134e+06	(1.20912868016156e+00dB,8.83484094161271e+01°)
1.03276140576112e+06	(1.22916638026853e+00dB,8.83521392328393e+01°)
1.03514216667907e+06	(1.24920445347125e+00dB,8.83558603454437e+01°)
1.03752841581773e+06	(1.26924290061244e+00dB,8.83595727733752e+01°)
1.03992016582878e+06	(1.28928172254287e+00dB,8.83632765360252e+01°)
1.04231742939302e+06	(1.30932092012169e+00dB,8.83669716527396e+01°)
1.04472021922052e+06	(1.32936049421636e+00dB,8.83706581428216e+01°)
1.04712854805062e+06	(1.34940044570230e+00dB,8.83743360255301e+01°)
1.04954242865204e+06	(1.36944077546344e+00dB,8.83780053200759e+01°)
1.05196187382294e+06	(1.38948148439221e+00dB,8.83816660456313e+01°)
1.05438689639098e+06	(1.40952257338904e+00dB,8.83853182213201e+01°)
1.05681750921338e+06	(1.42956404336276e+00dB,8.83889618662270e+01°)
1.05925372517700e+06	(1.44960589523071e+00dB,8.83925969993865e+01°)
1.06169555719844e+06	(1.46964812991868e+00dB,8.83962236397949e+01°)
1.06414301822403e+06	(1.48969074836076e+00dB,8.83998418064027e+01°)
1.06659612122997e+06	(1.50973375149957e+00dB,8.84034515181186e+01°)
1.06905487922237e+06	(1.52977714028629e+00dB,8.84070527938025e+01°)
1.07151930523732e+06	(1.54982091568014e+00dB,8.84106456522764e+01°)
1.07398941234096e+06	(1.56986507864953e+00dB,8.84142301123204e+01°)
1.07646521362955e+06	(1.58990963017103e+00dB,8.84178061926631e+01°)
1.07894672222954e+06	(1.60995457122968e+00dB,8.84213739119986e+01°)
1.08143395129765e+06	(1.62999990281943e+00dB,8.84249332889732e+01°)
1.08392691402091e+06	(1.65004562594263e+00dB,8.84284843421920e+01°)
1.08642562361677e+06	(1.67009174161040e+00dB,8.84320270902164e+01°)
1.08893009333314e+06	(1.69013825084236e+00dB,8.84355615515655e+01°)
1.09144033644846e+06	(1.71018515466709e+00dB,8.84390877447171e+01°)
1.09395636627180e+06	(1.73023245412155e+00dB,8.84426056881037e+01°)
1.09647819614289e+06	(1.75028015025184e+00dB,8.84461154001156e+01°)
1.09900583943223e+06	(1.77032824411239e+00dB,8.84496168991030e+01°)
1.10153930954112e+06	(1.79037673676688e+00dB,8.84531102033726e+01°)
1.10407861990178e+06	(1.81042562928743e+00dB,8.84565953311872e+01°)
1.10662378397737e+06	(1.83047492275516e+00dB,8.84600723007702e+01°)
1.10917481526210e+06	(1.85052461826032e+00dB,8.84635411303008e+01°)
1.11173172728129e+06	(1.87057471690139e+00dB,8.84670018379173e+01°)
1.11429453359143e+06	(1.89062521978667e+00dB,8.84704544417155e+01°)
1.11686324778026e+06	(1.91067612803268e+00dB,8.84738989597501e+01°)
1.11943788346685e+06	(1.93072744276525e+00dB,8.84773354100318e+01°)
1.12201845430166e+06	(1.95077916511931e+00dB,8.84807638105324e+01°)
1.12460497396662e+06	(1.97083129623874e+00dB,8.84841841791812e+01°)
1.12719745617521e+06	(1.99088383727616e+00dB,8.84875965338662e+01°)
1.12979591467249e+06	(2.01093678939386e+00dB,8.84910008924332e+01°)
1.13240036323525e+06	(2.03099015376271e+00dB,8.84943972726866e+01°)
1.13501081567201e+06	(2.05104393156330e+00dB,8.84977856923893e+01°)
1.13762728582312e+06	(2.07109812398511e+00dB,8.85011661692669e+01°)
1.14024978756086e+06	(2.09115273222669e+00dB,8.85045387209963e+01°)
1.14287833478946e+06	(2.11120775749593e+00dB,8.85079033652214e+01°)
1.14551294144523e+06	(2.13126320101032e+00dB,8.85112601195400e+01°)
1.14815362149657e+06	(2.15131906399602e+00dB,8.85146090015095e+01°)
1.15080038894413e+06	(2.17137534768932e+00dB,8.85179500286504e+01°)
1.15345325782078e+06	(2.19143205333530e+00dB,8.85212832184379e+01°)
1.15611224219179e+06	(2.21148918218839e+00dB,8.85246085883092e+01°)
1.15877735615481e+06	(2.23154673551286e+00dB,8.85279261556600e+01°)
1.16144861384003e+06	(2.25160471458226e+00dB,8.85312359378461e+01°)
1.16412602941018e+06	(2.27166312067933e+00dB,8.85345379521818e+01°)
1.16680961706065e+06	(2.29172195509690e+00dB,8.85378322159422e+01°)
1.16949939101955e+06	(2.31178121913695e+00dB,8.85411187463626e+01°)
1.17219536554781e+06	(2.33184091411113e+00dB,8.85443975606372e+01°)
1.17489755493921e+06	(2.35190104134076e+00dB,8.85476686759200e+01°)
1.17760597352049e+06	(2.37196160215693e+00dB,8.85509321093267e+01°)
1.18032063565141e+06	(2.39202259790009e+00dB,8.85541878779321e+01°)
1.18304155572484e+06	(2.41208402992071e+00dB,8.85574359987678e+01°)
1.18576874816684e+06	(2.43214589957877e+00dB,8.85606764888334e+01°)
1.18850222743670e+06	(2.45220820824441e+00dB,8.85639093650818e+01°)
1.19124200802705e+06	(2.47227095729717e+00dB,8.85671346444292e+01°)
1.19398810446395e+06	(2.49233414812656e+00dB,8.85703523437523e+01°)
1.19674053130692e+06	(2.51239778213219e+00dB,8.85735624798887e+01°)
1.19949930314905e+06	(2.53246186072353e+00dB,8.85767650696357e+01°)
1.20226443461709e+06	(2.55252638531980e+00dB,8.85799601297505e+01°)
1.20503594037147e+06	(2.57259135735036e+00dB,8.85831476769542e+01°)
1.20781383510645e+06	(2.59265677825474e+00dB,8.85863277279265e+01°)
1.21059813355015e+06	(2.61272264948217e+00dB,8.85895002993076e+01°)
1.21338885046465e+06	(2.63278897249235e+00dB,8.85926654077014e+01°)
1.21618600064604e+06	(2.65285574875488e+00dB,8.85958230696700e+01°)
1.21898959892454e+06	(2.67292297974969e+00dB,8.85989733017389e+01°)
1.22179966016454e+06	(2.69299066696680e+00dB,8.86021161203937e+01°)
1.22461619926472e+06	(2.71305881190669e+00dB,8.86052515420798e+01°)
1.22743923115807e+06	(2.73312741608000e+00dB,8.86083795832100e+01°)
1.23026877081205e+06	(2.75319648100734e+00dB,8.86115002601504e+01°)
1.23310483322857e+06	(2.77326600822047e+00dB,8.86146135892349e+01°)
1.23594743344417e+06	(2.79333599926080e+00dB,8.86177195867574e+01°)
1.23879658653003e+06	(2.81340645568057e+00dB,8.86208182689712e+01°)
1.24165230759207e+06	(2.83347737904248e+00dB,8.86239096520955e+01°)
1.24451461177105e+06	(2.85354877091956e+00dB,8.86269937523088e+01°)
1.24738351424260e+06	(2.87362063289572e+00dB,8.86300705857510e+01°)
1.25025903021738e+06	(2.89369296656498e+00dB,8.86331401685269e+01°)
1.25314117494108e+06	(2.91376577353260e+00dB,8.86362025166997e+01°)
1.25602996369453e+06	(2.93383905541389e+00dB,8.86392576462979e+01°)
1.25892541179382e+06	(2.95391281383572e+00dB,8.86423055733112e+01°)
1.26182753459033e+06	(2.97398705043440e+00dB,8.86453463136918e+01°)
1.26473634747081e+06	(2.99406176685871e+00dB,8.86483798833533e+01°)
1.26765186585750e+06	(3.01413696476672e+00dB,8.86514062981732e+01°)
1.27057410520820e+06	(3.03421264582826e+00dB,8.86544255739904e+01°)
1.27350308101631e+06	(3.05428881172400e+00dB,8.86574377266087e+01°)
