Freq.	V(5)/I(RDC_56)
4.52897579903508e+05	(3.63207905722051e+01dB,8.70340110402985e+01°)
4.53941616650090e+05	(3.63415992404982e+01dB,8.70272663170000e+01°)
4.54988060149935e+05	(3.63624117090020e+01dB,8.70205031808474e+01°)
4.56036915951183e+05	(3.63832279958862e+01dB,8.70137215768403e+01°)
4.57088189614761e+05	(3.64040481194112e+01dB,8.70069214497860e+01°)
4.58141886714420e+05	(3.64248720979260e+01dB,8.70001027441999e+01°)
4.59198012836754e+05	(3.64456999498724e+01dB,8.69932654044031e+01°)
4.60256573581241e+05	(3.64665316937817e+01dB,8.69864093744353e+01°)
4.61317574560265e+05	(3.64873673482776e+01dB,8.69795345981065e+01°)
4.62381021399145e+05	(3.65082069320770e+01dB,8.69726410189861e+01°)
4.63446919736173e+05	(3.65290504639891e+01dB,8.69657285803888e+01°)
4.64515275222634e+05	(3.65498979629140e+01dB,8.69587972253758e+01°)
4.65586093522843e+05	(3.65707494478489e+01dB,8.69518468967724e+01°)
4.66659380314172e+05	(3.65916049378829e+01dB,8.69448775371344e+01°)
4.67735141287082e+05	(3.66124644522010e+01dB,8.69378890887792e+01°)
4.68813382145148e+05	(3.66333280100820e+01dB,8.69308814937520e+01°)
4.69894108605098e+05	(3.66541956309027e+01dB,8.69238546938657e+01°)
4.70977326396835e+05	(3.66750673341329e+01dB,8.69168086306471e+01°)
4.72063041263473e+05	(3.66959431393423e+01dB,8.69097432453879e+01°)
4.73151258961362e+05	(3.67168230661953e+01dB,8.69026584791033e+01°)
4.74241985260126e+05	(3.67377071344560e+01dB,8.68955542725516e+01°)
4.75335225942687e+05	(3.67585953639852e+01dB,8.68884305662250e+01°)
4.76430986805297e+05	(3.67794877747431e+01dB,8.68812873003502e+01°)
4.77529273657572e+05	(3.68003843867891e+01dB,8.68741244148848e+01°)
4.78630092322519e+05	(3.68212852202820e+01dB,8.68669418495297e+01°)
4.79733448636569e+05	(3.68421902954819e+01dB,8.68597395436887e+01°)
4.80839348449608e+05	(3.68630996327499e+01dB,8.68525174365319e+01°)
4.81947797625007e+05	(3.68840132525465e+01dB,8.68452754669128e+01°)
4.83058802039652e+05	(3.69049311754362e+01dB,8.68380135734452e+01°)
4.84172367583978e+05	(3.69258534220846e+01dB,8.68307316944437e+01°)
4.85288500162000e+05	(3.69467800132620e+01dB,8.68234297679563e+01°)
4.86407205691340e+05	(3.69677109698404e+01dB,8.68161077317433e+01°)
4.87528490103264e+05	(3.69886463127975e+01dB,8.68087655232910e+01°)
4.88652359342711e+05	(3.70095860632147e+01dB,8.68014030797915e+01°)
4.89778819368324e+05	(3.70305302422788e+01dB,8.67940203381575e+01°)
4.90907876152480e+05	(3.70514788712829e+01dB,8.67866172350162e+01°)
4.92039535681328e+05	(3.70724319716254e+01dB,8.67791937066997e+01°)
4.93173803954812e+05	(3.70933895648125e+01dB,8.67717496892496e+01°)
4.94310686986712e+05	(3.71143516724589e+01dB,8.67642851184245e+01°)
4.95450190804666e+05	(3.71353183162846e+01dB,8.67567999296831e+01°)
4.96592321450212e+05	(3.71562895181212e+01dB,8.67492940581811e+01°)
4.97737084978811e+05	(3.71772652999077e+01dB,8.67417674387901e+01°)
4.98884487459887e+05	(3.71982456836932e+01dB,8.67342200060762e+01°)
5.00034534976853e+05	(3.72192306916384e+01dB,8.67266516943045e+01°)
5.01187233627147e+05	(3.72402203460133e+01dB,8.67190624374162e+01°)
5.02342589522261e+05	(3.72612146692006e+01dB,8.67114521690859e+01°)
5.03500608787778e+05	(3.72822136836956e+01dB,8.67038208226501e+01°)
5.04661297563402e+05	(3.73032174121042e+01dB,8.66961683311547e+01°)
5.05824662002987e+05	(3.73242258771490e+01dB,8.66884946273262e+01°)
5.06990708274577e+05	(3.73452391016645e+01dB,8.66807996435848e+01°)
5.08159442560433e+05	(3.73662571085998e+01dB,8.66730833120223e+01°)
5.09330871057067e+05	(3.73872799210198e+01dB,8.66653455644248e+01°)
5.10504999975278e+05	(3.74083075621051e+01dB,8.66575863322523e+01°)
5.11681835540179e+05	(3.74293400551537e+01dB,8.66498055466589e+01°)
5.12861383991236e+05	(3.74503774235792e+01dB,8.66420031384717e+01°)
5.14043651582297e+05	(3.74714196909144e+01dB,8.66341790381846e+01°)
5.15228644581627e+05	(3.74924668808092e+01dB,8.66263331759507e+01°)
5.16416369271941e+05	(3.75135190170336e+01dB,8.66184654816304e+01°)
5.17606831950438e+05	(3.75345761234764e+01dB,8.66105758847356e+01°)
5.18800038928831e+05	(3.75556382241478e+01dB,8.66026643144279e+01°)
5.19995996533385e+05	(3.75767053431790e+01dB,8.65947306995720e+01°)
5.21194711104949e+05	(3.75977775048210e+01dB,8.65867749686654e+01°)
5.22396188998988e+05	(3.76188547334495e+01dB,8.65787970498901e+01°)
5.23600436585618e+05	(3.76399370535613e+01dB,8.65707968710417e+01°)
5.24807460249640e+05	(3.76610244897786e+01dB,8.65627743596333e+01°)
5.26017266390574e+05	(3.76821170668456e+01dB,8.65547294427818e+01°)
5.27229861422690e+05	(3.77032148096342e+01dB,8.65466620473049e+01°)
5.28445251775047e+05	(3.77243177431393e+01dB,8.65385720995980e+01°)
5.29663443891524e+05	(3.77454258924849e+01dB,8.65304595258015e+01°)
5.30884444230855e+05	(3.77665392829204e+01dB,8.65223242516183e+01°)
5.32108259266660e+05	(3.77876579398220e+01dB,8.65141662024150e+01°)
5.33334895487486e+05	(3.78087818886967e+01dB,8.65059853032433e+01°)
5.34564359396837e+05	(3.78299111551788e+01dB,8.64977814787325e+01°)
5.35796657513206e+05	(3.78510457650336e+01dB,8.64895546531928e+01°)
5.37031796370117e+05	(3.78721857441560e+01dB,8.64813047505354e+01°)
5.38269782516152e+05	(3.78933311185731e+01dB,8.64730316943271e+01°)
5.39510622514991e+05	(3.79144819144438e+01dB,8.64647354077726e+01°)
5.40754322945444e+05	(3.79356381580585e+01dB,8.64564158136625e+01°)
5.42000890401487e+05	(3.79567998758424e+01dB,8.64480728344474e+01°)
5.43250331492296e+05	(3.79779670943555e+01dB,8.64397063921914e+01°)
5.44502652842284e+05	(3.79991398402904e+01dB,8.64313164085792e+01°)
5.45757861091133e+05	(3.80203181404773e+01dB,8.64229028048989e+01°)
5.47015962893833e+05	(3.80415020218813e+01dB,8.64144655020758e+01°)
5.48276964920715e+05	(3.80626915116066e+01dB,8.64060044206339e+01°)
5.49540873857486e+05	(3.80838866368942e+01dB,8.63975194807085e+01°)
5.50807696405264e+05	(3.81050874251233e+01dB,8.63890106020603e+01°)
5.52077439280618e+05	(3.81262939038129e+01dB,8.63804777040147e+01°)
5.53350109215597e+05	(3.81475061006227e+01dB,8.63719207055166e+01°)
5.54625712957770e+05	(3.81687240433531e+01dB,8.63633395251445e+01°)
5.55904257270263e+05	(3.81899477599459e+01dB,8.63547340810235e+01°)
5.57185748931789e+05	(3.82111772784858e+01dB,8.63461042909043e+01°)
5.58470194736689e+05	(3.82324126272008e+01dB,8.63374500721124e+01°)
5.59757601494968e+05	(3.82536538344636e+01dB,8.63287713415915e+01°)
5.61047976032328e+05	(3.82749009287895e+01dB,8.63200680158293e+01°)
5.62341325190207e+05	(3.82961539388427e+01dB,8.63113400109148e+01°)
5.63637655825812e+05	(3.83174128934325e+01dB,8.63025872425315e+01°)
5.64936974812159e+05	(3.83386778215154e+01dB,8.62938096259292e+01°)
5.66239289038110e+05	(3.83599487521950e+01dB,8.62850070759300e+01°)
5.67544605408403e+05	(3.83812257147268e+01dB,8.62761795069214e+01°)
5.68852930843697e+05	(3.84025087385142e+01dB,8.62673268328905e+01°)
5.70164272280603e+05	(3.84237978531107e+01dB,8.62584489673633e+01°)
5.71478636671722e+05	(3.84450930882218e+01dB,8.62495458234234e+01°)
5.72796030985684e+05	(3.84663944737061e+01dB,8.62406173137537e+01°)
5.74116462207182e+05	(3.84877020395758e+01dB,8.62316633505449e+01°)
5.75439937337011e+05	(3.85090158159963e+01dB,8.62226838455994e+01°)
5.76766463392104e+05	(3.85303358332858e+01dB,8.62136787102036e+01°)
5.78096047405571e+05	(3.85516621219231e+01dB,8.62046478552613e+01°)
5.79428696426734e+05	(3.85729947125388e+01dB,8.61955911911629e+01°)
5.80764417521164e+05	(3.85943336359247e+01dB,8.61865086278953e+01°)
5.82103217770723e+05	(3.86156789230293e+01dB,8.61774000749480e+01°)
5.83445104273596e+05	(3.86370306049598e+01dB,8.61682654413456e+01°)
5.84790084144332e+05	(3.86583887129853e+01dB,8.61591046356745e+01°)
5.86138164513880e+05	(3.86797532785350e+01dB,8.61499175660292e+01°)
5.87489352529627e+05	(3.87011243331993e+01dB,8.61407041400292e+01°)
5.88843655355439e+05	(3.87225019087334e+01dB,8.61314642648472e+01°)
5.90201080171694e+05	(3.87438860370561e+01dB,8.61221978471339e+01°)
5.91561634175323e+05	(3.87652767502492e+01dB,8.61129047930992e+01°)
5.92925324579849e+05	(3.87866740805613e+01dB,8.61035850084334e+01°)
5.94292158615421e+05	(3.88080780604083e+01dB,8.60942383983440e+01°)
5.95662143528859e+05	(3.88294887223723e+01dB,8.60848648675739e+01°)
5.97035286583685e+05	(3.88509060992052e+01dB,8.60754643203361e+01°)
5.98411595060167e+05	(3.88723302238278e+01dB,8.60660366603588e+01°)
5.99791076255356e+05	(3.88937611293311e+01dB,8.60565817908673e+01°)
6.01173737483125e+05	(3.89151988489780e+01dB,8.60470996145798e+01°)
6.02559586074204e+05	(3.89366434162031e+01dB,8.60375900337016e+01°)
6.03948629376226e+05	(3.89580948646156e+01dB,8.60280529499342e+01°)
6.05340874753759e+05	(3.89795532279975e+01dB,8.60184882644496e+01°)
6.06736329588351e+05	(3.90010185403078e+01dB,8.60088958778969e+01°)
6.08135001278563e+05	(3.90224908356794e+01dB,8.59992756904314e+01°)
6.09536897240013e+05	(3.90439701484247e+01dB,8.59896276016334e+01°)
6.10942024905416e+05	(3.90654565130355e+01dB,8.59799515106061e+01°)
6.12350391724617e+05	(3.90869499641784e+01dB,8.59702473158560e+01°)
6.13762005164637e+05	(3.91084505367059e+01dB,8.59605149154034e+01°)
6.15176872709711e+05	(3.91299582656473e+01dB,8.59507542067081e+01°)
6.16595001861325e+05	(3.91514731862179e+01dB,8.59409650866788e+01°)
6.18016400138258e+05	(3.91729953338146e+01dB,8.59311474516741e+01°)
6.19441075076623e+05	(3.91945247440181e+01dB,8.59213011974948e+01°)
6.20869034229905e+05	(3.92160614525974e+01dB,8.59114262194093e+01°)
6.22300285169000e+05	(3.92376054955062e+01dB,8.59015224120844e+01°)
6.23734835482260e+05	(3.92591569088859e+01dB,8.58915896696532e+01°)
6.25172692775526e+05	(3.92807157290677e+01dB,8.58816278856591e+01°)
6.26613864672175e+05	(3.93022819925727e+01dB,8.58716369530954e+01°)
6.28058358813157e+05	(3.93238557361118e+01dB,8.58616167643503e+01°)
6.29506182857036e+05	(3.93454369965900e+01dB,8.58515672112493e+01°)
6.30957344480032e+05	(3.93670258111030e+01dB,8.58414881850080e+01°)
6.32411851376057e+05	(3.93886222169426e+01dB,8.58313795762819e+01°)
6.33869711256764e+05	(3.94102262515963e+01dB,8.58212412751143e+01°)
6.35330931851581e+05	(3.94318379527480e+01dB,8.58110731709662e+01°)
6.36795520907753e+05	(3.94534573582766e+01dB,8.58008751526563e+01°)
6.38263486190385e+05	(3.94750845062653e+01dB,8.57906471084433e+01°)
6.39734835482484e+05	(3.94967194349918e+01dB,8.57803889259438e+01°)
6.41209576584997e+05	(3.95183621829392e+01dB,8.57701004921594e+01°)
6.42687717316855e+05	(3.95400127887896e+01dB,8.57597816934926e+01°)
6.44169265515012e+05	(3.95616712914321e+01dB,8.57494324157106e+01°)
6.45654229034490e+05	(3.95833377299573e+01dB,8.57390525439330e+01°)
6.47142615748417e+05	(3.96050121436646e+01dB,8.57286419626797e+01°)
6.48634433548072e+05	(3.96266945720569e+01dB,8.57182005557869e+01°)
6.50129690342924e+05	(3.96483850548499e+01dB,8.57077282064857e+01°)
6.51628394060675e+05	(3.96700836319649e+01dB,8.56972247973473e+01°)
6.53130552647305e+05	(3.96917903435365e+01dB,8.56866902102851e+01°)
6.54636174067107e+05	(3.97135052299108e+01dB,8.56761243265726e+01°)
6.56145266302737e+05	(3.97352283316455e+01dB,8.56655270267823e+01°)
6.57657837355251e+05	(3.97569596895157e+01dB,8.56548981908751e+01°)
6.59173895244152e+05	(3.97786993445094e+01dB,8.56442376980744e+01°)
6.60693448007426e+05	(3.98004473378335e+01dB,8.56335454269836e+01°)
6.62216503701592e+05	(3.98222037109128e+01dB,8.56228212555075e+01°)
6.63743070401738e+05	(3.98439685053910e+01dB,8.56120650608449e+01°)
6.65273156201570e+05	(3.98657417631328e+01dB,8.56012767195093e+01°)
6.66806769213450e+05	(3.98875235262268e+01dB,8.55904561073434e+01°)
6.68343917568443e+05	(3.99093138369834e+01dB,8.55796030994707e+01°)
6.69884609416354e+05	(3.99311127379370e+01dB,8.55687175702914e+01°)
6.71428852925779e+05	(3.99529202718511e+01dB,8.55577993935114e+01°)
6.72976656284144e+05	(3.99747364817134e+01dB,8.55468484421016e+01°)
6.74528027697748e+05	(3.99965614107427e+01dB,8.55358645883557e+01°)
6.76082975391808e+05	(4.00183951023864e+01dB,8.55248477037704e+01°)
6.77641507610500e+05	(4.00402376003257e+01dB,8.55137976591602e+01°)
6.79203632617009e+05	(4.00620889484724e+01dB,8.55027143245908e+01°)
6.80769358693566e+05	(4.00839491909739e+01dB,8.54915975693619e+01°)
6.82338694141494e+05	(4.01058183722120e+01dB,8.54804472620303e+01°)
6.83911647281253e+05	(4.01276965368068e+01dB,8.54692632704205e+01°)
6.85488226452485e+05	(4.01495837296182e+01dB,8.54580454615782e+01°)
6.87068440014055e+05	(4.01714799957424e+01dB,8.54467937017418e+01°)
6.88652296344098e+05	(4.01933853805195e+01dB,8.54355078564635e+01°)
6.90239803840064e+05	(4.02152999295331e+01dB,8.54241877904439e+01°)
6.91830970918758e+05	(4.02372236886088e+01dB,8.54128333676240e+01°)
6.93425806016390e+05	(4.02591567038198e+01dB,8.54014444511610e+01°)
6.95024317588617e+05	(4.02810990214851e+01dB,8.53900209033865e+01°)
6.96626514110589e+05	(4.03030506881732e+01dB,8.53785625858705e+01°)
6.98232404076991e+05	(4.03250117507028e+01dB,8.53670693593330e+01°)
6.99841996002093e+05	(4.03469822561456e+01dB,8.53555410837130e+01°)
7.01455298419790e+05	(4.03689622518221e+01dB,8.53439776181007e+01°)
7.03072319883652e+05	(4.03909517853119e+01dB,8.53323788207742e+01°)
7.04693068966965e+05	(4.04129509044506e+01dB,8.53207445491843e+01°)
7.06317554262779e+05	(4.04349596573282e+01dB,8.53090746599012e+01°)
7.07945784383955e+05	(4.04569780922979e+01dB,8.52973690087190e+01°)
7.09577767963205e+05	(4.04790062579716e+01dB,8.52856274505081e+01°)
7.11213513653145e+05	(4.05010442032246e+01dB,8.52738498393113e+01°)
7.12853030126335e+05	(4.05230919771957e+01dB,8.52620360282982e+01°)
7.14496326075328e+05	(4.05451496292896e+01dB,8.52501858697929e+01°)
7.16143410212717e+05	(4.05672172091794e+01dB,8.52382992151676e+01°)
7.17794291271176e+05	(4.05892947668049e+01dB,8.52263759150033e+01°)
7.19448978003513e+05	(4.06113823523789e+01dB,8.52144158189094e+01°)
7.21107479182713e+05	(4.06334800163851e+01dB,8.52024187756450e+01°)
7.22769803601983e+05	(4.06555878095808e+01dB,8.51903846330152e+01°)
7.24435960074802e+05	(4.06777057829994e+01dB,8.51783132379605e+01°)
7.26105957434966e+05	(4.06998339879514e+01dB,8.51662044364490e+01°)
7.27779804536635e+05	(4.07219724760264e+01dB,8.51540580735696e+01°)
7.29457510254379e+05	(4.07441212990952e+01dB,8.51418739934314e+01°)
7.31139083483228e+05	(4.07662805093091e+01dB,8.51296520392294e+01°)
7.32824533138714e+05	(4.07884501591056e+01dB,8.51173920532135e+01°)
7.34513868156924e+05	(4.08106303012069e+01dB,8.51050938766221e+01°)
7.36207097494545e+05	(4.08328209886225e+01dB,8.50927573497872e+01°)
7.37904230128909e+05	(4.08550222746527e+01dB,8.50803823120499e+01°)
7.39605275058046e+05	(4.08772342128868e+01dB,8.50679686017499e+01°)
7.41310241300725e+05	(4.08994568572090e+01dB,8.50555160562638e+01°)
7.43019137896508e+05	(4.09216902617970e+01dB,8.50430245119511e+01°)
7.44731973905795e+05	(4.09439344811259e+01dB,8.50304938041716e+01°)
7.46448758409872e+05	(4.09661895699692e+01dB,8.50179237673048e+01°)
7.48169500510960e+05	(4.09884555833995e+01dB,8.50053142346554e+01°)
7.49894209332261e+05	(4.10107325767913e+01dB,8.49926650385249e+01°)
7.51622894018010e+05	(4.10330206058262e+01dB,8.49799760101785e+01°)
7.53355563733521e+05	(4.10553197264882e+01dB,8.49672469798523e+01°)
7.55092227665237e+05	(4.10776299950702e+01dB,8.49544777766858e+01°)
7.56832895020777e+05	(4.10999514681754e+01dB,8.49416682287955e+01°)
7.58577575028986e+05	(4.11222842027179e+01dB,8.49288181632275e+01°)
7.60326276939984e+05	(4.11446282559250e+01dB,8.49159274059090e+01°)
7.62079010025213e+05	(4.11669836853410e+01dB,8.49029957817151e+01°)
7.63835783577492e+05	(4.11893505488264e+01dB,8.48900231144205e+01°)
7.65596606911057e+05	(4.12117289045598e+01dB,8.48770092266663e+01°)
7.67361489361619e+05	(4.12341188110459e+01dB,8.48639539400357e+01°)
7.69130440286409e+05	(4.12565203271069e+01dB,8.48508570749009e+01°)
7.70903469064229e+05	(4.12789335118960e+01dB,8.48377184506248e+01°)
7.72680585095501e+05	(4.13013584248893e+01dB,8.48245378852831e+01°)
7.74461797802317e+05	(4.13237951258962e+01dB,8.48113151959262e+01°)
7.76247116628489e+05	(4.13462436750552e+01dB,8.47980501983618e+01°)
7.78036551039601e+05	(4.13687041328396e+01dB,8.47847427072800e+01°)
7.79830110523055e+05	(4.13911765600595e+01dB,8.47713925361508e+01°)
7.81627804588126e+05	(4.14136610178605e+01dB,8.47579994972807e+01°)
7.83429642766007e+05	(4.14361575677315e+01dB,8.47445634017678e+01°)
7.85235634609867e+05	(4.14586662715002e+01dB,8.47310840595123e+01°)
7.87045789694893e+05	(4.14811871913424e+01dB,8.47175612791876e+01°)
7.88860117618348e+05	(4.15037203897769e+01dB,8.47039948682001e+01°)
7.90678627999618e+05	(4.15262659296739e+01dB,8.46903846328073e+01°)
7.92501330480265e+05	(4.15488238742541e+01dB,8.46767303779254e+01°)
7.94328234724074e+05	(4.15713942870911e+01dB,8.46630319072579e+01°)
7.96159350417111e+05	(4.15939772321146e+01dB,8.46492890232536e+01°)
7.97994687267768e+05	(4.16165727736105e+01dB,8.46355015270211e+01°)
7.99834255006819e+05	(4.16391809762269e+01dB,8.46216692184475e+01°)
8.01678063387469e+05	(4.16618019049736e+01dB,8.46077918960709e+01°)
8.03526122185407e+05	(4.16844356252243e+01dB,8.45938693571247e+01°)
8.05378441198856e+05	(4.17070822027199e+01dB,8.45799013975287e+01°)
8.07235030248627e+05	(4.17297417035715e+01dB,8.45658878118541e+01°)
8.09095899178170e+05	(4.17524141942611e+01dB,8.45518283933504e+01°)
8.10961057853628e+05	(4.17750997416467e+01dB,8.45377229338974e+01°)
8.12830516163886e+05	(4.17977984129599e+01dB,8.45235712239851e+01°)
8.14704284020626e+05	(4.18205102758132e+01dB,8.45093730527577e+01°)
8.16582371358378e+05	(4.18432353982013e+01dB,8.44951282079313e+01°)
8.18464788134575e+05	(4.18659738485001e+01dB,8.44808364758627e+01°)
8.20351544329603e+05	(4.18887256954733e+01dB,8.44664976414520e+01°)
8.22242649946855e+05	(4.19114910082747e+01dB,8.44521114881953e+01°)
8.24138115012786e+05	(4.19342698564493e+01dB,8.44376777981462e+01°)
8.26037949576962e+05	(4.19570623099321e+01dB,8.44231963518959e+01°)
8.27942163712117e+05	(4.19798684390601e+01dB,8.44086669285685e+01°)
8.29850767514205e+05	(4.20026883145660e+01dB,8.43940893058365e+01°)
8.31763771102453e+05	(4.20255220075847e+01dB,8.43794632598531e+01°)
8.33681184619415e+05	(4.20483695896563e+01dB,8.43647885653159e+01°)
8.35603018231029e+05	(4.20712311327270e+01dB,8.43500649953214e+01°)
8.37529282126663e+05	(4.20941067091535e+01dB,8.43352923215442e+01°)
8.39459986519177e+05	(4.21169963917017e+01dB,8.43204703140210e+01°)
8.41395141644974e+05	(4.21399002535569e+01dB,8.43055987413071e+01°)
8.43334757764054e+05	(4.21628183683197e+01dB,8.42906773703583e+01°)
8.45278845160068e+05	(4.21857508100096e+01dB,8.42757059665160e+01°)
8.47227414140374e+05	(4.22086976530737e+01dB,8.42606842936222e+01°)
8.49180475036090e+05	(4.22316589723800e+01dB,8.42456121138046e+01°)
8.51138038202153e+05	(4.22546348432298e+01dB,8.42304891876424e+01°)
8.53100114017365e+05	(4.22776253413512e+01dB,8.42153152740196e+01°)
8.55066712884458e+05	(4.23006305429113e+01dB,8.42000901302298e+01°)
8.57037845230144e+05	(4.23236505245116e+01dB,8.41848135118431e+01°)
8.59013521505170e+05	(4.23466853631950e+01dB,8.41694851727753e+01°)
8.60993752184374e+05	(4.23697351364462e+01dB,8.41541048652534e+01°)
8.62978547766743e+05	(4.23927999221983e+01dB,8.41386723398089e+01°)
8.64967918775465e+05	(4.24158797988307e+01dB,8.41231873451949e+01°)
8.66961875757988e+05	(4.24389748451780e+01dB,8.41076496284924e+01°)
8.68960429286073e+05	(4.24620851405260e+01dB,8.40920589349791e+01°)
8.70963589955851e+05	(4.24852107646206e+01dB,8.40764150081403e+01°)
8.72971368387881e+05	(4.25083517976686e+01dB,8.40607175897599e+01°)
8.74983775227205e+05	(4.25315083203424e+01dB,8.40449664197402e+01°)
8.77000821143403e+05	(4.25546804137786e+01dB,8.40291612362093e+01°)
8.79022516830652e+05	(4.25778681595868e+01dB,8.40133017754470e+01°)
8.81048873007782e+05	(4.26010716398481e+01dB,8.39973877718665e+01°)
8.83079900418330e+05	(4.26242909371213e+01dB,8.39814189580243e+01°)
8.85115609830602e+05	(4.26475261344460e+01dB,8.39653950646297e+01°)
8.87156012037727e+05	(4.26707773153437e+01dB,8.39493158204183e+01°)
8.89201117857713e+05	(4.26940445638229e+01dB,8.39331809522826e+01°)
8.91250938133510e+05	(4.27173279643809e+01dB,8.39169901851298e+01°)
8.93305483733059e+05	(4.27406276020083e+01dB,8.39007432419288e+01°)
8.95364765549357e+05	(4.27639435621938e+01dB,8.38844398436773e+01°)
8.97428794500511e+05	(4.27872759309239e+01dB,8.38680797094128e+01°)
8.99497581529798e+05	(4.28106247946870e+01dB,8.38516625560919e+01°)
9.01571137605719e+05	(4.28339902404805e+01dB,8.38351880987474e+01°)
9.03649473722063e+05	(4.28573723558119e+01dB,8.38186560503061e+01°)
9.05732600897960e+05	(4.28807712286995e+01dB,8.38020661216253e+01°)
9.07820530177946e+05	(4.29041869476795e+01dB,8.37854180215482e+01°)
9.09913272632011e+05	(4.29276196018103e+01dB,8.37687114567349e+01°)
9.12010839355668e+05	(4.29510692806712e+01dB,8.37519461317905e+01°)
9.14113241470008e+05	(4.29745360743725e+01dB,8.37351217491603e+01°)
9.16220490121757e+05	(4.29980200735528e+01dB,8.37182380091295e+01°)
9.18332596483338e+05	(4.30215213693854e+01dB,8.37012946098105e+01°)
9.20449571752927e+05	(4.30450400535849e+01dB,8.36842912471505e+01°)
9.22571427154519e+05	(4.30685762184046e+01dB,8.36672276148007e+01°)
9.24698173937978e+05	(4.30921299566458e+01dB,8.36501034042833e+01°)
9.26829823379104e+05	(4.31157013616592e+01dB,8.36329183047531e+01°)
9.28966386779690e+05	(4.31392905273484e+01dB,8.36156720031666e+01°)
9.31107875467584e+05	(4.31628975481745e+01dB,8.35983641841426e+01°)
9.33254300796743e+05	(4.31865225191591e+01dB,8.35809945299882e+01°)
9.35405674147304e+05	(4.32101655358902e+01dB,8.35635627206955e+01°)
9.37562006925632e+05	(4.32338266945221e+01dB,8.35460684338184e+01°)
9.39723310564389e+05	(4.32575060917852e+01dB,8.35285113446096e+01°)
9.41889596522591e+05	(4.32812038249842e+01dB,8.35108911258523e+01°)
9.44060876285673e+05	(4.33049199920052e+01dB,8.34932074479190e+01°)
9.46237161365542e+05	(4.33286546913199e+01dB,8.34754599787475e+01°)
9.48418463300645e+05	(4.33524080219870e+01dB,8.34576483837686e+01°)
9.50604793656029e+05	(4.33761800836622e+01dB,8.34397723259171e+01°)
9.52796164023399e+05	(4.33999709765927e+01dB,8.34218314656189e+01°)
9.54992586021182e+05	(4.34237808016330e+01dB,8.34038254607678e+01°)
9.57194071294590e+05	(4.34476096602386e+01dB,8.33857539666019e+01°)
9.59400631515678e+05	(4.34714576544765e+01dB,8.33676166358815e+01°)
9.61612278383409e+05	(4.34953248870279e+01dB,8.33494131186345e+01°)
9.63829023623714e+05	(4.35192114611928e+01dB,8.33311430623569e+01°)
9.66050878989556e+05	(4.35431174808947e+01dB,8.33128061117729e+01°)
9.68277856260992e+05	(4.35670430506803e+01dB,8.32944019089345e+01°)
9.70509967245231e+05	(4.35909882757318e+01dB,8.32759300932043e+01°)
9.72747223776706e+05	(4.36149532618676e+01dB,8.32573903011958e+01°)
9.74989637717127e+05	(4.36389381155433e+01dB,8.32387821666936e+01°)
9.77237220955550e+05	(4.36629429438634e+01dB,8.32201053207452e+01°)
9.79489985408438e+05	(4.36869678545789e+01dB,8.32013593915129e+01°)
9.81747943019723e+05	(4.37110129560974e+01dB,8.31825440043529e+01°)
9.84011105760872e+05	(4.37350783574843e+01dB,8.31636587816921e+01°)
9.86279485630948e+05	(4.37591641684681e+01dB,8.31447033430985e+01°)
9.88553094656675e+05	(4.37832704994475e+01dB,8.31256773051506e+01°)
9.90831944892503e+05	(4.38073974614923e+01dB,8.31065802814722e+01°)
9.93116048420669e+05	(4.38315451663516e+01dB,8.30874118826999e+01°)
9.95405417351261e+05	(4.38557137264574e+01dB,8.30681717164608e+01°)
9.97700063822287e+05	(4.38799032549272e+01dB,8.30488593872810e+01°)
9.99999999999733e+05	(4.39041138655751e+01dB,8.30294744966573e+01°)
1.00230523807763e+06	(4.39283456729095e+01dB,8.30100166428971e+01°)
1.00461579027813e+06	(4.39525987921408e+01dB,8.29904854212143e+01°)
1.00693166885154e+06	(4.39768733391907e+01dB,8.29708804236676e+01°)
1.00925288607641e+06	(4.40011694306903e+01dB,8.29512012390327e+01°)
1.01157945425963e+06	(4.40254871839916e+01dB,8.29314474528757e+01°)
1.01391138573641e+06	(4.40498267171668e+01dB,8.29116186475451e+01°)
1.01624869287042e+06	(4.40741881490180e+01dB,8.28917144019996e+01°)
1.01859138805384e+06	(4.40985715990812e+01dB,8.28717342918954e+01°)
1.02093948370741e+06	(4.41229771876309e+01dB,8.28516778895569e+01°)
1.02329299228048e+06	(4.41474050356854e+01dB,8.28315447638337e+01°)
1.02565192625113e+06	(4.41718552650137e+01dB,8.28113344801817e+01°)
1.02801629812620e+06	(4.41963279981394e+01dB,8.27910466005561e+01°)
1.03038612044134e+06	(4.42208233583477e+01dB,8.27706806834459e+01°)
1.03276140576112e+06	(4.42453414696877e+01dB,8.27502362837261e+01°)
1.03514216667907e+06	(4.42698824569848e+01dB,8.27297129527847e+01°)
1.03752841581773e+06	(4.42944464458368e+01dB,8.27091102383110e+01°)
1.03992016582878e+06	(4.43190335626294e+01dB,8.26884276844198e+01°)
1.04231742939302e+06	(4.43436439345327e+01dB,8.26676648314473e+01°)
1.04472021922052e+06	(4.43682776895164e+01dB,8.26468212160988e+01°)
1.04712854805062e+06	(4.43929349563484e+01dB,8.26258963712340e+01°)
1.04954242865204e+06	(4.44176158646010e+01dB,8.26048898259480e+01°)
1.05196187382294e+06	(4.44423205446637e+01dB,8.25838011055226e+01°)
