Freq.	V(7)/I(RDC_78)
1.64816239152514e+05	(-1.40014065972035e+01dB,8.63497312994676e+01°)
1.65196179822864e+05	(-1.39815425617117e+01dB,8.63580023388519e+01°)
1.65576996346916e+05	(-1.39616779295841e+01dB,8.63662551325255e+01°)
1.65958690743719e+05	(-1.39418127032711e+01dB,8.63744897175541e+01°)
1.66341265036979e+05	(-1.39219468852140e+01dB,8.63827061309335e+01°)
1.66724721255069e+05	(-1.39020804778451e+01dB,8.63909044096246e+01°)
1.67109061431033e+05	(-1.38822134835873e+01dB,8.63990845905046e+01°)
1.67494287602606e+05	(-1.38623459048547e+01dB,8.64072467104088e+01°)
1.67880401812218e+05	(-1.38424777440523e+01dB,8.64153908061180e+01°)
1.68267406107009e+05	(-1.38226090035760e+01dB,8.64235169143522e+01°)
1.68655302538836e+05	(-1.38027396858128e+01dB,8.64316250717679e+01°)
1.69044093164288e+05	(-1.37828697931407e+01dB,8.64397153149716e+01°)
1.69433780044695e+05	(-1.37629993279288e+01dB,8.64477876805090e+01°)
1.69824365246136e+05	(-1.37431282925373e+01dB,8.64558422048756e+01°)
1.70215850839457e+05	(-1.37232566893173e+01dB,8.64638789245041e+01°)
1.70608238900274e+05	(-1.37033845206113e+01dB,8.64718978757681e+01°)
1.71001531508990e+05	(-1.36835117887529e+01dB,8.64798990949867e+01°)
1.71395730750804e+05	(-1.36636384960667e+01dB,8.64878826184255e+01°)
1.71790838715720e+05	(-1.36437646448687e+01dB,8.64958484822892e+01°)
1.72186857498562e+05	(-1.36238902374661e+01dB,8.65037967227217e+01°)
1.72583789198981e+05	(-1.36040152761574e+01dB,8.65117273758163e+01°)
1.72981635921471e+05	(-1.35841397632322e+01dB,8.65196404776075e+01°)
1.73380399775375e+05	(-1.35642637009715e+01dB,8.65275360640682e+01°)
1.73780082874898e+05	(-1.35443870916478e+01dB,8.65354141711238e+01°)
1.74180687339122e+05	(-1.35245099375247e+01dB,8.65432748346346e+01°)
1.74582215292011e+05	(-1.35046322408574e+01dB,8.65511180904000e+01°)
1.74984668862426e+05	(-1.34847540038923e+01dB,8.65589439741748e+01°)
1.75388050184136e+05	(-1.34648752288674e+01dB,8.65667525216484e+01°)
1.75792361395829e+05	(-1.34449959180119e+01dB,8.65745437684477e+01°)
1.76197604641123e+05	(-1.34251160735470e+01dB,8.65823177501590e+01°)
1.76603782068576e+05	(-1.34052356976848e+01dB,8.65900745022992e+01°)
1.77010895831702e+05	(-1.33853547926294e+01dB,8.65978140603275e+01°)
1.77418948088976e+05	(-1.33654733605761e+01dB,8.66055364596503e+01°)
1.77827941003852e+05	(-1.33455914037121e+01dB,8.66132417356203e+01°)
1.78237876744769e+05	(-1.33257089242159e+01dB,8.66209299235191e+01°)
1.78648757485165e+05	(-1.33058259242577e+01dB,8.66286010585863e+01°)
1.79060585403489e+05	(-1.32859424059997e+01dB,8.66362551760039e+01°)
1.79473362683212e+05	(-1.32660583715952e+01dB,8.66438923108775e+01°)
1.79887091512838e+05	(-1.32461738231897e+01dB,8.66515124982830e+01°)
1.80301774085916e+05	(-1.32262887629200e+01dB,8.66591157732184e+01°)
1.80717412601052e+05	(-1.32064031929152e+01dB,8.66667021706358e+01°)
1.81134009261919e+05	(-1.31865171152956e+01dB,8.66742717254275e+01°)
1.81551566277272e+05	(-1.31666305321736e+01dB,8.66818244724224e+01°)
1.81970085860957e+05	(-1.31467434456535e+01dB,8.66893604464066e+01°)
1.82389570231922e+05	(-1.31268558578311e+01dB,8.66968796820867e+01°)
1.82810021614233e+05	(-1.31069677707945e+01dB,8.67043822141361e+01°)
1.83231442237079e+05	(-1.30870791866233e+01dB,8.67118680771580e+01°)
1.83653834334793e+05	(-1.30671901073893e+01dB,8.67193373057054e+01°)
1.84077200146854e+05	(-1.30473005351563e+01dB,8.67267899342669e+01°)
1.84501541917905e+05	(-1.30274104719796e+01dB,8.67342259972705e+01°)
1.84926861897766e+05	(-1.30075199199070e+01dB,8.67416455291084e+01°)
1.85353162341439e+05	(-1.29876288809783e+01dB,8.67490485640947e+01°)
1.85780445509128e+05	(-1.29677373572248e+01dB,8.67564351364924e+01°)
1.86208713666244e+05	(-1.29478453506706e+01dB,8.67638052805098e+01°)
1.86637969083424e+05	(-1.29279528633312e+01dB,8.67711590302957e+01°)
1.87068214036537e+05	(-1.29080598972148e+01dB,8.67784964199466e+01°)
1.87499450806699e+05	(-1.28881664543214e+01dB,8.67858174834947e+01°)
1.87931681680284e+05	(-1.28682725366432e+01dB,8.67931222549308e+01°)
1.88364908948937e+05	(-1.28483781461646e+01dB,8.68004107681644e+01°)
1.88799134909586e+05	(-1.28284832848625e+01dB,8.68076830570668e+01°)
1.89234361864454e+05	(-1.28085879547054e+01dB,8.68149391554467e+01°)
1.89670592121071e+05	(-1.27886921576546e+01dB,8.68221790970545e+01°)
1.90107827992287e+05	(-1.27687958956636e+01dB,8.68294029155926e+01°)
1.90546071796281e+05	(-1.27488991706780e+01dB,8.68366106446895e+01°)
1.90985325856580e+05	(-1.27290019846359e+01dB,8.68438023179347e+01°)
1.91425592502065e+05	(-1.27091043394676e+01dB,8.68509779688521e+01°)
1.91866874066985e+05	(-1.26892062370959e+01dB,8.68581376309067e+01°)
1.92309172890972e+05	(-1.26693076794361e+01dB,8.68652813375107e+01°)
1.92752491319049e+05	(-1.26494086683957e+01dB,8.68724091220204e+01°)
1.93196831701648e+05	(-1.26295092058748e+01dB,8.68795210177376e+01°)
1.93642196394616e+05	(-1.26096092937658e+01dB,8.68866170578991e+01°)
1.94088587759233e+05	(-1.25897089339538e+01dB,8.68936972756925e+01°)
1.94536008162222e+05	(-1.25698081283163e+01dB,8.69007617042425e+01°)
1.94984459975760e+05	(-1.25499068787233e+01dB,8.69078103766295e+01°)
1.95433945577495e+05	(-1.25300051870376e+01dB,8.69148433258589e+01°)
1.95884467350554e+05	(-1.25101030551143e+01dB,8.69218605848899e+01°)
1.96336027683560e+05	(-1.24902004848012e+01dB,8.69288621866310e+01°)
1.96788628970639e+05	(-1.24702974779390e+01dB,8.69358481639307e+01°)
1.97242273611440e+05	(-1.24503940363605e+01dB,8.69428185495647e+01°)
1.97696964011141e+05	(-1.24304901618917e+01dB,8.69497733762758e+01°)
1.98152702580464e+05	(-1.24105858563511e+01dB,8.69567126767376e+01°)
1.98609491735692e+05	(-1.23906811215499e+01dB,8.69636364835741e+01°)
1.99067333898673e+05	(-1.23707759592921e+01dB,8.69705448293433e+01°)
1.99526231496842e+05	(-1.23508703713745e+01dB,8.69774377465592e+01°)
1.99986186963229e+05	(-1.23309643595866e+01dB,8.69843152676636e+01°)
2.00447202736470e+05	(-1.23110579257109e+01dB,8.69911774250590e+01°)
2.00909281260827e+05	(-1.22911510715225e+01dB,8.69980242510749e+01°)
2.01372424986193e+05	(-1.22712437987895e+01dB,8.70048557780062e+01°)
2.01836636368110e+05	(-1.22513361092730e+01dB,8.70116720380689e+01°)
2.02301917867781e+05	(-1.22314280047267e+01dB,8.70184730634371e+01°)
2.02768271952082e+05	(-1.22115194868977e+01dB,8.70252588862200e+01°)
2.03235701093575e+05	(-1.21916105575255e+01dB,8.70320295384775e+01°)
2.03704207770525e+05	(-1.21717012183431e+01dB,8.70387850522154e+01°)
2.04173794466906e+05	(-1.21517914710761e+01dB,8.70455254593718e+01°)
2.04644463672420e+05	(-1.21318813174434e+01dB,8.70522507918417e+01°)
2.05116217882509e+05	(-1.21119707591568e+01dB,8.70589610814518e+01°)
2.05589059598367e+05	(-1.20920597979213e+01dB,8.70656563599872e+01°)
2.06062991326953e+05	(-1.20721484354348e+01dB,8.70723366591637e+01°)
2.06538015581005e+05	(-1.20522366733885e+01dB,8.70790020106496e+01°)
2.07014134879057e+05	(-1.20323245134666e+01dB,8.70856524460568e+01°)
2.07491351745443e+05	(-1.20124119573466e+01dB,8.70922879969312e+01°)
2.07969668710322e+05	(-1.19924990066990e+01dB,8.70989086947767e+01°)
2.08449088309681e+05	(-1.19725856631878e+01dB,8.71055145710297e+01°)
2.08929613085356e+05	(-1.19526719284698e+01dB,8.71121056570838e+01°)
2.09411245585041e+05	(-1.19327578041955e+01dB,8.71186819842689e+01°)
2.09893988362304e+05	(-1.19128432920085e+01dB,8.71252435838565e+01°)
2.10377843976599e+05	(-1.18929283935454e+01dB,8.71317904870637e+01°)
2.10862814993280e+05	(-1.18730131104366e+01dB,8.71383227250623e+01°)
2.11348903983616e+05	(-1.18530974443056e+01dB,8.71448403289546e+01°)
2.11836113524801e+05	(-1.18331813967692e+01dB,8.71513433297940e+01°)
2.12324446199973e+05	(-1.18132649694378e+01dB,8.71578317585794e+01°)
2.12813904598222e+05	(-1.17933481639149e+01dB,8.71643056462507e+01°)
2.13304491314608e+05	(-1.17734309817977e+01dB,8.71707650236937e+01°)
2.13796208950174e+05	(-1.17535134246767e+01dB,8.71772099217409e+01°)
2.14289060111956e+05	(-1.17335954941359e+01dB,8.71836403711663e+01°)
2.14783047413004e+05	(-1.17136771917529e+01dB,8.71900564026922e+01°)
2.15278173472387e+05	(-1.16937585190986e+01dB,8.71964580469812e+01°)
2.15774440915217e+05	(-1.16738394777378e+01dB,8.72028453346466e+01°)
2.16271852372652e+05	(-1.16539200692283e+01dB,8.72092182962417e+01°)
2.16770410481919e+05	(-1.16340002951219e+01dB,8.72155769622575e+01°)
2.17270117886324e+05	(-1.16140801569640e+01dB,8.72219213631492e+01°)
2.17770977235265e+05	(-1.15941596562935e+01dB,8.72282515293026e+01°)
2.18272991184250e+05	(-1.15742387946429e+01dB,8.72345674910500e+01°)
2.18776162394905e+05	(-1.15543175735384e+01dB,8.72408692786730e+01°)
2.19280493534994e+05	(-1.15343959944999e+01dB,8.72471569223949e+01°)
2.19785987278432e+05	(-1.15144740590413e+01dB,8.72534304523824e+01°)
2.20292646305295e+05	(-1.14945517686696e+01dB,8.72596898987529e+01°)
2.20800473301839e+05	(-1.14746291248860e+01dB,8.72659352915660e+01°)
2.21309470960512e+05	(-1.14547061291855e+01dB,8.72721666608246e+01°)
2.21819641979970e+05	(-1.14347827830566e+01dB,8.72783840364794e+01°)
2.22330989065089e+05	(-1.14148590879820e+01dB,8.72845874484281e+01°)
2.22843514926979e+05	(-1.13949350454377e+01dB,8.72907769265074e+01°)
2.23357222283001e+05	(-1.13750106568941e+01dB,8.72969525005024e+01°)
2.23872113856782e+05	(-1.13550859238153e+01dB,8.73031142001534e+01°)
2.24388192378225e+05	(-1.13351608476590e+01dB,8.73092620551251e+01°)
2.24905460583526e+05	(-1.13152354298773e+01dB,8.73153960950458e+01°)
2.25423921215191e+05	(-1.12953096719159e+01dB,8.73215163494879e+01°)
2.25943577022045e+05	(-1.12753835752145e+01dB,8.73276228479568e+01°)
2.26464430759253e+05	(-1.12554571412070e+01dB,8.73337156199183e+01°)
2.26986485188329e+05	(-1.12355303713210e+01dB,8.73397946947762e+01°)
2.27509743077154e+05	(-1.12156032669783e+01dB,8.73458601018712e+01°)
2.28034207199989e+05	(-1.11956758295948e+01dB,8.73519118705169e+01°)
2.28559880337490e+05	(-1.11757480605802e+01dB,8.73579500299396e+01°)
2.29086765276724e+05	(-1.11558199613386e+01dB,8.73639746093377e+01°)
2.29614864811183e+05	(-1.11358915332681e+01dB,8.73699856378437e+01°)
2.30144181740797e+05	(-1.11159627777608e+01dB,8.73759831445327e+01°)
2.30674718871953e+05	(-1.10960336962030e+01dB,8.73819671584373e+01°)
2.31206479017506e+05	(-1.10761042899752e+01dB,8.73879377085262e+01°)
2.31739464996794e+05	(-1.10561745604520e+01dB,8.73938948237170e+01°)
2.32273679635657e+05	(-1.10362445090026e+01dB,8.73998385328765e+01°)
2.32809125766447e+05	(-1.10163141369897e+01dB,8.74057688648150e+01°)
2.33345806228046e+05	(-1.09963834457710e+01dB,8.74116858482891e+01°)
2.33883723865881e+05	(-1.09764524366978e+01dB,8.74175895119967e+01°)
2.34422881531938e+05	(-1.09565211111162e+01dB,8.74234798845979e+01°)
2.34963282084776e+05	(-1.09365894703664e+01dB,8.74293569946771e+01°)
2.35504928389546e+05	(-1.09166575157829e+01dB,8.74352208707867e+01°)
2.36047823318003e+05	(-1.08967252486946e+01dB,8.74410715414127e+01°)
2.36591969748521e+05	(-1.08767926704247e+01dB,8.74469090349882e+01°)
2.37137370566110e+05	(-1.08568597822908e+01dB,8.74527333798954e+01°)
2.37684028662432e+05	(-1.08369265856050e+01dB,8.74585446044660e+01°)
2.38231946935813e+05	(-1.08169930816737e+01dB,8.74643427369749e+01°)
2.38781128291262e+05	(-1.07970592717979e+01dB,8.74701278056445e+01°)
2.39331575640483e+05	(-1.07771251572728e+01dB,8.74758998386392e+01°)
2.39883291901893e+05	(-1.07571907393883e+01dB,8.74816588640814e+01°)
2.40436280000637e+05	(-1.07372560194288e+01dB,8.74874049100352e+01°)
2.40990542868603e+05	(-1.07173209986731e+01dB,8.74931380045004e+01°)
2.41546083444438e+05	(-1.06973856783946e+01dB,8.74988581754425e+01°)
2.42102904673561e+05	(-1.06774500598612e+01dB,8.75045654507638e+01°)
2.42661009508185e+05	(-1.06575141443355e+01dB,8.75102598583155e+01°)
2.43220400907325e+05	(-1.06375779330747e+01dB,8.75159414258977e+01°)
2.43781081836818e+05	(-1.06176414273305e+01dB,8.75216101812531e+01°)
2.44343055269340e+05	(-1.05977046283492e+01dB,8.75272661520709e+01°)
2.44906324184417e+05	(-1.05777675373719e+01dB,8.75329093660007e+01°)
2.45470891568446e+05	(-1.05578301556343e+01dB,8.75385398506237e+01°)
2.46036760414705e+05	(-1.05378924843668e+01dB,8.75441576334800e+01°)
2.46603933723376e+05	(-1.05179545247946e+01dB,8.75497627420436e+01°)
2.47172414501555e+05	(-1.04980162781374e+01dB,8.75553552037526e+01°)
2.47742205763270e+05	(-1.04780777456099e+01dB,8.75609350459848e+01°)
2.48313310529499e+05	(-1.04581389284214e+01dB,8.75665022960597e+01°)
2.48885731828181e+05	(-1.04381998277760e+01dB,8.75720569812550e+01°)
2.49459472694237e+05	(-1.04182604448728e+01dB,8.75775991287914e+01°)
2.50034536169584e+05	(-1.03983207809054e+01dB,8.75831287658391e+01°)
2.50610925303153e+05	(-1.03783808370625e+01dB,8.75886459195108e+01°)
2.51188643150899e+05	(-1.03584406145275e+01dB,8.75941506168724e+01°)
2.51767692775826e+05	(-1.03385001144789e+01dB,8.75996428849387e+01°)
2.52348077247998e+05	(-1.03185593380898e+01dB,8.76051227506749e+01°)
2.52929799644555e+05	(-1.02986182865283e+01dB,8.76105902409756e+01°)
2.53512863049731e+05	(-1.02786769609576e+01dB,8.76160453827137e+01°)
2.54097270554871e+05	(-1.02587353625358e+01dB,8.76214882026874e+01°)
2.54683025258444e+05	(-1.02387934924157e+01dB,8.76269187276508e+01°)
2.55270130266065e+05	(-1.02188513517455e+01dB,8.76323369843055e+01°)
2.55858588690504e+05	(-1.01989089416680e+01dB,8.76377429993032e+01°)
2.56448403651711e+05	(-1.01789662633214e+01dB,8.76431367992440e+01°)
2.57039578276826e+05	(-1.01590233178387e+01dB,8.76485184106739e+01°)
2.57632115700197e+05	(-1.01390801063480e+01dB,8.76538878600902e+01°)
2.58226019063399e+05	(-1.01191366299724e+01dB,8.76592451739396e+01°)
2.58821291515248e+05	(-1.00991928898303e+01dB,8.76645903786070e+01°)
2.59417936211820e+05	(-1.00792488870351e+01dB,8.76699235004444e+01°)
2.60015956316466e+05	(-1.00593046226952e+01dB,8.76752445657414e+01°)
2.60615354999828e+05	(-1.00393600979143e+01dB,8.76805536007321e+01°)
2.61216135439859e+05	(-1.00194153137914e+01dB,8.76858506316113e+01°)
2.61818300821837e+05	(-9.99947027142035e+00dB,8.76911356845160e+01°)
2.62421854338382e+05	(-9.97952497189044e+00dB,8.76964087855295e+01°)
2.63026799189476e+05	(-9.95957941628598e+00dB,8.77016699606949e+01°)
2.63633138582476e+05	(-9.93963360568677e+00dB,8.77069192359909e+01°)
2.64240875732132e+05	(-9.91968754116759e+00dB,8.77121566373578e+01°)
2.64850013860608e+05	(-9.89974122379869e+00dB,8.77173821906736e+01°)
2.65460556197491e+05	(-9.87979465464553e+00dB,8.77225959217781e+01°)
2.66072505979818e+05	(-9.85984783476880e+00dB,8.77277978564527e+01°)
2.66685866452085e+05	(-9.83990076522467e+00dB,8.77329880204260e+01°)
2.67300640866268e+05	(-9.81995344706452e+00dB,8.77381664393838e+01°)
2.67916832481840e+05	(-9.80000588133506e+00dB,8.77433331389555e+01°)
2.68534444565787e+05	(-9.78005806907855e+00dB,8.77484881447224e+01°)
2.69153480392628e+05	(-9.76011001133234e+00dB,8.77536314822139e+01°)
2.69773943244428e+05	(-9.74016170912945e+00dB,8.77587631769176e+01°)
2.70395836410820e+05	(-9.72021316349822e+00dB,8.77638832542600e+01°)
2.71019163189020e+05	(-9.70026437546235e+00dB,8.77689917396164e+01°)
2.71643926883844e+05	(-9.68031534604116e+00dB,8.77740886583253e+01°)
2.72270130807727e+05	(-9.66036607624934e+00dB,8.77791740356666e+01°)
2.72897778280739e+05	(-9.64041656709698e+00dB,8.77842478968679e+01°)
2.73526872630606e+05	(-9.62046681958987e+00dB,8.77893102671096e+01°)
2.74157417192723e+05	(-9.60051683472910e+00dB,8.77943611715256e+01°)
2.74789415310175e+05	(-9.58056661351149e+00dB,8.77994006351960e+01°)
2.75422870333751e+05	(-9.56061615692927e+00dB,8.78044286831550e+01°)
2.76057785621969e+05	(-9.54066546597028e+00dB,8.78094453403846e+01°)
2.76694164541086e+05	(-9.52071454161800e+00dB,8.78144506318140e+01°)
2.77332010465118e+05	(-9.50076338485144e+00dB,8.78194445823277e+01°)
2.77971326775863e+05	(-9.48081199664522e+00dB,8.78244272167668e+01°)
2.78612116862911e+05	(-9.46086037796967e+00dB,8.78293985599104e+01°)
2.79254384123668e+05	(-9.44090852979066e+00dB,8.78343586364927e+01°)
2.79898131963370e+05	(-9.42095645306979e+00dB,8.78393074712033e+01°)
2.80543363795105e+05	(-9.40100414876428e+00dB,8.78442450886755e+01°)
2.81190083039827e+05	(-9.38105161782715e+00dB,8.78491715135033e+01°)
2.81838293126378e+05	(-9.36109886120706e+00dB,8.78540867702236e+01°)
2.82487997491504e+05	(-9.34114587984831e+00dB,8.78589908833222e+01°)
2.83139199579871e+05	(-9.32119267469119e+00dB,8.78638838772465e+01°)
2.83791902844088e+05	(-9.30123924667144e+00dB,8.78687657763928e+01°)
2.84446110744724e+05	(-9.28128559672077e+00dB,8.78736366050948e+01°)
2.85101826750323e+05	(-9.26133172576665e+00dB,8.78784963876555e+01°)
2.85759054337427e+05	(-9.24137763473225e+00dB,8.78833451483162e+01°)
2.86417796990590e+05	(-9.22142332453678e+00dB,8.78881829112836e+01°)
2.87078058202401e+05	(-9.20146879609497e+00dB,8.78930097006974e+01°)
2.87739841473498e+05	(-9.18151405031771e+00dB,8.78978255406677e+01°)
2.88403150312592e+05	(-9.16155908811148e+00dB,8.79026304552435e+01°)
2.89067988236479e+05	(-9.14160391037888e+00dB,8.79074244684325e+01°)
2.89734358770063e+05	(-9.12164851801824e+00dB,8.79122076041856e+01°)
2.90402265446376e+05	(-9.10169291192389e+00dB,8.79169798864175e+01°)
2.91071711806591e+05	(-9.08173709298598e+00dB,8.79217413389849e+01°)
2.91742701400047e+05	(-9.06178106209075e+00dB,8.79264919857015e+01°)
2.92415237784264e+05	(-9.04182482012020e+00dB,8.79312318503324e+01°)
2.93089324524962e+05	(-9.02186836795252e+00dB,8.79359609565941e+01°)
2.93764965196083e+05	(-9.00191170646172e+00dB,8.79406793281590e+01°)
2.94442163379806e+05	(-8.98195483651784e+00dB,8.79453869886436e+01°)
2.95120922666568e+05	(-8.96199775898696e+00dB,8.79500839616262e+01°)
2.95801246655084e+05	(-8.94204047473121e+00dB,8.79547702706265e+01°)
2.96483138952363e+05	(-8.92208298460869e+00dB,8.79594459391278e+01°)
2.97166603173732e+05	(-8.90212528947356e+00dB,8.79641109905596e+01°)
2.97851642942848e+05	(-8.88216739017615e+00dB,8.79687654483030e+01°)
2.98538261891725e+05	(-8.86220928756283e+00dB,8.79734093357037e+01°)
2.99226463660747e+05	(-8.84225098247595e+00dB,8.79780426760374e+01°)
2.99916251898693e+05	(-8.82229247575418e+00dB,8.79826654925575e+01°)
3.00607630262751e+05	(-8.80233376823212e+00dB,8.79872778084535e+01°)
3.01300602418540e+05	(-8.78237486074059e+00dB,8.79918796468737e+01°)
3.01995172040129e+05	(-8.76241575410666e+00dB,8.79964710309183e+01°)
3.02691342810058e+05	(-8.74245644915350e+00dB,8.80010519836437e+01°)
3.03389118419354e+05	(-8.72249694670035e+00dB,8.80056225280556e+01°)
3.04088502567555e+05	(-8.70253724756282e+00dB,8.80101826871137e+01°)
3.04789498962725e+05	(-8.68257735255262e+00dB,8.80147324837344e+01°)
3.05492111321478e+05	(-8.66261726247771e+00dB,8.80192719407799e+01°)
3.06196343368994e+05	(-8.64265697814241e+00dB,8.80238010810755e+01°)
3.06902198839042e+05	(-8.62269650034706e+00dB,8.80283199273893e+01°)
3.07609681473997e+05	(-8.60273582988849e+00dB,8.80328285024546e+01°)
3.08318795024862e+05	(-8.58277496755962e+00dB,8.80373268289521e+01°)
3.09029543251285e+05	(-8.56281391414990e+00dB,8.80418149295104e+01°)
3.09741929921584e+05	(-8.54285267044481e+00dB,8.80462928267222e+01°)
3.10455958812761e+05	(-8.52289123722637e+00dB,8.80507605431327e+01°)
3.11171633710527e+05	(-8.50292961527284e+00dB,8.80552181012358e+01°)
3.11888958409319e+05	(-8.48296780535882e+00dB,8.80596655234798e+01°)
3.12607936712321e+05	(-8.46300580825534e+00dB,8.80641028322707e+01°)
3.13328572431483e+05	(-8.44304362472966e+00dB,8.80685300499680e+01°)
3.14050869387546e+05	(-8.42308125554566e+00dB,8.80729471988830e+01°)
3.14774831410056e+05	(-8.40311870146342e+00dB,8.80773543012841e+01°)
3.15500462337387e+05	(-8.38315596323947e+00dB,8.80817513793911e+01°)
3.16227766016762e+05	(-8.36319304162685e+00dB,8.80861384553798e+01°)
3.16956746304273e+05	(-8.34322993737493e+00dB,8.80905155513797e+01°)
3.17687407064901e+05	(-8.32326665122968e+00dB,8.80948826894785e+01°)
3.18419752172536e+05	(-8.30330318393339e+00dB,8.80992398917125e+01°)
3.19153785509999e+05	(-8.28333953622494e+00dB,8.81035871800768e+01°)
3.19889510969063e+05	(-8.26337570883957e+00dB,8.81079245765209e+01°)
3.20626932450469e+05	(-8.24341170250921e+00dB,8.81122521029474e+01°)
3.21366053863954e+05	(-8.22344751796206e+00dB,8.81165697812091e+01°)
3.22106879128266e+05	(-8.20348315592313e+00dB,8.81208776331301e+01°)
3.22849412171186e+05	(-8.18351861711378e+00dB,8.81251756804696e+01°)
3.23593656929550e+05	(-8.16355390225202e+00dB,8.81294639449608e+01°)
3.24339617349271e+05	(-8.14358901205234e+00dB,8.81337424482721e+01°)
3.25087297385356e+05	(-8.12362394722586e+00dB,8.81380112120389e+01°)
3.25836701001930e+05	(-8.10365870848032e+00dB,8.81422702578547e+01°)
3.26587832172257e+05	(-8.08369329652008e+00dB,8.81465196072648e+01°)
3.27340694878759e+05	(-8.06372771204600e+00dB,8.81507592817632e+01°)
3.28095293113040e+05	(-8.04376195575570e+00dB,8.81549893028112e+01°)
3.28851630875904e+05	(-8.02379602834334e+00dB,8.81592096918155e+01°)
3.29609712177378e+05	(-8.00382993049985e+00dB,8.81634204701468e+01°)
3.30369541036735e+05	(-7.98386366291271e+00dB,8.81676216591249e+01°)
3.31131121482511e+05	(-7.96389722626615e+00dB,8.81718132800264e+01°)
3.31894457552530e+05	(-7.94393062124106e+00dB,8.81759953540867e+01°)
3.32659553293924e+05	(-7.92396384851505e+00dB,8.81801679024978e+01°)
3.33426412763154e+05	(-7.90399690876245e+00dB,8.81843309464038e+01°)
3.34195040026034e+05	(-7.88402980265427e+00dB,8.81884845069074e+01°)
3.34965439157747e+05	(-7.86406253085838e+00dB,8.81926286050657e+01°)
3.35737614242874e+05	(-7.84409509403917e+00dB,8.81967632618940e+01°)
3.36511569375409e+05	(-7.82412749285804e+00dB,8.82008884983623e+01°)
3.37287308658787e+05	(-7.80415972797301e+00dB,8.82050043353998e+01°)
3.38064836205900e+05	(-7.78419180003900e+00dB,8.82091107938885e+01°)
3.38844156139121e+05	(-7.76422370970760e+00dB,8.82132078946639e+01°)
3.39625272590326e+05	(-7.74425545762730e+00dB,8.82172956585328e+01°)
3.40408189700919e+05	(-7.72428704444333e+00dB,8.82213741062391e+01°)
3.41192911621846e+05	(-7.70431847079789e+00dB,8.82254432584948e+01°)
3.41979442513626e+05	(-7.68434973732984e+00dB,8.82295031359691e+01°)
3.42767786546367e+05	(-7.66438084467504e+00dB,8.82335537592820e+01°)
3.43557947899791e+05	(-7.64441179346616e+00dB,8.82375951490186e+01°)
3.44349930763255e+05	(-7.62444258433274e+00dB,8.82416273257106e+01°)
3.45143739335773e+05	(-7.60447321790126e+00dB,8.82456503098579e+01°)
3.45939377826038e+05	(-7.58450369479498e+00dB,8.82496641219081e+01°)
3.46736850452448e+05	(-7.56453401563422e+00dB,8.82536687822692e+01°)
3.47536161443122e+05	(-7.54456418103605e+00dB,8.82576643113138e+01°)
3.48337315035927e+05	(-7.52459419161470e+00dB,8.82616507293549e+01°)
3.49140315478501e+05	(-7.50462404798116e+00dB,8.82656280566836e+01°)
3.49945167028272e+05	(-7.48465375074341e+00dB,8.82695963135306e+01°)
3.50751873952483e+05	(-7.46468330050643e+00dB,8.82735555200944e+01°)
3.51560440528213e+05	(-7.44471269787218e+00dB,8.82775056965292e+01°)
3.52370871042402e+05	(-7.42474194343953e+00dB,8.82814468629439e+01°)
3.53183169791871e+05	(-7.40477103780445e+00dB,8.82853790394105e+01°)
3.53997341083349e+05	(-7.38479998155990e+00dB,8.82893022459548e+01°)
3.54813389233489e+05	(-7.36482877529578e+00dB,8.82932165025546e+01°)
3.55631318568899e+05	(-7.34485741959910e+00dB,8.82971218291622e+01°)
3.56451133426158e+05	(-7.32488591505387e+00dB,8.83010182456742e+01°)
3.57272838151842e+05	(-7.30491426224118e+00dB,8.83049057719513e+01°)
3.58096437102549e+05	(-7.28494246173913e+00dB,8.83087844278060e+01°)
3.58921934644918e+05	(-7.26497051412300e+00dB,8.83126542330129e+01°)
3.59749335155655e+05	(-7.24499841996501e+00dB,8.83165152073110e+01°)
3.60578643021555e+05	(-7.22502617983453e+00dB,8.83203673703896e+01°)
3.61409862639525e+05	(-7.20505379429808e+00dB,8.83242107418970e+01°)
3.62242998416611e+05	(-7.18508126391925e+00dB,8.83280453414442e+01°)
3.63078054770013e+05	(-7.16510858925873e+00dB,8.83318711885998e+01°)
3.63915036127119e+05	(-7.14513577087440e+00dB,8.83356883028845e+01°)
3.64753946925519e+05	(-7.12516280932127e+00dB,8.83394967037901e+01°)
3.65594791613036e+05	(-7.10518970515144e+00dB,8.83432964107566e+01°)
3.66437574647744e+05	(-7.08521645891425e+00dB,8.83470874431850e+01°)
3.67282300497995e+05	(-7.06524307115618e+00dB,8.83508698204395e+01°)
3.68128973642442e+05	(-7.04526954242090e+00dB,8.83546435618419e+01°)
3.68977598570060e+05	(-7.02529587324923e+00dB,8.83584086866682e+01°)
3.69828179780176e+05	(-7.00532206417931e+00dB,8.83621652141575e+01°)
3.70680721782486e+05	(-6.98534811574634e+00dB,8.83659131635103e+01°)
3.71535229097082e+05	(-6.96537402848287e+00dB,8.83696525538824e+01°)
3.72391706254478e+05	(-6.94539980291858e+00dB,8.83733834043899e+01°)
3.73250157795629e+05	(-6.92542543958050e+00dB,8.83771057341126e+01°)
3.74110588271962e+05	(-6.90545093899281e+00dB,8.83808195620807e+01°)
3.74973002245392e+05	(-6.88547630167704e+00dB,8.83845249072945e+01°)
