Freq.	V(4,3)/V(A)
1.41579377995669e+06	(3.33777631039177e+00dB,-4.32877658529046e-01°)
1.41905752168870e+06	(3.33819529452700e+00dB,-4.33996598798991e-01°)
1.42232878712243e+06	(3.33861623280678e+00dB,-4.35118045237339e-01°)
1.42560759360180e+06	(3.33903913444027e+00dB,-4.36242005239794e-01°)
1.42889395851071e+06	(3.33946400868093e+00dB,-4.37368486227396e-01°)
1.43218789927315e+06	(3.33989086482669e+00dB,-4.38497495645893e-01°)
1.43548943335326e+06	(3.34031971222023e+00dB,-4.39629040966139e-01°)
1.43879857825545e+06	(3.34075056024918e+00dB,-4.40763129681258e-01°)
1.44211535152447e+06	(3.34118341834635e+00dB,-4.41899769307346e-01°)
1.44543977074553e+06	(3.34161829598993e+00dB,-4.43038967390515e-01°)
1.44877185354436e+06	(3.34205520270377e+00dB,-4.44180731493418e-01°)
1.45211161758734e+06	(3.34249414805758e+00dB,-4.45325069207776e-01°)
1.45545908058156e+06	(3.34293514166710e+00dB,-4.46471988152083e-01°)
1.45881426027495e+06	(3.34337819319447e+00dB,-4.47621495965609e-01°)
1.46217717445632e+06	(3.34382331234832e+00dB,-4.48773600309739e-01°)
1.46554784095551e+06	(3.34427050888411e+00dB,-4.49928308881907e-01°)
1.46892627764346e+06	(3.34471979260426e+00dB,-4.51085629392914e-01°)
1.47231250243231e+06	(3.34517117335851e+00dB,-4.52245569589090e-01°)
1.47570653327549e+06	(3.34562466104405e+00dB,-4.53408137230827e-01°)
1.47910838816780e+06	(3.34608026560582e+00dB,-4.54573340115081e-01°)
1.48251808514554e+06	(3.34653799703671e+00dB,-4.55741186056198e-01°)
1.48593564228660e+06	(3.34699786537784e+00dB,-4.56911682901026e-01°)
1.48936107771050e+06	(3.34745988071878e+00dB,-4.58084838515220e-01°)
1.49279440957858e+06	(3.34792405319779e+00dB,-4.59260660797685e-01°)
1.49623565609402e+06	(3.34839039300208e+00dB,-4.60439157669783e-01°)
1.49968483550196e+06	(3.34885891036804e+00dB,-4.61620337078634e-01°)
1.50314196608961e+06	(3.34932961558151e+00dB,-4.62804207000046e-01°)
1.50660706618633e+06	(3.34980251897800e+00dB,-4.63990775432770e-01°)
1.51008015416373e+06	(3.35027763094296e+00dB,-4.65180050409983e-01°)
1.51356124843579e+06	(3.35075496191204e+00dB,-4.66372039979191e-01°)
1.51705036745892e+06	(3.35123452237130e+00dB,-4.67566752227892e-01°)
1.52054752973208e+06	(3.35171632285751e+00dB,-4.68764195265378e-01°)
1.52405275379687e+06	(3.35220037395841e+00dB,-4.69964377224282e-01°)
1.52756605823765e+06	(3.35268668631294e+00dB,-4.71167306269363e-01°)
1.53108746168161e+06	(3.35317527061147e+00dB,-4.72372990591335e-01°)
1.53461698279887e+06	(3.35366613759613e+00dB,-4.73581438411174e-01°)
1.53815464030261e+06	(3.35415929806103e+00dB,-4.74792657975298e-01°)
1.54170045294913e+06	(3.35465476285254e+00dB,-4.76006657556354e-01°)
1.54525443953799e+06	(3.35515254286951e+00dB,-4.77223445457508e-01°)
1.54881661891205e+06	(3.35565264906362e+00dB,-4.78443030011408e-01°)
1.55238700995765e+06	(3.35615509243956e+00dB,-4.79665419575990e-01°)
1.55596563160464e+06	(3.35665988405535e+00dB,-4.80890622539024e-01°)
1.55955250282652e+06	(3.35716703502258e+00dB,-4.82118647318863e-01°)
1.56314764264052e+06	(3.35767655650672e+00dB,-4.83349502362763e-01°)
1.56675107010771e+06	(3.35818845972737e+00dB,-4.84583196137522e-01°)
1.57036280433312e+06	(3.35870275595851e+00dB,-4.85819737154142e-01°)
1.57398286446578e+06	(3.35921945652883e+00dB,-4.87059133943614e-01°)
1.57761126969891e+06	(3.35973857282195e+00dB,-4.88301395065721e-01°)
1.58124803926994e+06	(3.36026011627674e+00dB,-4.89546529118969e-01°)
1.58489319246067e+06	(3.36078409838762e+00dB,-4.90794544715992e-01°)
1.58854674859734e+06	(3.36131053070477e+00dB,-4.92045450513807e-01°)
1.59220872705073e+06	(3.36183942483445e+00dB,-4.93299255195118e-01°)
1.59587914723629e+06	(3.36237079243931e+00dB,-4.94555967470137e-01°)
1.59955802861422e+06	(3.36290464523868e+00dB,-4.95815596077884e-01°)
1.60324539068960e+06	(3.36344099500878e+00dB,-4.97078149791078e-01°)
1.60694125301243e+06	(3.36397985358309e+00dB,-4.98343637419247e-01°)
1.61064563517782e+06	(3.36452123285262e+00dB,-4.99612067792494e-01°)
1.61435855682604e+06	(3.36506514476620e+00dB,-5.00883449775972e-01°)
1.61808003764262e+06	(3.36561160133078e+00dB,-5.02157792266019e-01°)
1.62181009735848e+06	(3.36616061461170e+00dB,-5.03435104190990e-01°)
1.62554875575003e+06	(3.36671219673303e+00dB,-5.04715394508747e-01°)
1.62929603263927e+06	(3.36726635987783e+00dB,-5.05998672211753e-01°)
1.63305194789388e+06	(3.36782311628850e+00dB,-5.07284946320078e-01°)
1.63681652142735e+06	(3.36838247826701e+00dB,-5.08574225890883e-01°)
1.64058977319908e+06	(3.36894445817528e+00dB,-5.09866520008625e-01°)
1.64437172321447e+06	(3.36950906843546e+00dB,-5.11161837792809e-01°)
1.64816239152505e+06	(3.37007632153020e+00dB,-5.12460188395459e-01°)
1.65196179822856e+06	(3.37064623000303e+00dB,-5.13761581002227e-01°)
1.65576996346907e+06	(3.37121880645860e+00dB,-5.15066024825406e-01°)
1.65958690743710e+06	(3.37179406356306e+00dB,-5.16373529119341e-01°)
1.66341265036971e+06	(3.37237201404431e+00dB,-5.17684103166624e-01°)
1.66724721255060e+06	(3.37295267069237e+00dB,-5.18997756282895e-01°)
1.67109061431024e+06	(3.37353604635969e+00dB,-5.20314497814395e-01°)
1.67494287602597e+06	(3.37412215396142e+00dB,-5.21634337151798e-01°)
1.67880401812209e+06	(3.37471100647581e+00dB,-5.22957283708524e-01°)
1.68267406107000e+06	(3.37530261694448e+00dB,-5.24283346935897e-01°)
1.68655302538827e+06	(3.37589699847276e+00dB,-5.25612536322349e-01°)
1.69044093164279e+06	(3.37649416423000e+00dB,-5.26944861385998e-01°)
1.69433780044686e+06	(3.37709412744997e+00dB,-5.28280331681970e-01°)
1.69824365246127e+06	(3.37769690143107e+00dB,-5.29618956800618e-01°)
1.70215850839448e+06	(3.37830249953680e+00dB,-5.30960746367168e-01°)
1.70608238900265e+06	(3.37891093519598e+00dB,-5.32305710040734e-01°)
1.71001531508981e+06	(3.37952222190315e+00dB,-5.33653857515216e-01°)
1.71395730750795e+06	(3.38013637321889e+00dB,-5.35005198526850e-01°)
1.71790838715711e+06	(3.38075340277018e+00dB,-5.36359742836725e-01°)
1.72186857498553e+06	(3.38137332425072e+00dB,-5.37717500246886e-01°)
1.72583789198972e+06	(3.38199615142126e+00dB,-5.39078480599037e-01°)
1.72981635921462e+06	(3.38262189810999e+00dB,-5.40442693768227e-01°)
1.73380399775365e+06	(3.38325057821287e+00dB,-5.41810149664714e-01°)
1.73780082874889e+06	(3.38388220569396e+00dB,-5.43180858236427e-01°)
1.74180687339113e+06	(3.38451679458580e+00dB,-5.44554829468596e-01°)
1.74582215292002e+06	(3.38515435898976e+00dB,-5.45932073384617e-01°)
1.74984668862417e+06	(3.38579491307637e+00dB,-5.47312600042578e-01°)
1.75388050184127e+06	(3.38643847108572e+00dB,-5.48696419543915e-01°)
1.75792361395820e+06	(3.38708504732781e+00dB,-5.50083542015657e-01°)
1.76197604641114e+06	(3.38773465618285e+00dB,-5.51473977636999e-01°)
1.76603782068567e+06	(3.38838731210174e+00dB,-5.52867736618120e-01°)
1.77010895831693e+06	(3.38904302960633e+00dB,-5.54264829207853e-01°)
1.77418948088967e+06	(3.38970182328986e+00dB,-5.55665265692099e-01°)
1.77827941003842e+06	(3.39036370781729e+00dB,-5.57069056400214e-01°)
1.78237876744759e+06	(3.39102869792569e+00dB,-5.58476211694962e-01°)
1.78648757485155e+06	(3.39169680842460e+00dB,-5.59886741984694e-01°)
1.79060585403479e+06	(3.39236805419646e+00dB,-5.61300657709285e-01°)
1.79473362683202e+06	(3.39304245019687e+00dB,-5.62717969360949e-01°)
1.79887091512828e+06	(3.39372001145515e+00dB,-5.64138687453078e-01°)
1.80301774085906e+06	(3.39440075307455e+00dB,-5.65562822556555e-01°)
1.80717412601042e+06	(3.39508469023274e+00dB,-5.66990385275739e-01°)
1.81134009261909e+06	(3.39577183818216e+00dB,-5.68421386253829e-01°)
1.81551566277263e+06	(3.39646221225042e+00dB,-5.69855836172976e-01°)
1.81970085860947e+06	(3.39715582784070e+00dB,-5.71293745767691e-01°)
1.82389570231913e+06	(3.39785270043214e+00dB,-5.72735125796723e-01°)
1.82810021614223e+06	(3.39855284558022e+00dB,-5.74179987076680e-01°)
1.83231442237070e+06	(3.39925627891717e+00dB,-5.75628340456517e-01°)
1.83653834334783e+06	(3.39996301615239e+00dB,-5.77080196826278e-01°)
1.84077200146844e+06	(3.40067307307286e+00dB,-5.78535567121296e-01°)
1.84501541917896e+06	(3.40138646554346e+00dB,-5.79994462323985e-01°)
1.84926861897756e+06	(3.40210320950753e+00dB,-5.81456893449849e-01°)
1.85353162341429e+06	(3.40282332098714e+00dB,-5.82922871561992e-01°)
1.85780445509118e+06	(3.40354681608356e+00dB,-5.84392407766835e-01°)
1.86208713666234e+06	(3.40427371097771e+00dB,-5.85865513216890e-01°)
1.86637969083415e+06	(3.40500402193054e+00dB,-5.87342199099853e-01°)
1.87068214036527e+06	(3.40573776528341e+00dB,-5.88822476655820e-01°)
1.87499450806689e+06	(3.40647495745861e+00dB,-5.90306357165918e-01°)
1.87931681680274e+06	(3.40721561495972e+00dB,-5.91793851955557e-01°)
1.88364908948927e+06	(3.40795975437205e+00dB,-5.93284972391284e-01°)
1.88799134909576e+06	(3.40870739236307e+00dB,-5.94779729891686e-01°)
1.89234361864444e+06	(3.40945854568287e+00dB,-5.96278135914144e-01°)
1.89670592121061e+06	(3.41021323116454e+00dB,-5.97780201964084e-01°)
1.90107827992276e+06	(3.41097146572466e+00dB,-5.99285939595496e-01°)
1.90546071796271e+06	(3.41173326636373e+00dB,-6.00795360399515e-01°)
1.90985325856570e+06	(3.41249865016657e+00dB,-6.02308476026185e-01°)
1.91425592502055e+06	(3.41326763430287e+00dB,-6.03825298156833e-01°)
1.91866874066975e+06	(3.41404023602751e+00dB,-6.05345838531698e-01°)
1.92309172890962e+06	(3.41481647268108e+00dB,-6.06870108939078e-01°)
1.92752491319039e+06	(3.41559636169038e+00dB,-6.08398121198723e-01°)
1.93196831701638e+06	(3.41637992056874e+00dB,-6.09929887193980e-01°)
1.93642196394606e+06	(3.41716716691663e+00dB,-6.11465418847121e-01°)
1.94088587759223e+06	(3.41795811842202e+00dB,-6.13004728137726e-01°)
1.94536008162211e+06	(3.41875279286090e+00dB,-6.14547827080718e-01°)
1.94984459975749e+06	(3.41955120809772e+00dB,-6.16094727748802e-01°)
1.95433945577484e+06	(3.42035338208587e+00dB,-6.17645442263901e-01°)
1.95884467350544e+06	(3.42115933286812e+00dB,-6.19199982794012e-01°)
1.96336027683549e+06	(3.42196907857717e+00dB,-6.20758361554867e-01°)
1.96788628970629e+06	(3.42278263743609e+00dB,-6.22320590813602e-01°)
1.97242273611430e+06	(3.42360002775874e+00dB,-6.23886682888936e-01°)
1.97696964011130e+06	(3.42442126795037e+00dB,-6.25456650154270e-01°)
1.98152702580454e+06	(3.42524637650801e+00dB,-6.27030505020138e-01°)
1.98609491735681e+06	(3.42607537202105e+00dB,-6.28608259959201e-01°)
1.99067333898662e+06	(3.42690827317160e+00dB,-6.30189927492691e-01°)
1.99526231496832e+06	(3.42774509873515e+00dB,-6.31775520194200e-01°)
1.99986186963218e+06	(3.42858586758093e+00dB,-6.33365050687806e-01°)
2.00447202736459e+06	(3.42943059867252e+00dB,-6.34958531647975e-01°)
2.00909281260816e+06	(3.43027931106826e+00dB,-6.36555975804960e-01°)
2.01372424986182e+06	(3.43113202392183e+00dB,-6.38157395940872e-01°)
2.01836636368099e+06	(3.43198875648271e+00dB,-6.39762804886330e-01°)
2.02301917867770e+06	(3.43284952809674e+00dB,-6.41372215538016e-01°)
2.02768271952071e+06	(3.43371435820661e+00dB,-6.42985640830881e-01°)
2.03235701093565e+06	(3.43458326635237e+00dB,-6.44603093762938e-01°)
2.03704207770514e+06	(3.43545627217199e+00dB,-6.46224587383523e-01°)
2.04173794466895e+06	(3.43633339540187e+00dB,-6.47850134799074e-01°)
2.04644463672409e+06	(3.43721465587733e+00dB,-6.49479749166838e-01°)
2.05116217882498e+06	(3.43810007353320e+00dB,-6.51113443705993e-01°)
2.05589059598356e+06	(3.43898966840435e+00dB,-6.52751231683944e-01°)
2.06062991326942e+06	(3.43988346062619e+00dB,-6.54393126428067e-01°)
2.06538015580994e+06	(3.44078147043524e+00dB,-6.56039141321916e-01°)
2.07014134879045e+06	(3.44168371816969e+00dB,-6.57689289807528e-01°)
2.07491351745432e+06	(3.44259022426991e+00dB,-6.59343585381195e-01°)
2.07969668710311e+06	(3.44350100927904e+00dB,-6.61002041594433e-01°)
2.08449088309670e+06	(3.44441609384353e+00dB,-6.62664672061174e-01°)
2.08929613085345e+06	(3.44533549871367e+00dB,-6.64331490453153e-01°)
2.09411245585030e+06	(3.44625924474425e+00dB,-6.66002510495267e-01°)
2.09893988362293e+06	(3.44718735289500e+00dB,-6.67677745975295e-01°)
2.10377843976588e+06	(3.44811984423123e+00dB,-6.69357210741341e-01°)
2.10862814993269e+06	(3.44905673992439e+00dB,-6.71040918701847e-01°)
2.11348903983605e+06	(3.44999806125267e+00dB,-6.72728883818261e-01°)
2.11836113524790e+06	(3.45094382960155e+00dB,-6.74421120115978e-01°)
2.12324446199962e+06	(3.45189406646437e+00dB,-6.76117641685645e-01°)
2.12813904598211e+06	(3.45284879344297e+00dB,-6.77818462671355e-01°)
2.13304491314597e+06	(3.45380803224824e+00dB,-6.79523597283413e-01°)
2.13796208950162e+06	(3.45477180470071e+00dB,-6.81233059791798e-01°)
2.14289060111945e+06	(3.45574013273118e+00dB,-6.82946864528177e-01°)
2.14783047412992e+06	(3.45671303838131e+00dB,-6.84665025892605e-01°)
2.15278173472376e+06	(3.45769054380421e+00dB,-6.86387558333694e-01°)
2.15774440915205e+06	(3.45867267126505e+00dB,-6.88114476379795e-01°)
2.16271852372640e+06	(3.45965944314171e+00dB,-6.89845794614942e-01°)
2.16770410481908e+06	(3.46065088192534e+00dB,-6.91581527689831e-01°)
2.17270117886313e+06	(3.46164701022104e+00dB,-6.93321690309474e-01°)
2.17770977235254e+06	(3.46264785074842e+00dB,-6.95066297261218e-01°)
2.18272991184238e+06	(3.46365342634231e+00dB,-6.96815363381545e-01°)
2.18776162394893e+06	(3.46466375995329e+00dB,-6.98568903581441e-01°)
2.19280493534982e+06	(3.46567887464843e+00dB,-7.00326932837912e-01°)
2.19785987278420e+06	(3.46669879361185e+00dB,-7.02089466193936e-01°)
2.20292646305283e+06	(3.46772354014543e+00dB,-7.03856518751624e-01°)
2.20800473301827e+06	(3.46875313766938e+00dB,-7.05628105687613e-01°)
2.21309470960501e+06	(3.46978760972297e+00dB,-7.07404242253637e-01°)
2.21819641979959e+06	(3.47082697996514e+00dB,-7.09184943750006e-01°)
2.22330989065077e+06	(3.47187127217517e+00dB,-7.10970225565476e-01°)
2.22843514926967e+06	(3.47292051025337e+00dB,-7.12760103143166e-01°)
2.23357222282989e+06	(3.47397471822169e+00dB,-7.14554592003675e-01°)
2.23872113856770e+06	(3.47503392022446e+00dB,-7.16353707734635e-01°)
2.24388192378213e+06	(3.47609814052903e+00dB,-7.18157465997876e-01°)
2.24905460583514e+06	(3.47716740352642e+00dB,-7.19965882517586e-01°)
2.25423921215179e+06	(3.47824173373211e+00dB,-7.21778973096706e-01°)
2.25943577022033e+06	(3.47932115578660e+00dB,-7.23596753609157e-01°)
2.26464430759241e+06	(3.48040569445622e+00dB,-7.25419239997292e-01°)
2.26986485188317e+06	(3.48149537463374e+00dB,-7.27246448278409e-01°)
2.27509743077142e+06	(3.48259022133912e+00dB,-7.29078394540771e-01°)
2.28034207199977e+06	(3.48369025972020e+00dB,-7.30915094953301e-01°)
2.28559880337478e+06	(3.48479551505344e+00dB,-7.32756565747050e-01°)
2.29086765276712e+06	(3.48590601274459e+00dB,-7.34602823241430e-01°)
2.29614864811170e+06	(3.48702177832944e+00dB,-7.36453883815309e-01°)
2.30144181740785e+06	(3.48814283747457e+00dB,-7.38309763932446e-01°)
2.30674718871941e+06	(3.48926921597800e+00dB,-7.40170480138146e-01°)
2.31206479017493e+06	(3.49040093977003e+00dB,-7.42036049038049e-01°)
2.31739464996782e+06	(3.49153803491390e+00dB,-7.43906487328666e-01°)
2.32273679635644e+06	(3.49268052760656e+00dB,-7.45781811776323e-01°)
2.32809125766434e+06	(3.49382844417944e+00dB,-7.47662039227016e-01°)
2.33345806228033e+06	(3.49498181109915e+00dB,-7.49547186609860e-01°)
2.33883723865868e+06	(3.49614065496829e+00dB,-7.51437270927962e-01°)
2.34422881531925e+06	(3.49730500252621e+00dB,-7.53332309261823e-01°)
2.34963282084763e+06	(3.49847488064976e+00dB,-7.55232318777899e-01°)
2.35504928389533e+06	(3.49965031635405e+00dB,-7.57137316713736e-01°)
2.36047823317990e+06	(3.50083133679324e+00dB,-7.59047320402018e-01°)
2.36591969748508e+06	(3.50201796926138e+00dB,-7.60962347245092e-01°)
2.37137370566098e+06	(3.50321024119310e+00dB,-7.62882414730082e-01°)
2.37684028662419e+06	(3.50440818016446e+00dB,-7.64807540428795e-01°)
2.38231946935801e+06	(3.50561181389374e+00dB,-7.66737741997600e-01°)
2.38781128291249e+06	(3.50682117024230e+00dB,-7.68673037168742e-01°)
2.39331575640470e+06	(3.50803627721524e+00dB,-7.70613443767011e-01°)
2.39883291901880e+06	(3.50925716296237e+00dB,-7.72558979698268e-01°)
2.40436280000624e+06	(3.51048385577894e+00dB,-7.74509662958075e-01°)
2.40990542868590e+06	(3.51171638410652e+00dB,-7.76465511617145e-01°)
2.41546083444425e+06	(3.51295477653378e+00dB,-7.78426543842649e-01°)
2.42102904673548e+06	(3.51419906179735e+00dB,-7.80392777889105e-01°)
2.42661009508172e+06	(3.51544926878267e+00dB,-7.82364232092360e-01°)
2.43220400907312e+06	(3.51670542652481e+00dB,-7.84340924878031e-01°)
2.43781081836805e+06	(3.51796756420935e+00dB,-7.86322874762278e-01°)
2.44343055269327e+06	(3.51923571117324e+00dB,-7.88310100351796e-01°)
2.44906324184404e+06	(3.52050989690562e+00dB,-7.90302620342767e-01°)
2.45470891568432e+06	(3.52179015104874e+00dB,-7.92300453516257e-01°)
2.46036760414692e+06	(3.52307650339879e+00dB,-7.94303618755681e-01°)
2.46603933723363e+06	(3.52436898390685e+00dB,-7.96312135019926e-01°)
2.47172414501542e+06	(3.52566762267966e+00dB,-7.98326021382168e-01°)
2.47742205763257e+06	(3.52697244998066e+00dB,-8.00345296982934e-01°)
2.48313310529486e+06	(3.52828349623075e+00dB,-8.02369981079981e-01°)
2.48885731828167e+06	(3.52960079200930e+00dB,-8.04400093008021e-01°)
2.49459472694224e+06	(3.53092436805496e+00dB,-8.06435652216015e-01°)
2.50034536169571e+06	(3.53225425526670e+00dB,-8.08476678217795e-01°)
2.50610925303139e+06	(3.53359048470458e+00dB,-8.10523190659797e-01°)
2.51188643150886e+06	(3.53493308759085e+00dB,-8.12575209253115e-01°)
2.51767692775813e+06	(3.53628209531072e+00dB,-8.14632753830791e-01°)
2.52348077247985e+06	(3.53763753941344e+00dB,-8.16695844308855e-01°)
2.52929799644542e+06	(3.53899945161312e+00dB,-8.18764500708647e-01°)
2.53512863049718e+06	(3.54036786378980e+00dB,-8.20838743147968e-01°)
2.54097270554857e+06	(3.54174280799030e+00dB,-8.22918591850051e-01°)
2.54683025258431e+06	(3.54312431642931e+00dB,-8.25004067131062e-01°)
2.55270130266051e+06	(3.54451242149024e+00dB,-8.27095189417572e-01°)
2.55858588690491e+06	(3.54590715572628e+00dB,-8.29191979227840e-01°)
2.56448403651698e+06	(3.54730855186134e+00dB,-8.31294457195391e-01°)
2.57039578276812e+06	(3.54871664279108e+00dB,-8.33402644048993e-01°)
2.57632115700183e+06	(3.55013146158390e+00dB,-8.35516560620431e-01°)
2.58226019063385e+06	(3.55155304148189e+00dB,-8.37636227853236e-01°)
2.58821291515234e+06	(3.55298141590193e+00dB,-8.39761666795231e-01°)
2.59417936211806e+06	(3.55441661843665e+00dB,-8.41892898600297e-01°)
2.60015956316452e+06	(3.55585868285549e+00dB,-8.44029944522985e-01°)
2.60615354999814e+06	(3.55730764310569e+00dB,-8.46172825936194e-01°)
2.61216135439845e+06	(3.55876353331339e+00dB,-8.48321564313647e-01°)
2.61818300821823e+06	(3.56022638778461e+00dB,-8.50476181245382e-01°)
2.62421854338368e+06	(3.56169624100637e+00dB,-8.52636698427271e-01°)
2.63026799189462e+06	(3.56317312764770e+00dB,-8.54803137667321e-01°)
2.63633138582462e+06	(3.56465708256076e+00dB,-8.56975520884500e-01°)
2.64240875732118e+06	(3.56614814078183e+00dB,-8.59153870112509e-01°)
2.64850013860593e+06	(3.56764633753250e+00dB,-8.61338207496963e-01°)
2.65460556197477e+06	(3.56915170822069e+00dB,-8.63528555296215e-01°)
2.66072505979804e+06	(3.57066428844175e+00dB,-8.65724935891839e-01°)
2.66685866452071e+06	(3.57218411397964e+00dB,-8.67927371768675e-01°)
2.67300640866254e+06	(3.57371122080794e+00dB,-8.70135885535605e-01°)
2.67916832481826e+06	(3.57524564509102e+00dB,-8.72350499919664e-01°)
2.68534444565773e+06	(3.57678742318520e+00dB,-8.74571237763320e-01°)
2.69153480392614e+06	(3.57833659163980e+00dB,-8.76798122032523e-01°)
2.69773943244414e+06	(3.57989318719842e+00dB,-8.79031175809197e-01°)
2.70395836410806e+06	(3.58145724679994e+00dB,-8.81270422290752e-01°)
2.71019163189006e+06	(3.58302880757978e+00dB,-8.83515884811845e-01°)
2.71643926883829e+06	(3.58460790687105e+00dB,-8.85767586815152e-01°)
2.72270130807712e+06	(3.58619458220570e+00dB,-8.88025551873381e-01°)
2.72897778280725e+06	(3.58778887131574e+00dB,-8.90289803686030e-01°)
2.73526872630592e+06	(3.58939081213440e+00dB,-8.92560366066899e-01°)
2.74157417192709e+06	(3.59100044279736e+00dB,-8.94837262970588e-01°)
2.74789415310160e+06	(3.59261780164394e+00dB,-8.97120518466619e-01°)
2.75422870333737e+06	(3.59424292721832e+00dB,-8.99410156763192e-01°)
2.76057785621954e+06	(3.59587585827082e+00dB,-9.01706202181350e-01°)
2.76694164541071e+06	(3.59751663375899e+00dB,-9.04008679195175e-01°)
2.77332010465103e+06	(3.59916529284906e+00dB,-9.06317612381674e-01°)
2.77971326775848e+06	(3.60082187491702e+00dB,-9.08633026475785e-01°)
2.78612116862896e+06	(3.60248641954997e+00dB,-9.10954946328707e-01°)
2.79254384123653e+06	(3.60415896654736e+00dB,-9.13283396930042e-01°)
2.79898131963355e+06	(3.60583955592228e+00dB,-9.15618403407678e-01°)
2.80543363795090e+06	(3.60752822790274e+00dB,-9.17959991021692e-01°)
2.81190083039812e+06	(3.60922502293299e+00dB,-9.20308185162844e-01°)
2.81838293126363e+06	(3.61092998167481e+00dB,-9.22663011365467e-01°)
2.82487997491489e+06	(3.61264314500879e+00dB,-9.25024495311959e-01°)
2.83139199579856e+06	(3.61436455403577e+00dB,-9.27392662798244e-01°)
2.83791902844073e+06	(3.61609425007800e+00dB,-9.29767539791310e-01°)
2.84446110744709e+06	(3.61783227468067e+00dB,-9.32149152377812e-01°)
2.85101826750308e+06	(3.61957866961313e+00dB,-9.34537526797322e-01°)
2.85759054337411e+06	(3.62133347687033e+00dB,-9.36932689428174e-01°)
2.86417796990575e+06	(3.62309673867412e+00dB,-9.39334666798517e-01°)
2.87078058202385e+06	(3.62486849747471e+00dB,-9.41743485579352e-01°)
2.87739841473483e+06	(3.62664879595207e+00dB,-9.44159172583355e-01°)
2.88403150312577e+06	(3.62843767701720e+00dB,-9.46581754786968e-01°)
2.89067988236463e+06	(3.63023518381376e+00dB,-9.49011259292937e-01°)
2.89734358770048e+06	(3.63204135971923e+00dB,-9.51447713381032e-01°)
2.90402265446360e+06	(3.63385624834666e+00dB,-9.53891144450632e-01°)
2.91071711806576e+06	(3.63567989354577e+00dB,-9.56341580084820e-01°)
2.91742701400032e+06	(3.63751233940471e+00dB,-9.58799047999297e-01°)
2.92415237784248e+06	(3.63935363025131e+00dB,-9.61263576076362e-01°)
2.93089324524947e+06	(3.64120381065467e+00dB,-9.63735192348927e-01°)
2.93764965196067e+06	(3.64306292542665e+00dB,-9.66213925000236e-01°)
2.94442163379790e+06	(3.64493101962326e+00dB,-9.68699802385309e-01°)
2.95120922666552e+06	(3.64680813854630e+00dB,-9.71192853011769e-01°)
2.95801246655068e+06	(3.64869432774482e+00dB,-9.73693105543507e-01°)
2.96483138952348e+06	(3.65058963301663e+00dB,-9.76200588816923e-01°)
2.97166603173716e+06	(3.65249410040985e+00dB,-9.78715331827676e-01°)
2.97851642942832e+06	(3.65440777622453e+00dB,-9.81237363726072e-01°)
2.98538261891709e+06	(3.65633070701417e+00dB,-9.83766713832453e-01°)
2.99226463660731e+06	(3.65826293958720e+00dB,-9.86303411650129e-01°)
2.99916251898677e+06	(3.66020452100875e+00dB,-9.88847486830081e-01°)
3.00607630262735e+06	(3.66215549860212e+00dB,-9.91398969197970e-01°)
3.01300602418524e+06	(3.66411591995045e+00dB,-9.93957888755515e-01°)
3.01995172040113e+06	(3.66608583289829e+00dB,-9.96524275670628e-01°)
3.02691342810042e+06	(3.66806528555331e+00dB,-9.99098160286905e-01°)
3.03389118419338e+06	(3.67005432628788e+00dB,-1.00167957312460e+00°)
3.04088502567539e+06	(3.67205300374076e+00dB,-1.00426854487373e+00°)
3.04789498962709e+06	(3.67406136681880e+00dB,-1.00686510640719e+00°)
3.05492111321462e+06	(3.67607946469853e+00dB,-1.00946928877500e+00°)
3.06196343368978e+06	(3.67810734682798e+00dB,-1.01208112320654e+00°)
3.06902198839026e+06	(3.68014506292830e+00dB,-1.01470064111677e+00°)
3.07609681473981e+06	(3.68219266299554e+00dB,-1.01732787409026e+00°)
3.08318795024845e+06	(3.68425019730236e+00dB,-1.01996285391228e+00°)
3.09029543251269e+06	(3.68631771639976e+00dB,-1.02260561253803e+00°)
3.09741929921567e+06	(3.68839527111883e+00dB,-1.02525618213316e+00°)
3.10455958812745e+06	(3.69048291257264e+00dB,-1.02791459502632e+00°)
3.11171633710511e+06	(3.69258069215791e+00dB,-1.03058088374281e+00°)
3.11888958409302e+06	(3.69468866155680e+00dB,-1.03325508101755e+00°)
3.12607936712304e+06	(3.69680687273885e+00dB,-1.03593721975006e+00°)
3.13328572431467e+06	(3.69893537796269e+00dB,-1.03862733305359e+00°)
3.14050869387530e+06	(3.70107422977793e+00dB,-1.04132545423628e+00°)
3.14774831410039e+06	(3.70322348102704e+00dB,-1.04403161679063e+00°)
3.15500462337370e+06	(3.70538318484716e+00dB,-1.04674585442441e+00°)
3.16227766016745e+06	(3.70755339467208e+00dB,-1.04946820103482e+00°)
3.16956746304256e+06	(3.70973416423401e+00dB,-1.05219869073191e+00°)
3.17687407064884e+06	(3.71192554756562e+00dB,-1.05493735782087e+00°)
3.18419752172519e+06	(3.71412759900194e+00dB,-1.05768423680330e+00°)
3.19153785509982e+06	(3.71634037318222e+00dB,-1.06043936241259e+00°)
3.19889510969046e+06	(3.71856392505199e+00dB,-1.06320276957393e+00°)
3.20626932450452e+06	(3.72079830986501e+00dB,-1.06597449342238e+00°)
3.21366053863937e+06	(3.72304358318522e+00dB,-1.06875456931335e+00°)
3.22106879128249e+06	(3.72529980088881e+00dB,-1.07154303280804e+00°)
