Freq.	V(A)/I(RDC_AB)
7.37904230128909e+05	(3.37793773016805e+01dB,8.54952276852124e+01°)
7.39605275058046e+05	(3.38014069176037e+01dB,8.54838527314824e+01°)
7.41310241300725e+05	(3.38234463577881e+01dB,8.54724423607935e+01°)
7.43019137896508e+05	(3.38454956719571e+01dB,8.54609964247491e+01°)
7.44731973905795e+05	(3.38675549100988e+01dB,8.54495147740040e+01°)
7.46448758409872e+05	(3.38896241224830e+01dB,8.54379972583508e+01°)
7.48169500510960e+05	(3.39117033596493e+01dB,8.54264437266679e+01°)
7.49894209332261e+05	(3.39337926724177e+01dB,8.54148540268897e+01°)
7.51622894018010e+05	(3.39558921118869e+01dB,8.54032280059622e+01°)
7.53355563733521e+05	(3.39780017294361e+01dB,8.53915655100203e+01°)
7.55092227665237e+05	(3.40001215767256e+01dB,8.53798663841457e+01°)
7.56832895020777e+05	(3.40222517057018e+01dB,8.53681304725130e+01°)
7.58577575028986e+05	(3.40443921685952e+01dB,8.53563576183296e+01°)
7.60326276939984e+05	(3.40665430179266e+01dB,8.53445476638057e+01°)
7.62079010025213e+05	(3.40887043065032e+01dB,8.53327004502265e+01°)
7.63835783577492e+05	(3.41108760874270e+01dB,8.53208158178526e+01°)
7.65596606911057e+05	(3.41330584140910e+01dB,8.53088936059799e+01°)
7.67361489361619e+05	(3.41552513401821e+01dB,8.52969336528474e+01°)
7.69130440286409e+05	(3.41774549196876e+01dB,8.52849357957340e+01°)
7.70903469064229e+05	(3.41996692068911e+01dB,8.52728998709486e+01°)
7.72680585095501e+05	(3.42218942563771e+01dB,8.52608257136413e+01°)
7.74461797802317e+05	(3.42441301230329e+01dB,8.52487131580586e+01°)
7.76247116628489e+05	(3.42663768620520e+01dB,8.52365620373385e+01°)
7.78036551039601e+05	(3.42886345289272e+01dB,8.52243721835952e+01°)
7.79830110523055e+05	(3.43109031794706e+01dB,8.52121434278708e+01°)
7.81627804588126e+05	(3.43331828697957e+01dB,8.51998756001343e+01°)
7.83429642766007e+05	(3.43554736563319e+01dB,8.51875685292891e+01°)
7.85235634609867e+05	(3.43777755958221e+01dB,8.51752220431788e+01°)
7.87045789694893e+05	(3.44000887453254e+01dB,8.51628359685219e+01°)
7.88860117618348e+05	(3.44224131622172e+01dB,8.51504101308916e+01°)
7.90678627999618e+05	(3.44447489041960e+01dB,8.51379443549023e+01°)
7.92501330480265e+05	(3.44670960292804e+01dB,8.51254384638418e+01°)
7.94328234724074e+05	(3.44894545958181e+01dB,8.51128922800469e+01°)
7.96159350417111e+05	(3.45118246624729e+01dB,8.51003056246183e+01°)
7.97994687267768e+05	(3.45342062882467e+01dB,8.50876783175182e+01°)
7.99834255006819e+05	(3.45565995324696e+01dB,8.50750101776186e+01°)
8.01678063387469e+05	(3.45790044547993e+01dB,8.50623010225173e+01°)
8.03526122185407e+05	(3.46014211152351e+01dB,8.50495506687102e+01°)
8.05378441198856e+05	(3.46238495741081e+01dB,8.50367589315058e+01°)
8.07235030248627e+05	(3.46462898920934e+01dB,8.50239256249645e+01°)
8.09095899178170e+05	(3.46687421301984e+01dB,8.50110505620054e+01°)
8.10961057853628e+05	(3.46912063497893e+01dB,8.49981335543000e+01°)
8.12830516163886e+05	(3.47136826125606e+01dB,8.49851744123046e+01°)
8.14704284020626e+05	(3.47361709805625e+01dB,8.49721729451942e+01°)
8.16582371358378e+05	(3.47586715161994e+01dB,8.49591289609510e+01°)
8.18464788134575e+05	(3.47811842822239e+01dB,8.49460422662790e+01°)
8.20351544329603e+05	(3.48037093417392e+01dB,8.49329126666419e+01°)
8.22242649946855e+05	(3.48262467582118e+01dB,8.49197399661794e+01°)
8.24138115012786e+05	(3.48487965954666e+01dB,8.49065239677744e+01°)
8.26037949576962e+05	(3.48713589176837e+01dB,8.48932644729803e+01°)
8.27942163712117e+05	(3.48939337894178e+01dB,8.48799612820696e+01°)
8.29850767514205e+05	(3.49165212755824e+01dB,8.48666141940191e+01°)
8.31763771102453e+05	(3.49391214414596e+01dB,8.48532230064061e+01°)
8.33681184619415e+05	(3.49617343527064e+01dB,8.48397875154918e+01°)
8.35603018231029e+05	(3.49843600753461e+01dB,8.48263075161745e+01°)
8.37529282126663e+05	(3.50069986757888e+01dB,8.48127828020236e+01°)
8.39459986519177e+05	(3.50296502208181e+01dB,8.47992131651997e+01°)
8.41395141644974e+05	(3.50523147775887e+01dB,8.47855983964266e+01°)
8.43334757764054e+05	(3.50749924136567e+01dB,8.47719382851595e+01°)
8.45278845160068e+05	(3.50976831969510e+01dB,8.47582326192875e+01°)
8.47227414140374e+05	(3.51203871957939e+01dB,8.47444811853811e+01°)
8.49180475036090e+05	(3.51431044788959e+01dB,8.47306837684980e+01°)
8.51138038202153e+05	(3.51658351153616e+01dB,8.47168401522754e+01°)
8.53100114017365e+05	(3.51885791746946e+01dB,8.47029501189325e+01°)
8.55066712884458e+05	(3.52113367267976e+01dB,8.46890134491467e+01°)
8.57037845230144e+05	(3.52341078419686e+01dB,8.46750299221349e+01°)
8.59013521505170e+05	(3.52568925909173e+01dB,8.46609993156019e+01°)
8.60993752184374e+05	(3.52796910447474e+01dB,8.46469214057227e+01°)
8.62978547766743e+05	(3.53025032749917e+01dB,8.46327959672181e+01°)
8.64967918775465e+05	(3.53253293535795e+01dB,8.46186227732016e+01°)
8.66961875757988e+05	(3.53481693528591e+01dB,8.46044015952001e+01°)
8.68960429286073e+05	(3.53710233456025e+01dB,8.45901322032750e+01°)
8.70963589955851e+05	(3.53938914049872e+01dB,8.45758143658097e+01°)
8.72971368387881e+05	(3.54167736046303e+01dB,8.45614478496805e+01°)
8.74983775227205e+05	(3.54396700185661e+01dB,8.45470324200638e+01°)
8.77000821143403e+05	(3.54625807212589e+01dB,8.45325678405407e+01°)
8.79022516830652e+05	(3.54855057876110e+01dB,8.45180538731576e+01°)
8.81048873007782e+05	(3.55084452929441e+01dB,8.45034902781195e+01°)
8.83079900418330e+05	(3.55313993130358e+01dB,8.44888768141369e+01°)
8.85115609830602e+05	(3.55543679240927e+01dB,8.44742132381501e+01°)
8.87156012037727e+05	(3.55773512027655e+01dB,8.44594993053811e+01°)
8.89201117857713e+05	(3.56003492261542e+01dB,8.44447347694203e+01°)
8.91250938133510e+05	(3.56233620718137e+01dB,8.44299193820913e+01°)
8.93305483733059e+05	(3.56463898177401e+01dB,8.44150528934879e+01°)
8.95364765549357e+05	(3.56694325423919e+01dB,8.44001350518892e+01°)
8.97428794500511e+05	(3.56924903246836e+01dB,8.43851656039144e+01°)
8.99497581529798e+05	(3.57155632439944e+01dB,8.43701442942571e+01°)
9.01571137605719e+05	(3.57386513801666e+01dB,8.43550708659466e+01°)
9.03649473722063e+05	(3.57617548135105e+01dB,8.43399450600892e+01°)
9.05732600897960e+05	(3.57848736248051e+01dB,8.43247666159426e+01°)
9.07820530177946e+05	(3.58080078953119e+01dB,8.43095352710597e+01°)
9.09913272632011e+05	(3.58311577067606e+01dB,8.42942507609120e+01°)
9.12010839355668e+05	(3.58543231413653e+01dB,8.42789128192380e+01°)
9.14113241470008e+05	(3.58775042818281e+01dB,8.42635211778438e+01°)
9.16220490121757e+05	(3.59007012113329e+01dB,8.42480755665678e+01°)
9.18332596483338e+05	(3.59239140135598e+01dB,8.42325757133364e+01°)
9.20449571752927e+05	(3.59471427726773e+01dB,8.42170213441285e+01°)
9.22571427154519e+05	(3.59703875733551e+01dB,8.42014121829385e+01°)
9.24698173937978e+05	(3.59936485007694e+01dB,8.41857479517807e+01°)
9.26829823379104e+05	(3.60169256405865e+01dB,8.41700283706157e+01°)
9.28966386779690e+05	(3.60402190789955e+01dB,8.41542531574544e+01°)
9.31107875467584e+05	(3.60635289026854e+01dB,8.41384220281514e+01°)
9.33254300796743e+05	(3.60868551988753e+01dB,8.41225346966348e+01°)
9.35405674147304e+05	(3.61101980552818e+01dB,8.41065908746063e+01°)
9.37562006925632e+05	(3.61335575601618e+01dB,8.40905902717803e+01°)
9.39723310564389e+05	(3.61569338022897e+01dB,8.40745325956572e+01°)
9.41889596522591e+05	(3.61803268709695e+01dB,8.40584175516154e+01°)
9.44060876285673e+05	(3.62037368560454e+01dB,8.40422448429672e+01°)
9.46237161365542e+05	(3.62271638478894e+01dB,8.40260141706884e+01°)
9.48418463300645e+05	(3.62506079374173e+01dB,8.40097252336442e+01°)
9.50604793656029e+05	(3.62740692160903e+01dB,8.39933777284423e+01°)
9.52796164023399e+05	(3.62975477759184e+01dB,8.39769713495061e+01°)
9.54992586021182e+05	(3.63210437094623e+01dB,8.39605057889354e+01°)
9.57194071294590e+05	(3.63445571098389e+01dB,8.39439807365314e+01°)
9.59400631515678e+05	(3.63680880707236e+01dB,8.39273958798349e+01°)
9.61612278383409e+05	(3.63916366863605e+01dB,8.39107509040022e+01°)
9.63829023623714e+05	(3.64152030515553e+01dB,8.38940454919240e+01°)
9.66050878989556e+05	(3.64387872616845e+01dB,8.38772793240166e+01°)
9.68277856260992e+05	(3.64623894127120e+01dB,8.38604520783722e+01°)
9.70509967245231e+05	(3.64860096011690e+01dB,8.38435634306333e+01°)
9.72747223776706e+05	(3.65096479241720e+01dB,8.38266130540123e+01°)
9.74989637717127e+05	(3.65333044794342e+01dB,8.38096006192428e+01°)
9.77237220955550e+05	(3.65569793652519e+01dB,8.37925257946177e+01°)
9.79489985408438e+05	(3.65806726805235e+01dB,8.37753882458312e+01°)
9.81747943019723e+05	(3.66043845247476e+01dB,8.37581876361355e+01°)
9.84011105760872e+05	(3.66281149980214e+01dB,8.37409236261554e+01°)
9.86279485630948e+05	(3.66518642010603e+01dB,8.37235958739831e+01°)
9.88553094656675e+05	(3.66756322351891e+01dB,8.37062040350758e+01°)
9.90831944892503e+05	(3.66994192023458e+01dB,8.36887477622046e+01°)
9.93116048420669e+05	(3.67232252051024e+01dB,8.36712267055863e+01°)
9.95405417351261e+05	(3.67470503466493e+01dB,8.36536405127087e+01°)
9.97700063822287e+05	(3.67708947308086e+01dB,8.36359888283031e+01°)
9.99999999999733e+05	(3.67947584620387e+01dB,8.36182712944465e+01°)
1.00230523807763e+06	(3.68186416454431e+01dB,8.36004875503450e+01°)
1.00461579027813e+06	(3.68425443867669e+01dB,8.35826372325437e+01°)
1.00693166885154e+06	(3.68664667924040e+01dB,8.35647199747028e+01°)
1.00925288607641e+06	(3.68904089694044e+01dB,8.35467354076397e+01°)
1.01157945425963e+06	(3.69143710254774e+01dB,8.35286831592344e+01°)
1.01391138573641e+06	(3.69383530689950e+01dB,8.35105628546285e+01°)
1.01624869287042e+06	(3.69623552090025e+01dB,8.34923741159200e+01°)
1.01859138805384e+06	(3.69863775552065e+01dB,8.34741165622013e+01°)
1.02093948370741e+06	(3.70104202180095e+01dB,8.34557898097377e+01°)
1.02329299228048e+06	(3.70344833084880e+01dB,8.34373934716622e+01°)
1.02565192625113e+06	(3.70585669384021e+01dB,8.34189271581071e+01°)
1.02801629812620e+06	(3.70826712202179e+01dB,8.34003904760654e+01°)
1.03038612044134e+06	(3.71067962670877e+01dB,8.33817830295296e+01°)
1.03276140576112e+06	(3.71309421928773e+01dB,8.33631044192737e+01°)
1.03514216667907e+06	(3.71551091121591e+01dB,8.33443542429584e+01°)
1.03752841581773e+06	(3.71792971402106e+01dB,8.33255320949551e+01°)
1.03992016582878e+06	(3.72035063930408e+01dB,8.33066375665243e+01°)
1.04231742939302e+06	(3.72277369873799e+01dB,8.32876702455906e+01°)
1.04472021922052e+06	(3.72519890406809e+01dB,8.32686297168316e+01°)
1.04712854805062e+06	(3.72762626711405e+01dB,8.32495155615104e+01°)
1.04954242865204e+06	(3.73005579976926e+01dB,8.32303273576088e+01°)
1.05196187382294e+06	(3.73248751400186e+01dB,8.32110646797321e+01°)
1.05438689639098e+06	(3.73492142185534e+01dB,8.31917270989359e+01°)
1.05681750921338e+06	(3.73735753544798e+01dB,8.31723141829476e+01°)
1.05925372517700e+06	(3.73979586697599e+01dB,8.31528254959422e+01°)
1.06169555719844e+06	(3.74223642871071e+01dB,8.31332605984794e+01°)
1.06414301822403e+06	(3.74467923300210e+01dB,8.31136190476973e+01°)
1.06659612122997e+06	(3.74712429227785e+01dB,8.30939003970327e+01°)
1.06905487922237e+06	(3.74957161904361e+01dB,8.30741041962727e+01°)
1.07151930523732e+06	(3.75202122588555e+01dB,8.30542299916095e+01°)
1.07398941234096e+06	(3.75447312546845e+01dB,8.30342773254512e+01°)
1.07646521362955e+06	(3.75692733053779e+01dB,8.30142457364134e+01°)
1.07894672222954e+06	(3.75938385392008e+01dB,8.29941347594006e+01°)
1.08143395129765e+06	(3.76184270852316e+01dB,8.29739439254080e+01°)
1.08392691402091e+06	(3.76430390733792e+01dB,8.29536727616329e+01°)
1.08642562361677e+06	(3.76676746343682e+01dB,8.29333207913169e+01°)
1.08893009333314e+06	(3.76923338997690e+01dB,8.29128875337407e+01°)
1.09144033644846e+06	(3.77170170019869e+01dB,8.28923725042460e+01°)
1.09395636627180e+06	(3.77417240742725e+01dB,8.28717752140466e+01°)
1.09647819614289e+06	(3.77664552507346e+01dB,8.28510951703714e+01°)
1.09900583943223e+06	(3.77912106663408e+01dB,8.28303318762447e+01°)
1.10153930954112e+06	(3.78159904569245e+01dB,8.28094848306284e+01°)
1.10407861990178e+06	(3.78407947591932e+01dB,8.27885535282115e+01°)
1.10662378397737e+06	(3.78656237107307e+01dB,8.27675374594188e+01°)
1.10917481526210e+06	(3.78904774500104e+01dB,8.27464361104008e+01°)
1.11173172728129e+06	(3.79153561163982e+01dB,8.27252489629809e+01°)
1.11429453359143e+06	(3.79402598501632e+01dB,8.27039754946406e+01°)
1.11686324778026e+06	(3.79651887924764e+01dB,8.26826151782987e+01°)
1.11943788346685e+06	(3.79901430854242e+01dB,8.26611674825166e+01°)
1.12201845430166e+06	(3.80151228720118e+01dB,8.26396318712818e+01°)
1.12460497396662e+06	(3.80401282961836e+01dB,8.26180078040425e+01°)
1.12719745617521e+06	(3.80651595028058e+01dB,8.25962947355756e+01°)
1.12979591467249e+06	(3.80902166376930e+01dB,8.25744921159912e+01°)
1.13240036323525e+06	(3.81152998476016e+01dB,8.25525993907075e+01°)
1.13501081567201e+06	(3.81404092802677e+01dB,8.25306160004153e+01°)
1.13762728582312e+06	(3.81655450843610e+01dB,8.25085413808486e+01°)
1.14024978756086e+06	(3.81907074095440e+01dB,8.24863749629268e+01°)
1.14287833478946e+06	(3.82158964064508e+01dB,8.24641161727287e+01°)
1.14551294144523e+06	(3.82411122267071e+01dB,8.24417644312427e+01°)
1.14815362149657e+06	(3.82663550229313e+01dB,8.24193191545098e+01°)
1.15080038894413e+06	(3.82916249487368e+01dB,8.23967797533523e+01°)
1.15345325782078e+06	(3.83169221587609e+01dB,8.23741456336083e+01°)
1.15611224219179e+06	(3.83422468086533e+01dB,8.23514161958461e+01°)
1.15877735615481e+06	(3.83675990550800e+01dB,8.23285908353002e+01°)
1.16144861384003e+06	(3.83929790557554e+01dB,8.23056689420274e+01°)
1.16412602941018e+06	(3.84183869694325e+01dB,8.22826499006327e+01°)
1.16680961706065e+06	(3.84438229559093e+01dB,8.22595330903013e+01°)
1.16949939101955e+06	(3.84692871760459e+01dB,8.22363178847879e+01°)
1.17219536554781e+06	(3.84947797917719e+01dB,8.22130036521736e+01°)
1.17489755493921e+06	(3.85203009660879e+01dB,8.21895897550360e+01°)
1.17760597352049e+06	(3.85458508630784e+01dB,8.21660755502353e+01°)
1.18032063565141e+06	(3.85714296479304e+01dB,8.21424603889409e+01°)
1.18304155572484e+06	(3.85970374869101e+01dB,8.21187436164542e+01°)
1.18576874816684e+06	(3.86226745474229e+01dB,8.20949245722651e+01°)
1.18850222743670e+06	(3.86483409979695e+01dB,8.20710025899357e+01°)
1.19124200802705e+06	(3.86740370081833e+01dB,8.20469769970019e+01°)
1.19398810446395e+06	(3.86997627488404e+01dB,8.20228471148865e+01°)
1.19674053130692e+06	(3.87255183918630e+01dB,8.19986122590705e+01°)
1.19949930314905e+06	(3.87513041103173e+01dB,8.19742717386629e+01°)
1.20226443461709e+06	(3.87771200784436e+01dB,8.19498248565623e+01°)
1.20503594037147e+06	(3.88029664716473e+01dB,8.19252709093065e+01°)
1.20781383510645e+06	(3.88288434665277e+01dB,8.19006091870699e+01°)
1.21059813355015e+06	(3.88547512408642e+01dB,8.18758389734956e+01°)
1.21338885046465e+06	(3.88806899736456e+01dB,8.18509595457013e+01°)
1.21618600064604e+06	(3.89066598450671e+01dB,8.18259701742296e+01°)
1.21898959892454e+06	(3.89326610365461e+01dB,8.18008701227431e+01°)
1.22179966016454e+06	(3.89586937307330e+01dB,8.17756586483032e+01°)
1.22461619926472e+06	(3.89847581115231e+01dB,8.17503350010721e+01°)
1.22743923115807e+06	(3.90108543640486e+01dB,8.17248984242163e+01°)
1.23026877081205e+06	(3.90369826747155e+01dB,8.16993481539129e+01°)
1.23310483322857e+06	(3.90631432311971e+01dB,8.16736834192696e+01°)
1.23594743344417e+06	(3.90893362224418e+01dB,8.16479034421834e+01°)
1.23879658653003e+06	(3.91155618387023e+01dB,8.16220074372845e+01°)
1.24165230759207e+06	(3.91418202715240e+01dB,8.15959946119203e+01°)
1.24451461177105e+06	(3.91681117137648e+01dB,8.15698641658865e+01°)
1.24738351424260e+06	(3.91944363596165e+01dB,8.15436152916479e+01°)
1.25025903021738e+06	(3.92207944045880e+01dB,8.15172471738278e+01°)
1.25314117494108e+06	(3.92471860455497e+01dB,8.14907589895586e+01°)
1.25602996369453e+06	(3.92736114807206e+01dB,8.14641499080714e+01°)
1.25892541179382e+06	(3.93000709096834e+01dB,8.14374190907773e+01°)
1.26182753459033e+06	(3.93265645334092e+01dB,8.14105656911236e+01°)
1.26473634747081e+06	(3.93530925542519e+01dB,8.13835888544632e+01°)
1.26765186585750e+06	(3.93796551759685e+01dB,8.13564877180194e+01°)
1.27057410520820e+06	(3.94062526037262e+01dB,8.13292614107823e+01°)
1.27350308101631e+06	(3.94328850441206e+01dB,8.13019090533301e+01°)
1.27643880881100e+06	(3.94595527051811e+01dB,8.12744297578394e+01°)
1.27938130415718e+06	(3.94862557963829e+01dB,8.12468226279587e+01°)
1.28233058265567e+06	(3.95129945286668e+01dB,8.12190867586268e+01°)
1.28528665994327e+06	(3.95397691144406e+01dB,8.11912212360905e+01°)
1.28824955169278e+06	(3.95665797675975e+01dB,8.11632251377384e+01°)
1.29121927361318e+06	(3.95934267035204e+01dB,8.11350975318320e+01°)
1.29419584144963e+06	(3.96203101391219e+01dB,8.11068374778415e+01°)
1.29717927098360e+06	(3.96472302928049e+01dB,8.10784440258676e+01°)
1.30016957803294e+06	(3.96741873845345e+01dB,8.10499162167201e+01°)
1.30316677845194e+06	(3.97011816358052e+01dB,8.10212530819197e+01°)
1.30617088813148e+06	(3.97282132696780e+01dB,8.09924536433528e+01°)
1.30918192299905e+06	(3.97552825107887e+01dB,8.09635169133876e+01°)
1.31219989901884e+06	(3.97823895853443e+01dB,8.09344418944398e+01°)
1.31522483219188e+06	(3.98095347211714e+01dB,8.09052275792903e+01°)
1.31825673855605e+06	(3.98367181476953e+01dB,8.08758729506549e+01°)
1.32129563418621e+06	(3.98639400959661e+01dB,8.08463769810198e+01°)
1.32434153519430e+06	(3.98912007986822e+01dB,8.08167386327873e+01°)
1.32739445772938e+06	(3.99185004901923e+01dB,8.07869568579589e+01°)
1.33045441797773e+06	(3.99458394065036e+01dB,8.07570305979497e+01°)
1.33352143216296e+06	(3.99732177853132e+01dB,8.07269587837245e+01°)
1.33659551654608e+06	(4.00006358660133e+01dB,8.06967403353519e+01°)
1.33967668742557e+06	(4.00280938896985e+01dB,8.06663741620366e+01°)
1.34276496113750e+06	(4.00555920991926e+01dB,8.06358591620496e+01°)
1.34586035405558e+06	(4.00831307390580e+01dB,8.06051942224787e+01°)
1.34896288259128e+06	(4.01107100556138e+01dB,8.05743782190967e+01°)
1.35207256319391e+06	(4.01383302969279e+01dB,8.05434100161016e+01°)
1.35518941235067e+06	(4.01659917128761e+01dB,8.05122884664022e+01°)
1.35831344658678e+06	(4.01936945551105e+01dB,8.04810124109055e+01°)
1.36144468246558e+06	(4.02214390771165e+01dB,8.04495806787865e+01°)
1.36458313658855e+06	(4.02492255341889e+01dB,8.04179920872494e+01°)
1.36772882559547e+06	(4.02770541834774e+01dB,8.03862454411180e+01°)
1.37088176616448e+06	(4.03049252839928e+01dB,8.03543395331430e+01°)
1.37404197501214e+06	(4.03328390966080e+01dB,8.03222731433243e+01°)
1.37720946889357e+06	(4.03607958841032e+01dB,8.02900450391938e+01°)
1.38038426460251e+06	(4.03887959111550e+01dB,8.02576539754487e+01°)
1.38356637897140e+06	(4.04168394443675e+01dB,8.02250986937805e+01°)
1.38675582887151e+06	(4.04449267522856e+01dB,8.01923779227565e+01°)
1.38995263121297e+06	(4.04730581054076e+01dB,8.01594903775654e+01°)
1.39315680294492e+06	(4.05012337762093e+01dB,8.01264347600902e+01°)
1.39636836105555e+06	(4.05294540391497e+01dB,8.00932097583610e+01°)
1.39958732257223e+06	(4.05577191707045e+01dB,8.00598140467218e+01°)
1.40281370456157e+06	(4.05860294493602e+01dB,8.00262462854397e+01°)
1.40604752412953e+06	(4.06143851556591e+01dB,7.99925051205459e+01°)
1.40928879842149e+06	(4.06427865721958e+01dB,7.99585891839146e+01°)
1.41253754462237e+06	(4.06712339836378e+01dB,7.99244970925360e+01°)
1.41579377995669e+06	(4.06997276767528e+01dB,7.98902274488567e+01°)
1.41905752168870e+06	(4.07282679404182e+01dB,7.98557788403490e+01°)
1.42232878712243e+06	(4.07568550656423e+01dB,7.98211498392411e+01°)
1.42560759360180e+06	(4.07854893455811e+01dB,7.97863390025211e+01°)
1.42889395851071e+06	(4.08141710755583e+01dB,7.97513448715892e+01°)
1.43218789927315e+06	(4.08429005530880e+01dB,7.97161659721720e+01°)
1.43548943335326e+06	(4.08716780778772e+01dB,7.96808008138148e+01°)
1.43879857825545e+06	(4.09005039518692e+01dB,7.96452478901216e+01°)
1.44211535152447e+06	(4.09293784792444e+01dB,7.96095056781758e+01°)
1.44543977074553e+06	(4.09583019664367e+01dB,7.95735726384329e+01°)
1.44877185354436e+06	(4.09872747221763e+01dB,7.95374472146193e+01°)
1.45211161758734e+06	(4.10162970574886e+01dB,7.95011278333564e+01°)
1.45545908058156e+06	(4.10453692857112e+01dB,7.94646129038586e+01°)
1.45881426027495e+06	(4.10744917225394e+01dB,7.94279008180385e+01°)
1.46217717445632e+06	(4.11036646860121e+01dB,7.93909899499167e+01°)
1.46554784095551e+06	(4.11328884965624e+01dB,7.93538786554887e+01°)
1.46892627764346e+06	(4.11621634770141e+01dB,7.93165652724912e+01°)
1.47231250243231e+06	(4.11914899526210e+01dB,7.92790481202791e+01°)
1.47570653327549e+06	(4.12208682510782e+01dB,7.92413254993475e+01°)
1.47910838816780e+06	(4.12502987025426e+01dB,7.92033956912642e+01°)
1.48251808514554e+06	(4.12797816396638e+01dB,7.91652569582567e+01°)
1.48593564228660e+06	(4.13093173975875e+01dB,7.91269075431119e+01°)
1.48936107771050e+06	(4.13389063139992e+01dB,7.90883456687827e+01°)
1.49279440957858e+06	(4.13685487291282e+01dB,7.90495695380612e+01°)
1.49623565609402e+06	(4.13982449857688e+01dB,7.90105773334735e+01°)
1.49968483550196e+06	(4.14279954293251e+01dB,7.89713672169210e+01°)
1.50314196608961e+06	(4.14578004078116e+01dB,7.89319373293261e+01°)
1.50660706618633e+06	(4.14876602718729e+01dB,7.88922857904495e+01°)
1.51008015416373e+06	(4.15175753748284e+01dB,7.88524106984644e+01°)
1.51356124843579e+06	(4.15475460726792e+01dB,7.88123101298963e+01°)
1.51705036745892e+06	(4.15775727241294e+01dB,7.87719821389519e+01°)
1.52054752973208e+06	(4.16076556906118e+01dB,7.87314247574219e+01°)
1.52405275379687e+06	(4.16377953363233e+01dB,7.86906359945582e+01°)
1.52756605823765e+06	(4.16679920282386e+01dB,7.86496138363508e+01°)
1.53108746168161e+06	(4.16982461361211e+01dB,7.86083562454189e+01°)
1.53461698279887e+06	(4.17285580325703e+01dB,7.85668611606689e+01°)
1.53815464030261e+06	(4.17589280930406e+01dB,7.85251264969494e+01°)
1.54170045294913e+06	(4.17893566958429e+01dB,7.84831501446364e+01°)
1.54525443953799e+06	(4.18198442222099e+01dB,7.84409299695419e+01°)
1.54881661891205e+06	(4.18503910562767e+01dB,7.83984638120236e+01°)
1.55238700995765e+06	(4.18809975851427e+01dB,7.83557494871915e+01°)
1.55596563160464e+06	(4.19116641988739e+01dB,7.83127847843197e+01°)
1.55955250282652e+06	(4.19423912905353e+01dB,7.82695674663433e+01°)
1.56314764264052e+06	(4.19731792562190e+01dB,7.82260952695188e+01°)
1.56675107010771e+06	(4.20040284950665e+01dB,7.81823659034546e+01°)
1.57036280433312e+06	(4.20349394092923e+01dB,7.81383770499645e+01°)
1.57398286446578e+06	(4.20659124042152e+01dB,7.80941263633208e+01°)
1.57761126969891e+06	(4.20969478882810e+01dB,7.80496114695349e+01°)
1.58124803926994e+06	(4.21280462730950e+01dB,7.80048299659057e+01°)
1.58489319246067e+06	(4.21592079734394e+01dB,7.79597794210042e+01°)
1.58854674859734e+06	(4.21904334073008e+01dB,7.79144573735688e+01°)
1.59220872705073e+06	(4.22217229959101e+01dB,7.78688613326939e+01°)
1.59587914723629e+06	(4.22530771637488e+01dB,7.78229887769990e+01°)
1.59955802861422e+06	(4.22844963385998e+01dB,7.77768371544496e+01°)
1.60324539068960e+06	(4.23159809515548e+01dB,7.77304038816864e+01°)
1.60694125301243e+06	(4.23475314370410e+01dB,7.76836863435039e+01°)
1.61064563517782e+06	(4.23791482328820e+01dB,7.76366818927180e+01°)
1.61435855682604e+06	(4.24108317802768e+01dB,7.75893878493323e+01°)
1.61808003764262e+06	(4.24425825238673e+01dB,7.75418015003153e+01°)
1.62181009735848e+06	(4.24744009117420e+01dB,7.74939200987633e+01°)
1.62554875575003e+06	(4.25062873954802e+01dB,7.74457408637927e+01°)
1.62929603263927e+06	(4.25382424301724e+01dB,7.73972609796334e+01°)
1.63305194789388e+06	(4.25702664744540e+01dB,7.73484775955342e+01°)
1.63681652142735e+06	(4.26023599905171e+01dB,7.72993878246945e+01°)
1.64058977319908e+06	(4.26345234441688e+01dB,7.72499887441840e+01°)
1.64437172321447e+06	(4.26667573048412e+01dB,7.72002773942013e+01°)
1.64816239152505e+06	(4.26990620456201e+01dB,7.71502507773963e+01°)
1.65196179822856e+06	(4.27314381432753e+01dB,7.70999058585026e+01°)
1.65576996346907e+06	(4.27638860783078e+01dB,7.70492395637095e+01°)
1.65958690743710e+06	(4.27964063349443e+01dB,7.69982487798173e+01°)
1.66341265036971e+06	(4.28289994012000e+01dB,7.69469303539903e+01°)
1.66724721255060e+06	(4.28616657688894e+01dB,7.68952810928021e+01°)
1.67109061431024e+06	(4.28944059336681e+01dB,7.68432977620615e+01°)
1.67494287602597e+06	(4.29272203950498e+01dB,7.67909770854986e+01°)
1.67880401812209e+06	(4.29601096564569e+01dB,7.67383157448315e+01°)
1.68267406107000e+06	(4.29930742252175e+01dB,7.66853103785711e+01°)
1.68655302538827e+06	(4.30261146126220e+01dB,7.66319575814867e+01°)
1.69044093164279e+06	(4.30592313339522e+01dB,7.65782539040862e+01°)
1.69433780044686e+06	(4.30924249084978e+01dB,7.65241958517514e+01°)
1.69824365246127e+06	(4.31256958596031e+01dB,7.64697798840696e+01°)
1.70215850839448e+06	(4.31590447146742e+01dB,7.64150024139408e+01°)
1.70608238900265e+06	(4.31924720052367e+01dB,7.63598598072069e+01°)
1.71001531508981e+06	(4.32259782669484e+01dB,7.63043483815642e+01°)
1.71395730750795e+06	(4.32595640396262e+01dB,7.62484644057749e+01°)
